name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,03/31/2010,12/31/2009,09/30/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999
			CurrentDeferredRevenue,"219,623,000","281,930,000","291,000,000","319,992,000","351,886,000","406,867,000","403,428,000","430,657,000","464,528,000","480,431,000","513,156,000","561,303,000","585,985,000","812,340,000","789,411,000","855,337,000","1,057,381,000","484,392,000","20,572,000","440,566,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,289,831.37",,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"17,458,000","10,483,000","12,000,000","13,727,000","12,681,000","10,606,000","12,263,000","13,118,000","19,126,000","23,398,000","27,634,000","17,297,000","42,514,000","44,551,000","50,918,000","74,202,000","77,766,000","116,804,000","638,205,000","72,763,000","492,154,000","504,849,000","519,297,000","511,951,000","464,969,000","476,172,000","441,166,000","428,332,000","428,777,000","415,003,000","3,857,294,000","3,076,455,000","4,219,315,000","1,067,606,000","219,251,000","3,909,502,000","3,412,100,000","147,178,000","168,613,000","163,975,000","141,589,000","166,087,000","2,010,878,220","1,886,936,729.88","943,170,360","1,091,293,582.08","829,066,652.4","166,220,248.2","1,209,290,920.2","1,148,720,172.5","701,815,601.5","59,486,000","455,078,016.39","18,947,000","239,264,685","232,894,872","314,318,455.36","21,238,000","211,821,269.66","133,586,236.98","180,248,826.89","177,642,802.07","109,389,586.88","97,880,485.44","109,328,796.66","112,226,453.28","55,642,487.92","46,002,240.6","69,633,520.8","77,244,342.6","43,831,070.5","46,635,940.8","60,060,597.74","56,652,104.06","94,766,446.94","94,739,727.29","78,111,232.8","66,168,938.7","39,861,000","35,536,800","75,929,139"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"10,955,185,000","9,799,627,000","4,912,000,000","10,803,058,000","10,387,547,000","5,087,673,000","5,511,590,000","6,511,512,000","6,655,753,000","7,224,744,000","8,319,679,000","8,646,456,000","9,522,103,000","10,186,612,000","9,620,689,000","9,731,100,000","9,557,440,000","9,812,202,000","9,736,469,000","9,728,443,000","8,767,359,000","8,249,821,000","6,999,562,000","7,023,966,000","5,422,565,000","5,495,424,000","5,559,262,000","5,444,743,000","5,150,569,000","4,900,885,000","3,716,411,000","3,808,595,000","3,685,854,000","3,775,868,000","3,620,683,000","3,290,510,000","3,378,954,000","3,254,622,000","3,296,003,000","3,390,130,000","2,314,189,000","2,569,372,000","2,219,139,676","2,204,000,500.6","1,769,394,793","1,756,966,981.12","1,785,070,725.2","4,092,699,417.4","2,132,665,511.4","2,173,339,507.5","2,129,786,179.5","2,168,956,000","2,145,330,386.01","159,043,000","157,439,700","162,815,688","88,329,979.08","95,439,000","116,636,956.92","90,569,136.42","101,977,592.98","113,404,492.02","117,318,422.76","132,469,765.92","144,925,079.43","158,895,440.16","149,960,918.64","355,088,114.2","352,995,920.8","372,668,770.2","355,838,506.5","348,562,304.1","353,788,572.55","349,860,963.14","419,906,465.22","436,597,107.13","76,853,824.8","76,991,121.1","23,994,000","19,978,400","15,044,235"
		LongTermProvisions,"885,663,000","840,637,000","1,066,000,000","1,103,103,000","826,039,000","849,408,000","614,658,000","689,099,000","620,673,000","551,123,000","186,242,000","190,052,000","205,079,000","500,208,000","131,344,000","144,394,000","147,855,000","447,220,000","184,047,000","236,421,000","429,310,000","692,784,000","452,286,000","451,436,000","449,981,000","671,888,000","445,764,000","436,821,000","454,343,000","610,095,000","604,937,000","509,131,000",,"492,465,000","494,148,000","262,848,000","504,794,000","176,362,000","457,996,000","208,167,000","193,595,000","253,370,000",,,,,,"673,409,262",,,,"136,922,000",,"42,787,000",,,,"24,517,000",,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"8,594,599,000","7,552,710,000","2,306,000,000","8,252,581,000","8,036,062,000","2,699,315,000","3,197,165,000","4,217,940,000","4,451,318,000","5,049,331,000","6,031,100,000","6,338,232,000","7,109,827,000","7,280,191,000","6,837,514,000","7,005,212,000","6,945,789,000","7,180,164,000","6,555,801,000","6,846,290,000","6,127,893,000","5,798,892,000","5,460,202,000","5,536,296,000","3,994,313,000","4,093,111,000","4,217,123,000","3,793,379,000","3,498,150,000","3,439,082,000","2,337,309,000","2,536,533,000","2,570,409,000","2,657,992,000","2,430,145,000","2,121,239,000","2,277,121,000","2,414,644,000","2,648,527,000","2,742,595,000","2,020,745,000","2,066,514,000","1,718,255,136","1,722,178,926.54","1,329,404,108","1,341,746,581.76","1,396,540,086.9","3,394,758,363.4","1,815,750,742.5","1,875,137,105","1,980,595,546.5","2,019,174,000","1,665,814,081.62","105,076,000","111,611,115","115,780,770","36,019,216.17","41,220,000","39,997,085.33","30,155,777.25","35,048,463.44","39,272,934.04","43,225,317.24","56,393,777.28","61,712,334.48","72,920,292","72,676,360.6","280,042,516.4","280,024,524.8","303,533,899.2","298,190,023","298,300,161","308,845,960.32","313,733,401.22","52,391,985.8","56,194,396.98","55,222,914.4","7,206,393.4","14,706,000","13,436,800","12,389,370"
			LongTermDebt,"1,311,574,000","644,908,000","769,000,000","1,799,806,000","1,911,949,000","964,289,000","1,469,611,000","2,490,294,000","2,732,896,000","3,339,084,000","4,297,911,000","4,613,879,000","5,402,354,000","5,574,557,000","5,155,735,000","5,332,692,000","5,363,565,000","5,600,250,000","5,015,961,000","5,539,029,000","5,799,412,000","5,472,865,000","5,136,548,000","5,214,937,000","3,678,695,000","3,779,998,000","3,981,880,000","3,793,379,000","3,498,150,000","3,439,082,000","2,337,309,000","2,536,533,000","2,570,409,000","2,657,992,000","2,430,145,000","2,121,239,000","2,277,121,000","2,414,644,000","2,648,527,000","2,742,595,000","2,020,745,000","2,066,514,000","1,718,255,136","1,722,178,926.54","1,329,404,108","1,341,746,581.76","1,396,540,086.9","3,394,758,363.4","1,815,750,742.5","1,875,137,105","1,980,595,546.5","2,019,174,000","1,665,814,081.62","105,076,000","111,611,115","115,780,770","36,019,216.17","41,220,000","39,997,085.33","30,155,777.25","35,048,463.44","39,272,934.04","43,225,317.24","56,393,777.28","61,712,334.48","72,920,292","72,676,360.6","280,042,516.4","280,024,524.8","303,533,899.2","298,190,023","298,300,161","308,845,960.32","313,733,401.22","52,391,985.8","56,194,396.98","55,222,914.4","7,206,393.4","14,706,000","13,436,800","12,389,370"
			LongTermCapitalLeaseObligation,"7,283,025,000","6,907,802,000","1,537,000,000","6,452,775,000","6,124,113,000","1,735,026,000","1,727,554,000","1,727,646,000","1,718,422,000","1,710,247,000","1,733,189,000","1,724,353,000","1,707,473,000","1,705,634,000","1,681,779,000","1,672,520,000","1,582,224,000","1,579,914,000","1,539,840,000","1,307,261,000","328,481,000","326,027,000","323,654,000","321,359,000","315,618,000","313,113,000","235,243,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"954,717,000","874,916,000","1,021,000,000","931,158,000","884,463,000","906,600,000","1,099,185,000","1,045,197,000","1,047,030,000","1,089,851,000","1,334,586,000","1,385,502,000","1,372,616,000","1,169,662,000","1,399,865,000","1,422,697,000","1,402,856,000","1,219,419,000","2,032,636,000","1,657,055,000","771,186,000","481,173,000","624,693,000","543,245,000","529,839,000","337,770,000","444,462,000","418,716,000","378,273,000","196,806,000","123,728,000","110,535,000","77,055,000","78,277,000","80,154,000",,"83,708,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,364,274.22",,,,"54,145,091.1",,,
			NonCurrentDeferredTaxesLiabilities,"146,441,000","47,734,000","175,000,000","66,013,000",,,"172,195,000","96,193,000","73,008,000","98,919,000","320,976,000","357,020,000","334,116,000","108,358,000","329,422,000","328,593,000","337,326,000","120,730,000","998,851,000","775,518,000","771,186,000","481,173,000","624,693,000","543,245,000","529,839,000","337,770,000","444,462,000","418,716,000","378,273,000","196,806,000",,,,"78,277,000","80,154,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32,364,274.22",,,,"54,145,091.1",,,
			NonCurrentDeferredRevenue,"808,276,000","827,182,000","846,000,000","865,145,000","884,463,000","906,600,000","926,990,000","949,004,000","974,022,000","990,932,000","1,013,610,000","1,028,482,000","1,038,500,000","1,061,304,000","1,070,443,000","1,094,104,000","1,065,530,000","1,098,689,000","1,033,785,000","881,537,000",,,,,,,,,,,"123,728,000","110,535,000",,,,,"83,708,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"454,871,000","453,030,000","442,000,000","439,663,000","571,792,000","560,988,000","537,480,000","525,217,000","485,804,000","482,842,000","545,063,000","540,242,000","639,764,000","1,159,090,000","1,080,363,000","996,254,000","952,795,000","933,539,000","865,809,000","852,139,000","1,203,089,000","1,108,133,000","226,135,000","223,520,000","220,590,000","226,754,000","181,363,000","531,071,000","523,718,000","422,072,000","416,753,000","403,933,000","310,400,000","289,264,000","273,334,000",,"196,701,000",,"37,295,000",,,,,,,,,"12,800,118.2",,,,"9,277,000",,"4,634,000",,,,"26,005,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"318,000",,,,"9,166,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"5,782,000","5,782,000","3,000,000","2,850,000","2,822,000","2,850,000","3,526,000","3,526,000","3,526,000","2,635,000","163,466,000","140,251,000","116,982,000","1,586,000","89,265,000","69,503,000","68,238,000","1,275,000","67,585,000","67,000,000","65,535,000","645,000","59,634,000","58,774,000","58,522,000","1,084,000","61,366,000","60,682,000","60,991,000","4,486,000","318,000","318,000",,,,,,,,"7,527,000",,"6,425,000",,,,,,"11,731,673.8",,,,"3,584,000",,"3,584,000",,,,"3,697,000",,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"5,782,000","5,782,000","3,000,000","2,850,000","2,822,000","2,850,000","3,526,000","3,526,000","3,526,000","2,635,000",,,,"1,586,000",,,,"1,275,000",,,,"645,000",,,,"1,084,000",,,,"4,486,000","318,000","318,000",,,,,,,,"7,527,000",,"6,425,000",,,,,,"11,731,673.8",,,,"3,584,000",,"3,584,000",,,,"3,697,000",,,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"0","3,547,000","0","9,724,000","8,544,000","9,245,000","5,540,000","0","16,864,000","18,419,000","30,551,000","30,555,000","30,558,000","45,310,000","51,767,000","62,466,000","9,328,000",,"0","38,943,000","10,892,000",,"0","20,723,000","8,222,000",,"40,370,000","27,799,000","49,162,000","36,144,000","55,369,000","83,341,000","89,078,000","115,328,000","209,561,000","163,359,000",,"135,459,000","93,467,000","113,200,000","94,455,000","10,814,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"59,553,000","69,005,000","74,000,000","63,979,000","57,825,000","59,267,000","54,036,000","30,533,000","30,538,000","30,543,000","28,671,000","21,622,000","47,277,000","30,565,000","30,571,000","30,574,000","30,579,000","30,585,000","30,591,000","30,595,000","159,454,000","168,194,000","176,612,000","189,972,000","161,098,000","164,817,000","168,814,000","176,275,000","185,932,000","192,200,000","177,997,000","164,804,000","638,594,000","142,542,000","133,341,000","743,064,000","307,464,000","528,157,000","58,718,000","318,641,000","5,394,000","232,249,000","500,884,540","481,821,574.06","439,990,685","415,220,399.36","388,530,638.3",,"316,914,768.9","298,202,402.5","149,190,633","-1,000","479,516,304.39","2,962,000","45,828,585","47,034,918","52,310,762.91",,"76,639,871.59","60,413,359.17","66,929,129.54","74,131,557.98","74,093,105.52","76,075,988.64","83,212,744.95","85,975,148.16","77,284,558.04","75,045,597.8","72,971,396","69,134,871","57,648,483.5","50,262,143.1","44,942,612.23","3,763,287.7","367,514,479.42","380,402,710.15","21,630,910.4","15,639,636.6","9,288,000","6,541,600","2,654,865"
TotalEquityGrossMinorityInterest,"22,587,455,000","22,431,818,000","22,067,000,000","21,939,911,000","19,919,114,000","19,794,837,000","19,545,000,000","18,445,554,000","18,338,104,000","18,151,184,000","17,826,021,000","17,544,929,000","17,323,566,000","17,187,513,000","16,967,778,000","16,774,491,000","16,690,609,000","16,933,044,000","16,928,283,000","16,563,231,000","15,636,291,000","15,322,034,000","15,219,861,000","14,849,842,000","14,968,322,000","14,594,640,000","14,444,342,000","14,128,256,000","14,141,241,000","13,832,870,000","13,670,023,000","13,234,646,000","12,956,737,000","11,177,509,000","10,864,246,000","10,514,265,000","10,300,809,000","8,587,125,000","8,352,666,000","8,322,715,000","7,942,550,000","7,790,456,000","7,739,882,592","7,602,730,026.5","7,629,073,879","7,749,847,223.04","7,754,412,033.2","15,237,666,097","7,853,623,122.3","7,867,321,360","8,418,587,401.5","8,342,409,000","8,328,492,180.75","2,745,943,000","2,732,821,740","2,591,181,558","2,531,554,714.78","2,414,112,000","2,413,176,545.51","1,163,004,210.12","1,141,351,011.26","1,100,037,421.41","1,089,640,736.52","1,048,967,951.52","1,046,674,027.08","1,004,919,499.8","960,536,115.58","956,372,337.6","935,448,449.6","958,004,485.2","937,233,726","915,172,532.4","930,579,879.95","912,431,526.6","918,329,013.03","906,154,076.66","701,338,522.4","814,829,744","696,600,000","710,382,400","712,742,757"
	StockholdersEquity,"22,587,455,000","22,431,818,000","22,067,000,000","21,939,911,000","19,919,114,000","19,794,837,000","19,545,000,000","18,445,554,000","18,338,104,000","18,151,184,000","17,826,021,000","17,544,929,000","17,323,566,000","17,187,513,000","16,967,778,000","16,774,491,000","16,690,609,000","16,933,044,000","16,928,283,000","16,563,231,000","15,636,291,000","15,322,034,000","15,219,861,000","14,849,842,000","14,968,322,000","14,594,640,000","14,444,342,000","14,128,256,000","14,141,241,000","13,832,870,000","13,670,023,000","13,234,646,000","12,956,737,000","11,177,509,000","10,864,246,000","10,514,265,000","10,300,809,000","8,587,125,000","8,352,666,000","8,322,715,000","7,942,550,000","7,790,456,000","7,739,882,592","7,602,730,026.5","7,629,073,879","7,749,847,223.04","7,754,412,033.2","15,237,666,097","7,853,623,122.3","7,867,321,360","8,418,587,401.5","8,342,409,000","8,328,492,180.75","2,745,943,000","2,732,821,740","2,591,181,558","2,116,098,913.95","2,020,507,000","2,013,099,887.38","973,382,214.78","956,767,456.2","923,242,859.32","914,549,708.8","881,713,132.8","880,023,137.79","845,330,254.92","807,803,545.72","805,208,003.4","788,256,185.6","808,313,671.8","790,546,019.5","771,774,129","785,671,942.94","770,007,661.22","773,806,770.99","779,220,659.21","572,801,736","653,392,860.2","565,213,500","572,124,800","573,096,858"
		CapitalStock,"9,866,298,000","9,866,298,000","9,866,000,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,859,071,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","0","0","9,839,770,000","0","8,164,665,000","0","8,149,096,000","8,149,096,000","0","0","7,632,371,000","0","0","0","0","0","0","0","7,500,017,917.8","0","7,562,869,064","7,455,859,000","7,517,723,610.48","1,472,075,000","1,475,899,177.5","1,461,094,110","1,000,979,650.79","884,504,000","886,021,084.78","120,956,287.92","368,147,855.4","367,671,638.95","366,172,790.48","363,455,568","342,277,384.14","324,665,210.76","307,604,659.96","313,392,151","235,471,923.2","245,028,195.3","238,230,009","235,727,605.8","176,001,236.15","175,755,285.04","175,821,015.26","176,152,755.83","175,869,465.6","211,225,039.1","175,891,500","175,916,000","181,061,793"
			CommonStock,"9,866,298,000","9,866,298,000","9,866,000,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,859,071,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","0","0","9,839,770,000","0","8,164,665,000","0","8,149,096,000","8,149,096,000","0","0","7,632,371,000","0","0","0","0","0","0","0","7,500,017,917.8","0","7,562,869,064","7,455,859,000","7,517,723,610.48","1,472,075,000","1,475,899,177.5","1,461,094,110","1,000,979,650.79","884,504,000","886,021,084.78","120,956,287.92","368,147,855.4","367,671,638.95","366,172,790.48","363,455,568","342,277,384.14","324,665,210.76","307,604,659.96","313,392,151","235,471,923.2","245,028,195.3","238,230,009","235,727,605.8","176,001,236.15","175,755,285.04","175,821,015.26","176,152,755.83","175,869,465.6","211,225,039.1","175,891,500","175,916,000","181,061,793"
		AdditionalPaidInCapital,,,"9,866,000,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,866,298,000","9,859,071,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,839,770,000","9,339,770,000","384,489,000","8,164,665,000","380,560,000","8,545,225,000","396,129,000","15,569,000","8,149,096,000","8,164,665,000","15,569,000","7,647,940,000","7,747,255,360","7,607,846,738.38","7,634,447,651","7,647,309,379.84","7,488,876,466.4","14,489,012,506","135,001,301.7","7,629,460,177.5","136,133,910.5",,"193,675,614.39",,,,,,,"454,366,582.17",,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"161,841,000",,"2,261,000,000","2,142,134,000","120,034,000",,"1,442,917,000","349,674,000","245,130,000",,"630,109,000","351,016,000","132,091,000",,"386,433,000","202,357,000","127,908,000",,"1,595,562,000","1,239,095,000","312,701,000",,"1,086,076,000","737,746,000","372,132,000",,"1,006,640,000","691,625,000","306,067,000",,,,,"880,069,000","563,437,000",,,"256,065,000","29,951,000",,,,"-111,251,452","-141,889,005.92","-5,373,772",,"32,306,425.2","27,997,486.2","120,029,727.9",,"620,186,746.5","-387,318,000","950,765,048.67",,"282,489,322.5","171,785,376","93,704,427.39",,"413,674,008.58","50,254,487.1","32,332,381.26",,"76,065,913.28","49,453,790.4","28,861,214.43",,"45,887,472.56","28,952,785.4","16,493,030.4",,"253,416,738.5","240,287,594.1","291,918,059.89","276,938,976.92","248,887,741.41","253,310,275.82","253,533,620","267,120,459.9","231,813,000","238,680,000","230,088,300"
		TreasuryStock,"9,511,000","3,204,000","5,000,000","7,166,000","7,166,000","8,523,000","6,568,000","7,182,000","11,717,000","16,487,000",,,,"3,369,000",,,,"3,369,000",,,"3,369,000","3,369,000",,"3,369,000","3,369,000","3,369,000","3,369,000","3,369,000","3,369,000","3,369,000","3,369,000","3,369,000","3,369,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"12,538,634,000","12,568,724,000","9,945,000,000","9,938,645,000","9,939,948,000","9,937,062,000","8,241,952,000","8,236,764,000","8,238,393,000","8,301,373,000","7,329,614,000","7,325,932,000","7,323,494,000","7,324,584,000","6,718,318,000","6,710,192,000","6,710,821,000","7,070,115,000","5,456,493,000","5,455,535,000","5,440,430,000","5,456,802,000","4,272,701,000","4,261,832,000","4,745,542,000","4,756,226,000","3,592,473,000","3,592,473,000","3,991,362,000","3,996,469,000","2,892,365,000","3,121,806,000",,"1,752,215,000","1,755,584,000","0","0",,"173,619,000",,,,"103,876,760","136,772,294.04",,"102,537,843.2","233,229,141.6","720,656,104.8","98,574,174.9","237,861,182.5","99,399,844","1,273,868,000","-333,672,092.79","1,273,868,000","974,433,240","958,304,403","1,021,414,835.77","1,136,003,000","713,404,794.02","347,801,772.6","556,287,219.54","555,568,335.2","472,311,005.04","468,803,774.4","508,881,175.05","520,665,044.16","454,315,153.62","462,863,067","536,293,463.2","563,285,476.5","298,901,860.5","295,758,929.1","317,754,811.87","317,311,449.37","349,098,014.32","349,759,434.57","143,396,904","175,047,361.2","157,509,000","157,352,000","161,592,783"
			OtherEquityAdjustments,"12,538,634,000","12,568,724,000","9,945,000,000","9,938,645,000","9,939,948,000","9,937,062,000","8,241,952,000","8,236,764,000","8,238,393,000","8,301,373,000","7,329,614,000","7,325,932,000","7,323,494,000","7,324,584,000","6,718,318,000","6,710,192,000","6,710,821,000","7,070,115,000","5,456,493,000","5,455,535,000","5,440,430,000","5,456,802,000","4,272,701,000","4,261,832,000","4,745,542,000","4,756,226,000","3,592,473,000","3,592,473,000","3,991,362,000","3,996,469,000",,,,,,,,,"173,619,000",,,,,,,,,"720,656,104.8",,,,"1,273,868,000",,"1,273,868,000",,,,"1,136,003,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,"30,193,000","30,090,000",,,,,"401,000",,,,,"1,683,000","1,683,000",,"-3,271,000","-4,356,000","-14,418,000",,"9,930,000","2,303,000","20,231,000","2,303,000","2,013,000","13,863,000","14,247,000","2,013,000","8,828,000","7,757,000","7,411,000",,"941,257,000","776,439,000","2,735,847,000","380,560,000",,"1,969,040,000","1,755,584,000","166,395,000",,"158,050,000","294,610,000","142,516,000","1,924",,,,,,,,"-2,163.5",,,,,"-2,331",,,,"3,084.99",,"2,885.17",,,"3,364.17",,"-3,740.42",,"-2,231.2",,"-2,588.5",,"-2,164.97","1,949.89",,"-1,807.01","1,746.4",,,"176,800","353,982"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"415,455,800.83","393,605,000","400,076,658.13","189,621,995.34","184,583,555.06","176,794,562.09","175,091,027.72","167,254,818.72","166,650,889.29","159,589,244.88","152,732,569.86","151,164,334.2","147,192,264","149,690,813.4","146,687,706.5","143,398,403.4","144,907,937.01","142,423,865.38","144,522,242.04","126,933,417.45","128,536,786.4","161,436,883.8","131,386,500","138,257,600","139,645,899"
TotalCapitalization,"23,899,029,000","23,076,726,000","22,836,000,000","23,739,717,000","21,831,063,000","20,759,126,000","21,014,611,000","20,935,848,000","21,071,000,000","21,490,268,000","22,123,932,000","22,158,808,000","22,725,920,000","22,762,070,000","22,123,513,000","22,107,183,000","22,054,174,000","22,533,294,000","21,944,244,000","22,102,260,000","21,435,703,000","20,794,899,000","20,356,409,000","20,064,779,000","18,647,017,000","18,374,638,000","18,426,222,000","17,921,635,000","17,639,391,000","17,271,952,000","16,007,332,000","15,771,179,000","15,527,146,000","13,835,501,000","13,294,391,000","12,635,504,000","12,577,930,000","11,001,769,000","11,001,193,000","11,065,310,000","9,963,295,000","9,856,970,000","9,458,137,728","9,324,908,953.04","8,958,477,987","9,091,593,804.8","9,150,952,120.1","18,632,424,460.4","9,669,373,864.8","9,742,458,465","10,399,182,948","10,361,583,000","9,994,306,262.37","2,851,019,000","2,844,432,855","2,706,962,328","2,152,118,130.12","2,061,727,000","2,053,096,972.71","1,003,537,992.03","991,815,919.64","962,515,793.36","957,775,026.04","938,106,910.08","941,735,472.27","918,250,546.92","880,479,906.32","1,085,250,519.8","1,068,280,710.4","1,111,847,571","1,088,736,042.5","1,070,074,290","1,094,517,903.26","1,083,741,062.44","826,198,756.79","835,415,056.19","628,024,650.4","660,599,253.6","579,919,500","585,561,600","585,486,228"
CommonStockEquity,"22,587,455,000","22,431,818,000","22,067,000,000","21,939,911,000","19,919,114,000","19,794,837,000","19,545,000,000","18,445,554,000","18,338,104,000","18,151,184,000","17,826,021,000","17,544,929,000","17,323,566,000","17,187,513,000","16,967,778,000","16,774,491,000","16,690,609,000","16,933,044,000","16,928,283,000","16,563,231,000","15,636,291,000","15,322,034,000","15,219,861,000","14,849,842,000","14,968,322,000","14,594,640,000","14,444,342,000","14,128,256,000","14,141,241,000","13,832,870,000","13,670,023,000","13,234,646,000","12,956,737,000","11,177,509,000","10,864,246,000","10,514,265,000","10,300,809,000","8,587,125,000","8,352,666,000","8,322,715,000","7,942,550,000","7,790,456,000","7,739,882,592","7,602,730,026.5","7,629,073,879","7,749,847,223.04","7,754,412,033.2","15,237,666,097","7,853,623,122.3","7,867,321,360","8,418,587,401.5","8,342,409,000","8,328,492,180.75","2,745,943,000","2,732,821,740","2,591,181,558","2,116,098,913.95","2,020,507,000","2,013,099,887.38","973,382,214.78","956,767,456.2","923,242,859.32","914,549,708.8","881,713,132.8","880,023,137.79","845,330,254.92","807,803,545.72","805,208,003.4","788,256,185.6","808,313,671.8","790,546,019.5","771,774,129","785,671,942.94","770,007,661.22","773,806,770.99","779,220,659.21","572,801,736","653,392,860.2","565,213,500","572,124,800","573,096,858"
CapitalLeaseObligations,"8,168,546,000","7,780,870,000","1,585,000,000","7,200,513,000","6,808,812,000","1,940,074,000","1,920,215,000","1,911,298,000","1,903,306,000","1,887,172,000","1,858,422,000","1,842,677,000","1,815,752,000","1,802,238,000","1,766,454,000","1,747,001,000","1,631,394,000","1,618,506,000","1,565,659,000","1,325,261,000","332,383,000","329,669,000","329,532,000","326,156,000","326,040,000","322,670,000","252,112,000",,,,,,,,"134,696,000",,,,"117,293,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
