name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"3,424,653,512.45",,,,"3,591,642,964.8",,,,"1,869,432,921.6",,,,"1,359,402,861.41",,,,"751,143,287.3",,,,,,,
			CommonStock,"6,857,000,000","6,850,000,000","6,836,000,000","6,825,000,000","6,825,000,000","6,824,000,000","6,823,000,000","6,822,000,000","6,822,000,000","6,818,000,000","6,818,000,000","6,815,000,000","6,811,000,000","6,808,000,000","6,807,000,000","6,806,000,000","6,806,000,000","6,806,000,000","6,805,000,000","6,793,000,000","6,792,000,000","6,789,085,000","6,786,171,000","6,780,000,000","6,764,300,000","6,759,809,000","6,758,931,000","6,711,123,000","6,710,035,000","6,702,000,000","6,701,571,000","0","0","6,129,200,000","6,118,232,000","6,106,434,000","0","0","5,573,438,000","0","0","5,364,412,000","4,691,092,000","4,439,816,000","0","0","0","4,157,421,000","0","0","4,146,417,000","3,954,629,000","0","3,954,629,000","3,954,629,000","3,680,240,000","0","3,673,795,000","3,673,795,000","3,509,421,000","0","0","3,323,398,027.2","3,158,975,000","0","2,955,294,951.28","2,933,355,975.36","2,768,735,459.19","0","2,602,984,460.94","2,651,964,260.8","2,164,469,270.4","0","2,181,838,884.5","2,158,908,785.4","2,003,712,209.55","0","1,989,216,041.01","1,516,948,754.8","1,506,900,450.4","0","1,234,750,590","542,676,992","556,162,359.12","540,603,049","538,023,910.4","537,976,297.6","538,153,470"
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"211,000,000","202,124,000","6,522,048,000","6,129,405,000",,"217,869,000",,"5,579,259,000","6,023,108,000","441,782,000","5,378,062,000","5,374,751,000","504,348,000",,,"4,450,725,000","4,508,522,668","4,963,585,578.9","4,666,504,291","4,149,858,000","4,649,765,668.1","4,663,651,804.4","3,947,947,235.1","3,954,629,000","3,981,032,551.5","3,977,496,866.07",,"3,680,240,000",,,,"3,509,421,000","3,343,020,847.04",,,"1,726,745,393.3","341,454,839.88","338,918,770.56","346,617,163.44","2,436,482,884.74",,,,"1,596,012,286.5",,,,"1,345,213,511.88",,,,"1,261,654,917.2",,,,,,,
		RetainedEarnings,,,,"-610,000,000",,,,,,,,,,,,,,,,,,"712,822,000","472,464,000","243,958,000",,"494,514,000","245,554,000","236,575,000",,"1,308,000,000","1,147,346,000","1,278,521,000","80,147,000","950,500,000","621,237,000","-167,513,000","1,240,000","264,795,000","760,129,000","802,530,000","425,680,000","587,918,000",,,"0","333,546,564","380,085,828.96","36,147,000",,"97,915,372.1","69,616,674.2","115,306,626.3",,"0","0","0",,"0","0","0",,"274,028,790.52",,,"1,029,114,172.47","414,419,800.2","360,065,018.4","542,361,394.89","1,217,067,992.04","431,079,664.58","404,221,943.4","825,512,763.2","1,192,526,595.3","727,591,111","679,638,353.7","666,122,299.54","804,992,587.6",,,,"649,841,831.6",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"4,083,000,000","4,012,000,000","3,893,000,000","4,180,000,000","4,258,000,000","3,957,000,000","3,928,000,000","3,517,000,000","3,511,000,000","3,380,000,000","3,349,000,000","3,179,000,000","3,049,000,000","3,212,000,000","3,319,000,000","3,689,000,000","3,548,000,000","3,754,000,000","4,005,000,000","3,978,000,000","3,788,000,000","2,733,371,000","2,736,740,000","251,000,000","2,718,890,000","220,092,000","1,769,445,000","1,797,651,000","1,784,690,000",,,,"1,415,721,000",,,,"1,518,090,000","590,851,000",,"519,902,000","823,766,000",,,,"956,991,000","659,400,976",,"862,134,000","862,134,000","183,426,144.3","764,864,000","923,448,000","887,498,000","362,758,000","406,127,000","632,303,000","572,132,000","569,397,000","499,095,000","599,307,000","541,569,000","417,197,023.46","516,880,819.53","639,149,000","-2,604,970,945.11",,,,"-3,938,789,572.38","326,149,662.32","332,288,722","334,700,080.8","-1,411,361,568.9","338,622,393","335,064,649.8","348,744,192.45","-765,062,740.18","1,029,334,763.38","940,841,440.62","866,453,656.8","-459,016,318.5","756,554,040","372,135,712","365,394,379.68","436,319,682.4","445,670,756","398,457,952.8","352,794,045"
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,"164,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,"4,083,000,000","4,012,000,000","3,893,000,000","4,180,000,000","4,258,000,000","3,957,000,000","3,928,000,000","3,517,000,000","3,511,000,000","3,380,000,000","3,349,000,000","3,179,000,000","3,049,000,000","3,212,000,000","3,319,000,000","3,689,000,000","3,548,000,000","3,754,000,000","4,005,000,000","3,978,000,000","3,788,000,000","2,733,207,000","2,736,740,000","251,000,000","2,718,890,000","220,092,000","1,769,445,000","1,797,651,000","1,784,690,000",,,,,,,,,,,,,,,,,,,"862,134,000",,,"764,864,000","923,448,000",,"362,758,000","406,127,000","632,303,000",,"569,397,000","499,095,000","599,307,000",,,,"639,149,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,"-12,000,000","-68,000,000",,"-93,000,000","-11,000,000","-5,000,000",,,,"2,725,000,000",,"1,555,487,000",,,,,,,,"377,300,000","370,260,000","1,296,626,000",,,"1,000",,,,"944,113,000","1,056,172,000",,"-1,924",,,,"-1,827.7",,,,,,,,,,,,,"3,084.99",,"-4,024,812.15","-2,892.68",,,"-5,323,889.28","3,740.42","-2,744.6",,"-3,167,617.2","2,588.5","-2,223.3",,"-5,457,742.11",,"1,807.01",,"-8,724,665",,,"-1,769.91",,,,
	MinorityInterest,"2,571,000,000",,"0","3,285,000,000","2,856,000,000","2,982,000,000","2,989,000,000","2,932,000,000","2,959,000,000","2,875,000,000","2,833,000,000","2,827,000,000","2,737,000,000","2,617,000,000","2,769,000,000","3,131,000,000","2,998,000,000","3,605,000,000","3,858,000,000","3,951,000,000","3,902,000,000","3,565,511,000","3,418,085,000","3,323,000,000","3,228,774,000","2,622,586,000","2,647,029,000","2,612,055,000","2,573,226,000","2,477,000,000","2,455,737,000","2,464,918,000","2,469,152,000","2,443,000,000","2,448,751,000","2,472,067,000","2,485,181,000","61,814,000","68,561,000","90,450,000","19,042,000","116,851,000","101,490,000","105,060,000","104,275,000","106,666,560","103,055,620.56","140,841,393","137,818,000","87,493,826.7","81,678,138.6","106,062,018.9","128,416,000","222,122,218","246,293,716.41","273,652,093.86","287,387,000","308,533,252.5","321,216,462","339,148,246.36","351,571,000","223,960,229.21","230,729,487.09","241,366,000",,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"21,646,000,000","20,516,000,000","13,854,000,000","14,592,000,000","14,592,000,000","15,711,000,000","14,923,000,000","14,441,000,000","13,670,000,000","13,538,000,000","13,816,000,000","12,563,000,000","12,598,000,000","12,168,000,000","12,815,000,000","13,377,000,000","14,518,000,000","14,734,000,000","14,550,000,000","14,185,000,000","13,714,000,000","13,935,610,000","13,194,576,000","14,155,000,000","13,606,529,000","13,771,437,000","13,271,873,000","13,700,989,000","14,613,292,000","13,879,000,000","16,261,893,000","13,943,703,000","13,866,173,000","11,756,600,000","14,013,239,000","14,809,740,000","12,690,525,000","9,691,118,000","9,221,066,000","9,086,263,000","10,206,796,000","9,392,549,000","7,302,054,000","8,181,232,000","8,485,819,000","8,671,566,124","8,440,271,602.86","6,927,269,000","6,710,936,000","6,280,172,763.9","5,844,043,000","4,998,077,000","6,224,279,000","6,237,925,000","6,465,581,000","6,539,393,000","5,867,700,000","5,827,003,000","5,650,476,000","5,795,467,000","5,451,454,000","5,580,730,090.56","5,436,856,806.42","5,133,682,000","4,235,169,894.7","4,699,045,845.48","4,575,860,204.64","4,845,407,322.66","4,666,909,307.46","4,371,391,449.8","4,492,174,647.2","4,183,894,922.4","4,129,604,429.7","3,881,825,905.5","3,784,027,697.1","3,820,275,752.42","3,569,554,429.16","3,533,951,895.1","3,433,947,839.48","3,324,598,976.8","2,909,312,399.7","2,595,427,110","1,517,702,472","1,746,302,940.42","1,713,513,943.4","1,686,884,493.2","1,456,557,270.4","1,219,094,811"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,424,653,512.45",,,,"3,591,642,964.8",,,,"1,869,432,921.6",,,,"1,359,402,861.41",,,,"751,143,287.3",,,,,,,
CommonStockEquity,"10,940,000,000","10,862,000,000","10,729,000,000","10,395,000,000","11,083,000,000","10,781,000,000","10,751,000,000","10,339,000,000","10,333,000,000","10,198,000,000","10,167,000,000","9,994,000,000","9,860,000,000","10,020,000,000","10,114,000,000","10,427,000,000","10,354,000,000","10,467,000,000","10,799,000,000","10,766,000,000","10,580,000,000","10,235,278,000","9,995,375,000","9,756,000,000","9,483,190,000","9,029,902,000","8,773,930,000","8,745,349,000","8,494,725,000","8,221,000,000","8,051,041,000","7,800,569,000","7,625,273,000","7,457,000,000","7,327,598,000","7,235,547,000","7,098,589,000","6,878,754,000","6,775,350,000","6,700,494,000","6,624,197,000","6,456,678,000","5,635,205,000","5,495,988,000","5,407,716,000","5,501,468,284","5,343,671,407.86","5,055,702,000","5,011,992,000","4,931,105,356.8","4,911,281,000","4,878,077,000","4,842,127,000","4,317,387,000","4,360,756,000","4,312,543,000","4,252,372,000","4,243,192,000","4,172,890,000","4,108,728,000","4,050,990,000","4,034,246,661.02","3,840,281,931.72","3,798,124,000","146,863,808.51","3,711,166,698.68","3,632,339,764.32","3,657,714,017.52","-290,562,584.88","3,360,217,528.26","3,388,472,181.6","3,324,682,114.4","1,374,009,695.7","3,248,054,977","3,173,609,565.6","3,018,578,701.54","1,379,685,617.19","3,018,550,804.39","2,457,792,002.43","2,373,354,107.2","1,443,755,765.3","1,991,304,630","914,812,704","921,554,968.89","976,922,731.4","983,694,666.4","936,434,250.4","890,947,515"
CapitalLeaseObligations,"8,667,000,000","4,893,000,000","4,729,000,000","4,867,000,000",,,,,,,,,"215,000,000",,,,,,,,,"274,504,000","230,260,000","241,685,000","254,841,000",,"214,158,000","228,443,000","245,591,000",,,"254,814,000",,,,"148,175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"45,830,925.45",,,,"65,015,873.94",,,,"32,674,761",,,,"21,797,820.31",,,,"7,136,236.3",,,,,,,
NetTangibleAssets,"3,500,000,000","7,956,000,000","7,852,000,000","7,527,000,000","8,408,000,000","8,844,000,000","8,824,000,000","8,419,000,000","8,409,000,000","8,290,000,000","8,280,000,000","8,097,000,000","7,952,000,000","3,981,000,000","3,642,000,000","3,794,000,000","3,811,000,000","3,818,000,000","4,197,000,000","4,214,000,000","4,085,000,000","3,816,150,000","4,296,836,000","4,058,000,000","3,782,533,000","4,094,350,000","3,877,374,000","3,792,229,000","3,519,169,000","3,279,000,000","3,018,744,000","2,823,914,000","2,685,912,000","2,552,800,000","2,472,798,000","2,337,403,000","2,216,824,000","5,425,999,000","5,321,635,000","5,246,048,000","4,615,712,000","4,796,750,000","4,930,666,000","4,795,271,000","4,748,006,000","4,861,520,872","4,675,088,254.2","4,790,726,000","4,337,140,000","4,399,445,703.8","4,532,164,000","4,483,813,000","4,211,182,000","4,317,387,000","4,360,756,000","4,312,543,000","4,252,372,000","4,243,192,000","4,172,890,000","4,108,728,000","4,050,990,000","4,034,246,661.02","3,840,281,931.72","3,798,124,000","2,918,874,555.94","3,093,706,796.6","2,999,169,522.24","2,995,665,546.54","2,579,778,338.16","2,762,696,654.52","2,762,157,206.2","2,686,056,894.4","2,556,146,320.8","2,633,293,992.5","2,546,334,373.5","2,353,365,689.4","2,074,688,809.67","3,018,550,804.39","2,457,792,002.43","2,373,354,107.2","1,749,453,635.7","1,991,304,630","914,812,704","921,554,968.89","976,922,731.4","983,694,666.4","936,434,250.4","890,947,515"
WorkingCapital,"-3,243,000,000","5,831,000,000","-550,000,000","4,195,000,000","3,519,000,000","5,269,000,000","5,224,000,000","5,002,000,000","4,228,000,000","4,266,000,000","4,807,000,000","4,058,000,000","4,069,000,000","-2,410,000,000","-2,220,000,000","-1,576,000,000","-313,000,000","-366,000,000","269,000,000","464,000,000","285,000,000","1,044,541,000","1,072,600,000","2,087,000,000","1,596,981,000","1,614,501,000","1,600,214,000","2,210,884,000","3,295,291,000","5,290,000,000","5,460,328,000","4,020,670,000","3,775,190,000","5,218,200,000","5,333,423,000","4,823,941,000","3,899,467,000","2,802,120,000","2,421,794,000","2,365,362,000","2,368,528,000","1,036,549,000","1,360,764,000","2,083,776,000","2,234,481,000","2,514,229,328","2,288,555,521","1,131,245,000","656,418,000","531,224,660.4","461,238,000","-387,990,000","1,054,507,000","1,719,895,000","2,083,190,000","2,154,596,000","2,340,944,000","2,140,177,000","1,132,172,000","1,379,386,000","242,473,000","135,661,809.19","222,754,787.94","-17,473,000","561,904,168.52","368,536,110.04","286,809,286.08","402,415,287.06","510,831,424.2","332,467,231.7","468,909,420.8","624,985,894.4","563,174,006.1","412,291,103","451,094,230.2","437,276,310.66","336,492,517.3","268,799,276.9","437,294,612.99","826,607,794.4","515,379,453.3","728,016,660","-421,144,672","-212,752,031.55","79,673,540.8","213,957,044.8","55,871,876.2","165,084,441"
InvestedCapital,"25,134,000,000","26,279,000,000","17,069,000,000","16,934,000,000","16,608,000,000","17,566,000,000","16,744,000,000","15,830,000,000","14,921,000,000","14,956,000,000","15,302,000,000","14,794,000,000","15,514,000,000","16,700,000,000","16,574,000,000","17,089,000,000","18,332,000,000","16,827,000,000","17,012,000,000","17,489,000,000","20,308,000,000","19,522,534,000","18,217,597,000","15,747,000,000","18,721,617,000","18,520,004,000","17,788,336,000","18,687,724,000","18,741,388,000","16,374,000,000","20,862,061,000","18,609,511,000","18,783,671,000","13,259,400,000","17,500,431,000","18,183,784,000","15,668,029,000","11,008,268,000","10,585,772,000","10,232,200,000","10,736,504,000","10,611,305,000","9,305,435,000","8,916,599,000","8,823,260,000","9,065,655,196","8,830,941,971.18","7,081,129,000","8,177,846,000","7,574,043,631","6,298,899,000","5,736,434,000","7,510,361,000","6,933,945,000","6,914,589,000","7,136,059,000","6,308,293,000","6,333,776,000","6,607,088,000","6,500,674,000","6,755,768,000","6,794,614,607.2","6,653,604,627.33","6,743,948,000","2,580,057,502.16","6,215,255,638.2","6,379,978,740","6,534,163,471.77","2,712,907,428.54","6,085,356,625.56","6,171,285,247.4","5,410,236,072","3,551,014,996.2","4,887,261,429.5","4,509,603,875.4","4,692,581,134.88","3,222,561,754.21","4,111,548,651.43","3,863,815,641.37","3,691,108,959.2","3,125,934,138.8","3,497,733,090","2,270,232,224","2,301,373,265.07","2,079,161,175","1,979,980,897.6","1,761,707,674.8","1,470,135,315"
TangibleBookValue,"3,500,000,000","7,956,000,000","7,852,000,000","7,527,000,000","8,408,000,000","8,844,000,000","8,824,000,000","8,419,000,000","8,409,000,000","8,290,000,000","8,280,000,000","8,097,000,000","7,952,000,000","3,981,000,000","3,642,000,000","3,794,000,000","3,811,000,000","3,818,000,000","4,197,000,000","4,214,000,000","4,085,000,000","3,816,150,000","4,296,836,000","4,058,000,000","3,782,533,000","4,094,350,000","3,877,374,000","3,792,229,000","3,519,169,000","3,279,000,000","3,018,744,000","2,823,914,000","2,685,912,000","2,552,800,000","2,472,798,000","2,337,403,000","2,216,824,000","5,425,999,000","5,321,635,000","5,246,048,000","4,615,712,000","4,796,750,000","4,930,666,000","4,795,271,000","4,748,006,000","4,861,520,872","4,675,088,254.2","4,790,726,000","4,337,140,000","4,399,445,703.8","4,532,164,000","4,483,813,000","4,211,182,000","4,317,387,000","4,360,756,000","4,312,543,000","4,252,372,000","4,243,192,000","4,172,890,000","4,108,728,000","4,050,990,000","4,034,246,661.02","3,840,281,931.72","3,798,124,000","-505,778,956.51","3,093,706,796.6","2,999,169,522.24","2,995,665,546.54","-1,011,864,626.64","2,762,696,654.52","2,762,157,206.2","2,686,056,894.4","686,713,399.2","2,633,293,992.5","2,546,334,373.5","2,353,365,689.4","715,285,948.26","3,018,550,804.39","2,457,792,002.43","2,373,354,107.2","998,310,348.4","1,991,304,630","914,812,704","921,554,968.89","976,922,731.4","983,694,666.4","936,434,250.4","890,947,515"
TotalDebt,"22,861,000,000","20,310,000,000","11,069,000,000","11,406,000,000","5,525,000,000","6,785,000,000","5,993,000,000","5,491,000,000","4,588,000,000","4,758,000,000","5,135,000,000","4,800,000,000","5,869,000,000","6,680,000,000","6,460,000,000","6,662,000,000","7,978,000,000","6,360,000,000","6,213,000,000","6,723,000,000","9,728,000,000","9,561,760,000","8,452,482,000","5,991,000,000","9,493,268,000","9,490,102,000","9,228,564,000","10,170,818,000","10,492,254,000","8,153,000,000","12,811,020,000","11,063,756,000","11,158,398,000","5,802,400,000","10,172,833,000","11,096,412,000","8,569,440,000","4,129,514,000","3,810,422,000","3,531,706,000","4,112,307,000","4,154,627,000","3,670,230,000","3,420,611,000","3,415,544,000","3,564,186,912","3,487,270,563.32","2,025,427,000","3,165,854,000","2,642,938,274.2","1,387,618,000","858,357,000","2,668,234,000","2,616,558,000","2,553,833,000","2,823,516,000","2,055,921,000","2,090,584,000","2,434,198,000","2,391,946,000","2,704,778,000","2,760,367,946.18","2,813,322,695.61","2,945,824,000","2,479,024,619.1","2,504,088,939.52","2,747,638,975.68","2,876,449,454.25","3,068,485,887.36","2,725,139,097.3","2,782,813,065.8","2,085,553,957.6","2,209,680,061.5","1,639,206,452.5","1,335,994,309.8","1,674,002,433.34","1,864,673,957.33","1,092,997,847.04","1,406,023,638.94","1,317,754,852","1,689,314,609.8","1,506,428,460","1,355,419,520","1,379,818,296.18","1,102,238,443.6","996,286,231.2","825,273,424.4","579,187,800"
NetDebt,"6,240,000,000","2,761,000,000","1,635,000,000","4,180,000,000","1,156,000,000","4,160,000,000","2,939,000,000","3,790,000,000","796,000,000","3,492,000,000","2,769,000,000","3,117,000,000","542,000,000","3,295,000,000","2,744,000,000","2,214,000,000",,"946,000,000",,"578,000,000",,"2,686,155,000","2,866,292,000","617,000,000","871,251,000","4,710,083,000","3,977,155,000","3,940,001,000","3,160,412,000","2,602,000,000","7,337,637,000","7,063,131,000","6,188,443,000","2,227,900,000","6,209,766,000","7,360,311,000","4,751,446,000","3,863,827,000","3,583,884,000","3,288,978,000","1,770,380,000","3,937,709,000","3,503,404,000","3,271,487,000","3,151,634,000","3,390,263,084","3,382,783,348.7","1,161,629,000","2,751,841,000","2,466,788,203.6","767,290,000","738,536,000","2,420,557,000","2,507,386,000","2,479,050,000","2,750,450,000","1,887,318,000","1,984,274,000","2,361,702,000","2,302,635,000","1,599,259,000","2,666,853,634","2,720,307,162.12","2,848,624,000","1,452,651,358.13","2,448,656,512.68","2,682,307,766.4","2,808,506,676.93","1,885,906,361.58","2,660,171,742.32","2,694,335,395.6","1,973,565,567.2","1,128,057,225","1,566,567,965.5","1,282,366,090.5","1,614,959,371.5","953,351,918.14","615,985,592.09","809,424,831.36","392,608,184","414,668,036.8",,"1,134,679,416","1,051,715,920.2","730,033,102.4","650,579,984","574,539,893.4","316,667,007"
ShareIssued,"268,230,000","267,766,000","267,079,062","266,853,582","266,844,908","266,799,000","267,031,769","266,354,374","266,579,430","266,452,000","266,247,487","266,185,640","265,701,713","265,767,000","265,957,000","265,945,000","265,934,586","265,697,000","265,662,000","265,315,000","265,305,183","265,452,000","265,371,000","265,156,009","264,923,423","264,318,000","264,525,000","263,689,247","271,660,724","263,061,395","263,285,234","260,313,517","260,510,099","260,490,907","260,231,844","258,190,691","260,145,533","257,705,332","257,705,332","243,733,954","243,733,954","254,700,494","237,699,094","235,589,264","235,589,608","235,202,000","235,202,000","227,919,000","99,767,569","227,771,000","227,737,698","227,542,758","227,542,758","227,542,756","227,542,758","227,335,832","227,335,832","227,044,478","227,044,478","227,044,478","227,044,478","226,884,000","226,884,000","226,884,000","226,884,478","226,884,000","226,884,000","226,884,000","226,884,478","226,884,000","226,884,000","226,884,000","226,884,478","226,884,000","226,884,000","226,884,000","226,884,478","226,884,000","226,884,000","226,884,000","226,884,478","226,884,478",,,,,,
OrdinarySharesNumber,"267,997,000","267,533,414","266,846,476","266,620,996","266,611,908","266,799,000","266,799,183","266,354,374","266,346,844","266,219,000","266,014,901","265,953,054","265,469,127","265,534,000","265,724,000","265,712,000","265,702,000","265,464,000","265,429,000","265,082,000","265,305,183","265,219,000","265,138,000","264,923,423","264,923,423","264,085,000","264,292,000","263,456,240","263,456,575","263,061,395","263,053,227","260,080,875","260,277,457","260,257,851","259,998,788","257,957,486","260,145,533","257,705,332","257,705,332","243,733,954","243,733,954","254,700,494","237,699,094","235,589,264","235,589,608","235,202,000","235,202,000","227,919,000","99,767,569","227,771,000","227,737,698","227,542,758","227,542,758","227,542,756","227,542,758","227,335,832","227,335,832","227,044,478","227,044,478","227,044,478","227,044,478","226,884,000","226,884,000","226,884,000","226,884,478","226,884,000","226,884,000","226,884,000","226,884,478","226,884,000","226,884,000","226,884,000","226,884,478","226,884,000","226,884,000","226,884,000","226,884,478","226,884,000","226,884,000","226,884,000","226,884,478","226,884,478",,,,,,
PreferredSharesNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,349,000",,,"11,293,819",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"233,000","232,586","232,586","232,586","233,000",,"232,586",,"232,586","233,000","232,586","232,586","232,586","233,000","233,000","233,000","232,586","233,000","233,000","233,000",,"233,000","233,000","232,586",,"233,000","233,000","233,007","8,204,149",,"232,007","232,642","232,642","233,056","233,056","233,205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
