name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,12/31/1989,12/31/1988
TotalEquityGrossMinorityInterest,"22,869,000,000","23,076,000,000","23,251,000,000","23,701,000,000","24,425,000,000","22,035,000,000","23,700,000,000","23,431,000,000","8,303,000,000","8,513,000,000","8,498,000,000","8,308,000,000","8,199,000,000","8,048,000,000","8,024,000,000","8,286,000,000","8,382,000,000","8,589,000,000","9,085,000,000","8,929,000,000","8,792,000,000","8,760,000,000","8,947,000,000","9,371,000,000","9,628,000,000","9,934,000,000","10,317,000,000","10,442,000,000","9,912,000,000","9,576,000,000","8,781,000,000","8,360,000,000","7,847,000,000","7,467,000,000","7,855,000,000","7,180,000,000","6,804,200,000","7,850,500,000","6,569,300,000","6,952,300,000","6,500,700,000","5,854,000,000","5,498,900,000","4,909,000,000","4,588,900,000","5,316,600,000","6,611,100,000","6,244,700,000","6,018,700,000","5,130,500,000","4,669,000,000","4,094,200,000","2,780,300,000","2,575,000,000","2,436,600,000","2,247,400,000","2,132,500,000","2,320,900,000","2,417,400,000","2,450,200,000","2,385,600,000","2,237,100,000","2,117,100,000","2,033,600,000","1,973,800,000","1,906,100,000","2,100,500,000","2,083,200,000","2,092,500,000","2,090,400,000","2,088,300,000","2,086,900,000","2,086,500,000","2,092,400,000","2,093,900,000","2,063,400,000","2,012,100,000","1,998,093,000","2,009,456,000","1,966,695,000","1,962,386,000","1,992,500,000","2,529,500,000","2,480,600,000","2,453,800,000","2,412,200,000","2,369,100,000","2,292,000,000","2,227,900,000","2,165,500,000","2,106,600,000","2,021,200,000","1,405,500,000","1,371,200,000","1,336,000,000","1,295,600,000","1,241,900,000","1,054,700,000","1,042,600,000","1,007,700,000","964,400,000","1,002,400,000","958,400,000","925,800,000","965,600,000","961,200,000","905,300,000","911,300,000","901,000,000","914,500,000","943,200,000","941,100,000","964,400,000","952,000,000","945,700,000","946,500,000","901,200,000","905,100,000","1,011,000,000"
	StockholdersEquity,"22,869,000,000","23,076,000,000","23,251,000,000","23,701,000,000","24,425,000,000","22,035,000,000","23,700,000,000","23,431,000,000","8,303,000,000","8,513,000,000","8,498,000,000","8,308,000,000","8,199,000,000","8,048,000,000","8,024,000,000","8,286,000,000","8,382,000,000","8,589,000,000","9,085,000,000","8,929,000,000","8,792,000,000","8,760,000,000","8,947,000,000","9,371,000,000","9,628,000,000","9,934,000,000","10,317,000,000","10,442,000,000","9,912,000,000","9,576,000,000","8,781,000,000","8,360,000,000","7,847,000,000","7,467,000,000","7,855,000,000","7,180,000,000","6,804,200,000","7,850,500,000","6,569,300,000","6,952,300,000","6,500,700,000","5,854,000,000","5,498,900,000","4,909,000,000","4,588,900,000","5,316,600,000","6,611,100,000","6,244,700,000","6,018,700,000","5,130,500,000","4,669,000,000","4,094,200,000","2,780,300,000","2,575,000,000","2,436,600,000","2,247,400,000","2,132,500,000","2,320,900,000","2,417,400,000","2,450,200,000","2,385,600,000","2,237,100,000","2,117,100,000","2,033,600,000","1,973,800,000","1,906,100,000","2,100,500,000","2,083,200,000","2,092,500,000","2,090,400,000","2,088,300,000","2,086,900,000","2,086,500,000","2,092,400,000","2,093,900,000","2,063,400,000","2,012,100,000","1,998,093,000","2,009,456,000","1,966,695,000","1,962,386,000","1,992,500,000","2,529,500,000","2,480,600,000","2,453,800,000","2,412,200,000","2,369,100,000","2,292,000,000","2,227,900,000","2,165,500,000","2,106,600,000","2,021,200,000","1,405,500,000","1,371,200,000","1,336,000,000","1,295,600,000","1,241,900,000","1,054,700,000","1,042,600,000","1,007,700,000","964,400,000","1,002,400,000","958,400,000","925,800,000","965,600,000","961,200,000","905,300,000","911,300,000","901,000,000","914,500,000","943,200,000","941,100,000","964,400,000","952,000,000","945,700,000","946,500,000","901,200,000","905,100,000","1,011,000,000"
		CapitalStock,"16,019,000,000","16,013,000,000","16,006,000,000","16,551,000,000","16,971,000,000","17,059,000,000","17,247,000,000","17,663,000,000","2,036,000,000","2,033,000,000","2,028,000,000","2,025,000,000","2,020,000,000","2,024,000,000","2,017,000,000","2,005,000,000","1,977,000,000","1,952,000,000","1,947,000,000","1,923,000,000","1,866,000,000","1,849,000,000","1,838,000,000","1,841,000,000","1,819,000,000","1,821,000,000","1,895,000,000","1,861,000,000","1,842,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,265,600,000","0","0","0","0","0","0","0","0","0","1,180,000,000","1,179,600,000","1,179,300,000","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"16,019,000,000","16,013,000,000","16,006,000,000","16,551,000,000","16,971,000,000","17,059,000,000","17,247,000,000","17,663,000,000","2,036,000,000","2,033,000,000","2,028,000,000","2,025,000,000","2,020,000,000","2,024,000,000","2,017,000,000","2,005,000,000","1,977,000,000","1,952,000,000","1,947,000,000","1,923,000,000","1,866,000,000","1,849,000,000","1,838,000,000","1,841,000,000","1,819,000,000","1,821,000,000","1,895,000,000","1,861,000,000","1,842,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1,265,600,000","0","0","0","0","0","0","0","0","0","1,180,000,000","1,179,600,000","1,179,300,000","0","0","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,,"16,013,000,000","16,006,000,000","16,551,000,000","16,971,000,000","17,059,000,000","17,247,000,000","17,663,000,000","2,036,000,000","2,033,000,000","2,028,000,000","2,025,000,000","2,020,000,000","2,024,000,000","2,017,000,000","2,005,000,000","1,977,000,000","1,952,000,000","1,947,000,000","1,923,000,000","1,866,000,000","1,849,000,000","1,838,000,000","1,841,000,000","1,819,000,000","1,821,000,000","1,895,000,000","1,861,000,000","1,842,000,000","1,824,000,000","1,805,000,000","1,806,000,000","1,774,000,000","1,764,000,000","1,797,000,000","1,808,000,000","1,591,000,000","1,641,700,000","1,613,500,000","1,592,100,000","1,579,800,000","1,572,900,000","1,561,000,000","1,533,100,000","1,528,700,000","1,551,600,000","1,567,000,000","1,563,800,000","1,560,200,000","1,551,300,000","1,543,200,000","1,506,900,000","1,493,900,000","1,458,800,000","1,450,000,000","1,420,300,000","1,415,600,000","1,425,700,000","1,425,300,000","1,441,600,000","1,408,400,000","1,345,400,000","1,287,200,000","268,000,000","1,245,800,000","1,192,400,000","1,187,900,000","1,187,400,000","1,186,900,000","1,186,200,000","1,185,700,000","1,183,100,000","1,182,500,000","264,200,000","264,200,000","264,200,000","1,177,400,000","1,170,587,000","1,189,315,000","1,190,883,000","1,216,533,000","1,229,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"7,101,000,000","7,399,000,000","7,511,000,000","7,405,000,000","7,745,000,000","5,144,000,000","6,625,000,000","5,842,000,000","6,242,000,000","6,355,000,000","6,387,000,000","6,269,000,000","6,204,000,000","6,123,000,000","6,127,000,000","6,320,000,000","6,455,000,000","6,535,000,000","6,575,000,000","6,480,000,000","6,423,000,000","6,416,000,000","6,385,000,000","6,800,000,000","7,136,000,000","7,425,000,000","7,476,000,000","6,985,000,000","6,671,000,000","6,408,000,000","5,945,000,000","5,617,000,000","5,257,000,000","4,645,000,000","4,004,000,000","3,224,000,000","2,968,900,000","4,445,900,000","4,073,100,000","3,630,700,000","3,272,100,000","3,057,800,000","2,838,500,000","2,681,000,000","2,402,300,000","2,065,200,000","1,706,200,000","2,313,000,000","2,279,600,000","1,934,400,000","1,723,000,000","1,468,900,000","1,286,400,000","1,116,200,000","986,600,000","827,100,000","716,900,000","895,200,000","963,500,000","816,000,000","701,500,000","618,100,000","559,100,000","500,000,000","462,800,000","449,500,000","648,400,000","631,600,000","641,400,000","264,200,000","264,200,000","639,600,000","264,200,000","648,200,000","650,100,000","619,900,000","570,500,000","563,256,000","529,995,000","482,719,000","424,359,000","426,800,000","964,400,000","916,000,000","889,700,000","848,400,000","805,700,000","730,000,000","680,400,000","621,600,000","564,000,000","480,600,000","438,500,000","404,700,000","369,900,000","329,600,000","277,700,000","252,300,000","240,900,000","823,700,000","164,000,000","167,800,000","148,900,000","116,600,000","120,200,000","122,300,000","109,200,000","100,400,000","98,500,000","96,600,000","92,600,000","83,600,000","82,200,000","71,700,000","66,900,000","64,600,000","65,900,000","65,800,000","88,900,000"
		GainsLossesNotAffectingRetainedEarnings,"-251,000,000","-336,000,000","-266,000,000","-255,000,000","-291,000,000","-168,000,000","-172,000,000","-74,000,000","25,000,000","125,000,000","83,000,000","14,000,000","-25,000,000","-99,000,000","-120,000,000","-39,000,000","-50,000,000","102,000,000","563,000,000","526,000,000","503,000,000","495,000,000","724,000,000","730,000,000","673,000,000","688,000,000","946,000,000","1,596,000,000","1,399,000,000","1,344,000,000","1,031,000,000","937,000,000","816,000,000","1,058,000,000","2,054,000,000","2,148,000,000","2,244,300,000","1,762,900,000","882,700,000","1,729,500,000","1,648,800,000","1,223,300,000","1,099,400,000","694,900,000","657,900,000","1,699,800,000","3,337,900,000","2,367,900,000","2,178,900,000","1,644,800,000","1,402,800,000","1,118,400,000",,,,,,,"28,600,000","192,600,000","275,700,000","273,600,000","270,800,000",,"265,200,000","264,200,000","264,200,000","264,200,000","264,200,000","640,000,000","638,400,000","264,200,000","639,800,000",,,,"264,200,000","264,250,000","290,146,000","293,093,000","321,494,000","336,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,600,000",,,"5,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,326,300,000",,,"1,638,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"100,000","1,565,100,000","1,564,600,000","1,564,100,000","1,563,800,000","1,563,400,000","1,562,000,000","1,547,500,000","1,543,900,000","1,542,600,000","1,540,600,000","967,000,000","966,500,000","966,100,000","966,000,000","964,200,000","802,400,000","801,700,000","184,000,000","800,400,000","834,600,000","809,500,000","809,200,000","845,400,000","838,900,000","796,100,000","810,900,000","802,500,000","817,900,000","850,600,000","857,500,000","882,200,000","880,300,000","878,800,000","881,900,000","835,300,000","839,300,000","922,100,000"
TotalCapitalization,"31,422,000,000","31,631,000,000","32,579,000,000","31,618,000,000","32,016,000,000","29,622,000,000","31,286,000,000","31,522,000,000","12,014,000,000","12,222,000,000","12,206,000,000","12,015,000,000","11,906,000,000","11,762,000,000","11,737,000,000","11,997,000,000","12,092,000,000","12,298,000,000","12,795,000,000","12,638,000,000","12,005,000,000","11,972,000,000","12,658,000,000","13,080,000,000","12,598,000,000","12,903,000,000","13,285,000,000","13,909,000,000","13,378,000,000","13,041,000,000","12,245,000,000","11,817,000,000","11,552,000,000","11,171,000,000","11,559,000,000","10,887,000,000","10,511,400,000","10,572,100,000","9,289,900,000","10,272,400,000","9,820,000,000","9,353,000,000","8,581,000,000","7,733,700,000","6,328,400,000","6,656,000,000","7,950,300,000","7,584,200,000","7,358,100,000","6,468,400,000","6,006,400,000","5,431,800,000","4,137,400,000","3,432,100,000","3,293,700,000","3,504,700,000","3,390,100,000","3,578,700,000","3,675,500,000","3,708,700,000","3,644,200,000","3,505,000,000","3,385,200,000","3,302,000,000","3,242,400,000","3,175,300,000","3,369,900,000","3,352,900,000","3,112,400,000","3,113,000,000","3,110,600,000","3,109,600,000","3,100,200,000","3,106,100,000","3,107,600,000","2,477,100,000","2,425,800,000","2,411,896,000","2,446,118,000","2,403,560,000","2,399,406,000","2,436,800,000","3,118,200,000","3,297,500,000","3,387,100,000","3,253,100,000","3,293,200,000","3,371,200,000","3,357,900,000","3,341,100,000","3,377,300,000","3,387,000,000","2,025,500,000","2,010,900,000","1,975,800,000","2,010,000,000","1,956,400,000","1,827,100,000","1,815,400,000","1,009,700,000","966,400,000","1,021,700,000","977,100,000","946,200,000","986,900,000","984,100,000","955,500,000","965,000,000","955,000,000","972,000,000","1,003,800,000","1,004,600,000","1,030,500,000","1,027,200,000","1,021,400,000","1,024,600,000","979,900,000","987,300,000","1,096,000,000"
CommonStockEquity,"22,869,000,000","23,076,000,000","23,251,000,000","23,701,000,000","24,425,000,000","22,035,000,000","23,700,000,000","23,431,000,000","8,303,000,000","8,513,000,000","8,498,000,000","8,308,000,000","8,199,000,000","8,048,000,000","8,024,000,000","8,286,000,000","8,382,000,000","8,589,000,000","9,085,000,000","8,929,000,000","8,792,000,000","8,760,000,000","8,947,000,000","9,371,000,000","9,628,000,000","9,934,000,000","10,317,000,000","10,442,000,000","9,912,000,000","9,576,000,000","8,781,000,000","8,360,000,000","7,847,000,000","7,467,000,000","7,855,000,000","7,180,000,000","6,804,200,000","7,850,500,000","6,569,300,000","6,952,300,000","6,500,700,000","5,854,000,000","5,498,900,000","4,909,000,000","4,588,900,000","5,316,600,000","6,611,100,000","6,244,700,000","6,018,700,000","5,130,500,000","4,669,000,000","4,094,200,000","2,780,300,000","2,575,000,000","2,436,600,000","2,247,400,000","2,132,500,000","2,320,900,000","2,417,400,000","2,450,200,000","2,385,600,000","2,237,100,000","2,117,100,000","2,033,600,000","1,973,800,000","1,906,100,000","2,100,500,000","2,083,200,000","2,092,500,000","2,090,400,000","2,088,300,000","2,086,900,000","2,086,500,000","2,092,400,000","2,093,900,000","2,063,400,000","2,012,100,000","1,998,093,000","2,009,456,000","1,966,695,000","1,962,386,000","1,992,500,000","2,529,500,000","2,480,600,000","2,453,800,000","2,412,200,000","2,369,100,000","2,292,000,000","2,227,900,000","2,165,500,000","2,106,600,000","2,021,200,000","1,405,500,000","1,371,200,000","1,336,000,000","1,295,600,000","1,241,900,000","1,054,700,000","1,042,600,000","1,007,700,000","964,400,000","1,002,400,000","958,400,000","925,800,000","965,600,000","961,200,000","905,300,000","911,300,000","901,000,000","914,500,000","943,200,000","941,100,000","964,400,000","952,000,000","945,700,000","946,500,000","901,200,000","905,100,000","1,011,000,000"
CapitalLeaseObligations,"1,073,000,000","1,012,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,117,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"8,455,000,000","8,763,000,000","9,244,000,000","9,700,000,000","10,784,000,000","8,562,000,000","10,433,000,000","10,522,000,000","8,137,000,000","8,344,000,000","8,325,000,000","8,133,000,000","8,019,000,000","7,866,000,000","7,839,000,000","8,098,000,000","8,190,000,000","8,394,000,000","8,942,000,000","8,787,000,000","8,650,000,000","8,618,000,000","8,808,000,000","9,233,000,000","9,491,000,000","9,797,000,000","10,183,000,000","10,314,000,000","9,786,000,000","9,455,000,000","8,665,000,000","8,242,000,000","7,732,000,000","7,352,000,000","7,741,000,000","7,066,000,000","6,688,600,000","7,735,000,000","6,453,000,000","6,835,500,000","6,383,700,000","5,737,000,000","5,381,400,000","4,791,000,000","4,470,400,000","5,197,400,000","6,491,300,000","6,124,400,000","5,897,200,000","5,007,700,000","4,544,900,000","3,969,000,000","2,654,000,000","2,447,500,000","2,307,500,000","2,116,500,000","2,001,000,000","2,188,300,000","2,284,000,000","2,317,100,000","2,251,500,000","2,140,100,000","2,020,100,000","1,936,600,000","1,876,800,000","1,809,100,000","2,003,500,000","1,986,200,000","1,995,500,000","1,993,400,000","1,991,300,000","1,989,900,000","1,989,500,000","1,988,200,000","1,989,000,000","1,957,700,000","1,905,700,000","1,890,932,000","1,901,556,000","1,858,056,000","1,853,008,000","1,882,400,000","1,977,200,000","1,924,600,000","1,894,200,000","1,848,900,000","1,802,100,000","1,721,400,000","1,653,600,000","1,651,600,000","1,589,800,000","1,487,500,000","1,405,500,000","1,371,200,000","1,336,000,000","1,295,600,000","1,241,900,000","1,054,700,000","1,042,600,000","1,007,700,000","964,400,000","1,002,400,000","958,400,000","925,800,000","965,600,000","961,200,000","905,300,000","911,300,000","901,000,000","912,300,000","940,900,000","941,100,000","964,400,000","952,000,000","945,700,000","946,500,000","901,200,000","905,100,000","1,011,000,000"
WorkingCapital,"1,536,000,000","2,102,000,000","2,742,000,000","1,616,000,000","3,327,000,000","1,125,000,000","1,631,000,000","1,730,000,000","1,721,000,000","-13,000,000","-24,000,000","-182,000,000","-303,000,000","-301,000,000","-252,000,000","-241,000,000","-194,000,000","197,000,000","343,000,000","271,000,000","-260,000,000","-257,000,000","274,000,000","625,000,000","76,000,000","457,000,000","760,000,000","773,000,000","642,000,000","811,000,000","794,000,000","122,000,000","214,000,000","175,000,000","-146,000,000","-635,000,000","-1,051,900,000","-225,200,000","-67,900,000","388,100,000","711,800,000","1,078,800,000","809,800,000","578,200,000","-348,600,000","-454,600,000","-290,000,000","560,100,000","809,400,000","877,500,000","723,500,000","454,300,000","206,700,000","-219,600,000","-323,400,000","-53,300,000","14,700,000","280,400,000","531,900,000","634,400,000","539,900,000","531,000,000","389,400,000","292,200,000","176,100,000","329,200,000","372,300,000","293,000,000","8,600,000","21,400,000","36,100,000","56,400,000","47,100,000","204,400,000","203,200,000","-64,300,000","-148,700,000","-137,919,000","-118,172,000","-120,174,000","-104,768,000","-71,900,000","155,400,000","290,300,000","329,200,000","258,100,000","265,800,000","302,500,000","281,700,000","320,000,000","348,800,000","334,900,000","278,800,000","250,900,000","209,000,000","210,900,000","136,000,000","222,000,000","210,700,000","152,100,000","103,200,000","115,100,000","92,300,000","52,900,000","47,200,000","167,500,000","104,100,000","93,500,000","86,200,000","82,100,000","74,000,000","61,000,000","64,400,000","50,300,000","36,800,000","29,600,000","30,600,000","22,200,000","136,600,000"
InvestedCapital,"32,900,000,000","34,419,000,000","34,899,000,000","34,467,000,000","33,648,000,000","35,401,000,000","35,763,000,000","34,137,000,000","12,744,000,000","13,007,000,000","13,030,000,000","12,920,000,000","12,790,000,000","12,798,000,000","12,658,000,000","12,850,000,000","12,609,000,000","12,712,000,000","13,290,000,000","13,133,000,000","13,038,000,000","12,952,000,000","13,088,000,000","13,576,000,000","13,565,000,000","13,512,000,000","13,780,000,000","14,490,000,000","13,993,000,000","13,614,000,000","12,935,000,000","13,067,000,000","12,384,000,000","12,053,000,000","12,676,000,000","12,581,000,000","12,382,700,000","11,565,500,000","10,365,600,000","11,123,000,000","10,548,800,000","9,901,200,000","9,401,400,000","8,355,100,000","7,760,600,000","8,332,500,000","8,882,800,000","7,687,900,000","7,448,300,000","6,560,700,000","6,093,200,000","5,927,800,000","4,695,700,000","4,362,800,000","4,251,200,000","4,110,800,000","3,643,500,000","3,683,600,000","3,779,000,000","3,813,200,000","3,748,000,000","3,601,200,000","3,477,900,000","3,361,200,000","3,419,900,000","3,322,100,000","3,604,700,000","3,620,600,000","3,588,800,000","3,609,600,000","3,568,100,000","3,631,100,000","3,601,300,000","3,446,700,000","3,430,300,000","3,016,000,000","2,920,300,000","2,954,422,000","2,918,412,000","2,879,495,000","2,881,347,000","2,816,700,000","3,305,400,000","3,391,700,000","3,482,400,000","3,361,400,000","3,374,000,000","3,470,300,000","3,462,600,000","3,481,400,000","3,377,600,000","3,527,300,000","2,027,300,000","2,099,900,000","2,064,900,000","2,081,600,000","2,122,200,000","1,891,400,000","1,856,500,000","1,009,700,000","967,000,000","1,025,100,000","981,800,000","989,200,000","1,062,100,000","987,100,000","962,000,000","971,300,000","975,300,000","978,800,000","1,031,300,000","1,047,100,000","1,060,200,000","1,066,700,000","1,069,800,000","1,073,300,000","1,049,500,000","1,070,000,000","1,100,600,000"
TangibleBookValue,"8,455,000,000","8,763,000,000","9,244,000,000","9,700,000,000","10,784,000,000","8,562,000,000","10,433,000,000","10,522,000,000","8,137,000,000","8,344,000,000","8,325,000,000","8,133,000,000","8,019,000,000","7,866,000,000","7,839,000,000","8,098,000,000","8,190,000,000","8,394,000,000","8,942,000,000","8,787,000,000","8,650,000,000","8,618,000,000","8,808,000,000","9,233,000,000","9,491,000,000","9,797,000,000","10,183,000,000","10,314,000,000","9,786,000,000","9,455,000,000","8,665,000,000","8,242,000,000","7,732,000,000","7,352,000,000","7,741,000,000","7,066,000,000","6,688,600,000","7,735,000,000","6,453,000,000","6,835,500,000","6,383,700,000","5,737,000,000","5,381,400,000","4,791,000,000","4,470,400,000","5,197,400,000","6,491,300,000","6,124,400,000","5,897,200,000","5,007,700,000","4,544,900,000","3,969,000,000","2,654,000,000","2,447,500,000","2,307,500,000","2,116,500,000","2,001,000,000","2,188,300,000","2,284,000,000","2,317,100,000","2,251,500,000","2,140,100,000","2,020,100,000","1,936,600,000","1,876,800,000","1,809,100,000","2,003,500,000","1,986,200,000","1,995,500,000","1,993,400,000","1,991,300,000","1,989,900,000","1,989,500,000","1,988,200,000","1,989,000,000","1,957,700,000","1,905,700,000","1,890,932,000","1,901,556,000","1,858,056,000","1,853,008,000","1,882,400,000","1,977,200,000","1,924,600,000","1,894,200,000","1,848,900,000","1,802,100,000","1,721,400,000","1,653,600,000","1,651,600,000","1,589,800,000","1,487,500,000","1,405,500,000","1,371,200,000","1,336,000,000","1,295,600,000","1,241,900,000","1,054,700,000","1,042,600,000","1,007,700,000","964,400,000","1,002,400,000","958,400,000","925,800,000","965,600,000","961,200,000","905,300,000","911,300,000","901,000,000","912,300,000","940,900,000","941,100,000","964,400,000","952,000,000","945,700,000","946,500,000","901,200,000","905,100,000","1,011,000,000"
TotalDebt,"11,104,000,000","12,355,000,000","11,648,000,000","10,766,000,000","9,223,000,000","13,366,000,000","12,063,000,000","10,706,000,000","4,441,000,000","4,494,000,000","4,532,000,000","4,612,000,000","4,591,000,000","4,750,000,000","4,634,000,000","4,564,000,000","4,227,000,000","4,123,000,000","4,205,000,000","4,204,000,000","4,246,000,000","4,192,000,000","4,141,000,000","4,205,000,000","3,937,000,000","3,578,000,000","3,463,000,000","4,048,000,000","4,081,000,000","4,038,000,000","4,154,000,000","4,707,000,000","4,537,000,000","4,586,000,000","4,821,000,000","5,401,000,000","5,578,500,000","3,715,000,000","3,796,300,000","4,170,700,000","4,048,100,000","4,047,200,000","3,902,500,000","3,446,100,000","3,171,700,000","3,015,900,000","2,271,700,000","1,443,200,000","1,429,600,000","1,430,200,000","1,424,200,000","1,833,600,000","1,915,400,000","1,787,800,000","1,814,600,000","1,863,400,000","1,511,000,000","1,362,700,000","1,361,600,000","1,363,000,000","1,362,400,000","1,364,100,000","1,360,800,000","1,327,600,000","1,446,100,000","1,416,000,000","1,504,200,000","1,537,400,000","1,496,300,000","1,519,200,000","1,479,800,000","1,544,200,000","1,514,800,000","1,354,300,000","1,336,400,000","952,600,000","908,200,000","956,329,000","908,956,000","912,800,000","918,961,000","824,200,000","775,900,000","911,100,000","1,028,600,000","949,200,000","1,004,900,000","1,178,300,000","1,234,700,000","1,315,900,000","1,271,000,000","1,506,100,000","621,800,000","728,700,000","728,900,000","786,000,000","880,300,000","836,700,000","813,900,000","2,000,000","2,600,000","22,700,000","23,400,000","63,400,000","96,500,000","25,900,000","56,700,000","60,000,000","74,300,000","64,300,000","88,100,000","106,000,000","95,800,000","114,700,000","124,100,000","126,800,000","148,300,000","164,900,000","89,600,000"
NetDebt,"9,360,000,000","10,775,000,000","11,032,000,000","10,393,000,000","6,909,000,000","11,464,000,000","10,107,000,000","10,246,000,000","4,325,000,000","4,397,000,000","4,435,000,000","4,550,000,000","4,559,000,000","4,597,000,000","4,491,000,000","4,490,000,000","4,136,000,000","4,050,000,000","3,756,000,000","3,987,000,000","4,031,000,000","4,040,000,000","4,034,000,000","3,672,000,000","3,309,000,000","3,023,000,000","2,833,000,000","3,463,000,000","3,519,000,000","3,577,000,000","3,663,000,000","4,290,000,000","4,107,000,000","4,192,000,000","4,413,000,000","4,928,000,000","5,166,600,000","3,355,200,000","3,429,600,000","3,871,900,000","3,662,700,000","3,656,000,000","3,531,200,000","3,191,000,000","2,894,900,000","2,516,400,000","2,001,800,000","1,078,600,000","710,100,000","987,700,000","974,500,000","1,379,100,000","1,589,700,000","1,596,400,000","1,684,900,000","1,690,700,000","1,417,100,000","1,034,700,000","938,300,000","884,000,000","903,500,000","983,400,000","1,154,300,000","1,316,400,000","1,441,400,000","1,358,100,000","1,440,700,000","1,465,700,000","1,471,800,000","1,444,800,000","1,447,300,000","1,453,400,000","1,469,500,000","1,292,900,000","1,284,800,000","838,600,000","808,200,000","860,687,000","877,922,000","883,968,000","874,924,000","800,900,000","758,800,000","879,900,000","960,600,000","913,500,000","982,300,000","1,145,500,000","1,225,900,000","1,241,700,000","1,171,900,000","1,425,100,000","628,100,000","620,200,000","721,600,000","789,200,000","839,800,000","752,800,000","727,500,000",,,,"16,800,000","68,200,000","96,500,000",,"28,600,000","46,200,000","66,900,000","63,500,000","83,800,000","110,000,000","91,500,000","113,100,000","121,100,000","125,300,000","142,700,000","160,700,000","28,500,000"
