name,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,01/31/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,01/31/1989,10/31/1988,10/31/1987,10/31/1986,10/31/1985
		GainsLossesNotAffectingRetainedEarnings,"-5,329,000,000","-5,607,000,000","-4,581,000,000","-4,609,900,000","-4,577,900,000","-4,427,600,000","-4,553,300,000","-4,173,200,000","-4,289,000,000","-4,563,700,000","-5,179,800,000","-5,495,500,000","-5,604,500,000","-5,626,000,000","-4,582,200,000","-4,518,800,000","-4,860,100,000","-4,729,400,000","-4,507,400,000","-4,293,600,000","-4,245,000,000","-3,783,000,000","-2,644,700,000","-2,663,500,000","-2,809,400,000","-2,693,100,000","-4,498,800,000","-4,454,000,000","-4,479,500,000","-4,571,500,000","-3,814,600,000","-3,674,300,000","-3,743,900,000","-3,678,000,000","-2,997,300,000","-3,027,200,000","-3,292,000,000","-3,379,600,000","-3,384,900,000","-3,419,100,000","-3,624,700,000","-3,593,300,000","-1,312,400,000","-1,548,300,000","-1,496,700,000","-1,387,300,000","-467,400,000","-523,500,000","-638,000,000","-637,500,000","248,300,000","169,900,000","56,900,000","65,800,000","31,000,000","41,300,000","-10,700,000","-42,800,000","-38,300,000","-20,900,000","-30,100,000","-55,400,000","-1,175,100,000","-1,190,900,000","-1,154,800,000","-1,173,800,000","-1,202,800,000","-1,249,600,000","-1,316,900,000","-1,384,200,000","-328,600,000","-321,400,000","-357,500,000","-385,700,000","-325,400,000","-293,900,000","-235,000,000","-240,700,000","-172,300,000","-178,700,000","-141,700,000","-142,000,000","-130,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			MinimumPensionLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-4,759,000,000",,,,"-4,135,400,000",,,,"-3,797,000,000",,,,"-3,955,000,000",,,,"-1,418,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"184,100,000",,,,"453,800,000",,,,"436,000,000",,,,"400,200,000",,,,"73,400,000",,,,"479,400,000",,,,"150,300,000",,,,"70,600,000",,,,"9,100,000",,,,"-79,200,000",,,,"-293,100,000",,,,"-285,500,000","-307,300,000","-283,700,000","-223,500,000","-222,400,000",,,,"-107,400,000","-101,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,400,000",,,,"3,600,000",,,,"-18,600,000",,,,"-38,500,000",,,,"-42,300,000",,,,"-1,116,900,000",,,,"-84,500,000",,,,"-113,400,000",,,,"-64,500,000",,,,"-1,094,600,000",,,,"-1,091,100,000",,,,"-100,200,000","-18,100,000","-10,200,000","-11,500,000","-18,300,000",,,,"-34,600,000","-28,200,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"251,700,000","204,200,000","240,300,000","430,600,000","762,600,000","951,700,000","1,098,800,000","953,300,000","1,018,600,000","1,148,800,000","1,257,700,000","1,219,200,000","1,318,600,000","1,422,800,000","1,395,100,000","1,265,700,000","1,222,300,000","1,179,100,000","1,204,000,000","1,202,300,000","1,191,900,000","1,173,300,000","1,158,900,000","657,800,000","645,000,000","644,600,000","646,000,000","724,100,000","709,000,000","709,400,000","716,800,000","702,100,000","701,800,000","718,600,000","716,300,000","792,600,000","777,100,000","760,200,000","748,400,000","737,000,000","729,500,000","718,200,000","706,800,000","439,200,000","402,300,000","381,400,000"
	MinorityInterest,"4,000,000","4,000,000","4,000,000","4,500,000","4,900,000","3,400,000","9,600,000","9,700,000","12,300,000","3,200,000","2,700,000","9,100,000","10,200,000","10,800,000","11,300,000","12,400,000","13,600,000","14,200,000","1,900,000","2,200,000","2,800,000","2,900,000","2,500,000","2,300,000","2,100,000","1,900,000","1,800,000","1,900,000","1,800,000","19,900,000","18,800,000","17,100,000","15,800,000","14,600,000","12,400,000","10,300,000","8,100,000","13,100,000","10,600,000","8,500,000","6,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"42,401,000,000","41,642,000,000","41,508,000,000","40,174,900,000","39,183,000,000","38,525,200,000","37,194,300,000","36,688,900,000","35,674,400,000","35,448,600,000","32,246,500,000","30,937,800,000","29,742,100,000","30,279,700,000","31,556,800,000","31,812,300,000","31,123,400,000","30,576,200,000","30,924,000,000","31,796,600,000","32,352,700,000","33,443,300,000","34,865,500,000","33,832,200,000","32,520,900,000","31,843,500,000","30,288,500,000","30,017,800,000","29,653,900,000","29,295,200,000","28,553,000,000","26,098,300,000","23,687,400,000","23,760,200,000","23,420,100,000","23,615,500,000","23,284,500,000","23,104,800,000","22,489,400,000","23,026,700,000","22,070,200,000","22,210,400,000","24,144,500,000","23,718,400,000","23,129,600,000","20,431,200,000","20,937,400,000","20,101,600,000","19,382,800,000","18,954,000,000","19,157,200,000","19,235,200,000","18,147,000,000","19,075,200,000","18,809,600,000","19,040,100,000","19,080,500,000","18,590,300,000","18,675,200,000","18,064,000,000","17,452,800,000","17,483,200,000","15,694,900,000","15,619,100,000","15,031,200,000","14,406,300,000","14,337,000,000","13,942,300,000","13,726,600,000","12,113,600,000","12,347,000,000","12,561,600,000","10,349,800,000","10,552,900,000","10,487,300,000","10,769,300,000","9,787,000,000","9,066,200,000","9,357,000,000","8,176,600,000","7,552,000,000","7,900,500,000","7,812,400,000","7,659,700,000","7,304,200,000","6,871,500,000","6,450,500,000","6,782,300,000","6,788,300,000","6,770,000,000","6,749,400,000","6,261,500,000","6,052,400,000","5,982,600,000","5,495,400,000","5,654,700,000","5,442,400,000","5,261,200,000","5,409,700,000","5,198,300,000","4,725,900,000","4,611,800,000","4,398,900,000","4,283,700,000","4,436,500,000","4,632,900,000","5,157,000,000","5,179,500,000","5,385,600,000","5,123,300,000","5,473,800,000","5,540,400,000","5,290,100,000","5,042,100,000","5,128,500,000","4,792,200,000","4,687,800,000","4,793,500,000","4,577,200,000","4,434,700,000","4,339,700,000","4,455,900,000","3,682,900,000","3,397,500,000","3,866,200,000","3,273,100,000","2,982,100,000","3,289,400,000","3,388,300,000"
CommonStockEquity,"11,926,000,000","11,413,000,000","12,266,000,000","11,919,500,000","11,327,800,000","11,287,800,000","10,356,300,000","10,410,300,000","9,252,600,000","9,557,300,000","8,572,200,000","7,684,700,000","6,825,500,000","6,520,000,000","7,428,400,000","7,164,300,000","6,590,200,000","6,743,400,000","7,723,100,000","8,173,800,000","8,246,000,000","9,062,600,000","10,830,000,000","10,665,300,000","10,255,700,000","10,265,800,000","8,589,800,000","8,264,900,000","7,483,700,000","6,842,100,000","7,395,800,000","7,378,900,000","6,763,400,000","6,800,300,000","7,527,600,000","7,423,300,000","6,578,600,000","6,290,300,000","6,115,200,000","5,650,900,000","4,979,600,000","4,818,700,000","7,423,600,000","6,868,200,000","6,554,900,000","6,532,700,000","7,540,000,000","7,349,600,000","7,038,400,000","7,155,800,000","8,061,100,000","7,959,600,000","7,575,900,000","7,491,200,000","7,569,300,000","7,560,300,000","6,879,100,000","6,851,500,000","6,937,000,000","6,739,700,000","6,498,100,000","6,392,800,000","5,016,600,000","4,740,800,000","4,284,500,000","4,002,100,000","3,792,200,000","3,529,800,000","3,256,900,000","3,163,200,000","4,183,900,000","4,090,100,000","3,942,400,000","3,992,200,000","4,330,500,000","4,340,800,000","4,321,900,000","4,301,900,000","4,351,800,000","4,216,200,000","4,094,800,000","4,094,300,000","4,184,500,000","4,174,600,000","4,028,500,000","4,079,800,000","4,163,500,000","4,265,300,000","4,146,000,000","4,147,200,000","3,843,900,000","3,712,600,000","3,574,000,000","3,557,200,000","3,396,600,000","3,342,900,000","3,227,000,000","3,085,400,000","3,032,600,000","2,856,900,000","2,624,000,000","2,557,900,000","2,434,000,000","2,309,000,000","2,144,100,000","2,085,400,000","2,650,400,000","2,575,600,000","2,583,200,000","2,650,300,000","2,762,200,000","2,776,100,000","2,770,500,000","2,835,800,000","2,940,600,000","2,947,100,000","2,928,800,000","3,007,600,000","3,047,400,000","2,955,900,000","2,832,900,000","2,780,300,000","2,692,200,000","2,612,900,000","2,493,600,000","2,456,200,000","1,920,100,000","1,999,300,000","2,258,600,000"
NetTangibleAssets,"7,632,000,000","7,116,000,000","7,809,000,000","7,418,600,000","6,772,200,000","6,625,100,000","5,728,800,000","5,529,600,000","4,480,800,000","8,306,000,000","7,634,400,000","6,787,500,000","5,920,300,000","5,600,300,000","6,494,800,000","6,208,300,000","5,811,500,000","5,953,400,000","6,949,200,000","7,376,800,000","7,442,700,000","8,202,400,000","9,931,200,000","9,754,700,000","9,345,700,000","9,343,800,000","7,584,800,000","7,247,900,000","6,450,700,000","5,816,100,000","6,353,800,000","6,299,900,000","5,679,400,000","5,673,300,000","6,371,600,000","6,253,300,000","5,448,600,000","5,174,300,000","4,996,200,000","4,515,900,000","3,838,600,000","3,646,200,000","5,987,900,000","5,466,300,000","5,161,900,000","5,147,100,000","6,026,800,000","5,944,300,000","5,658,900,000","5,790,500,000","6,739,800,000","6,764,700,000","6,405,800,000","6,324,800,000","6,400,300,000","6,423,700,000","5,755,600,000","5,744,700,000","5,871,100,000","5,744,900,000","5,492,200,000","5,397,500,000","3,827,900,000","3,556,900,000","3,090,300,000","2,877,100,000","2,842,500,000","2,593,000,000","2,335,500,000","2,268,300,000","3,322,900,000","3,236,500,000","3,078,400,000","3,118,200,000","3,552,600,000","3,545,200,000","3,502,300,000","3,649,700,000","3,643,000,000","3,503,100,000","3,800,700,000","3,799,200,000","3,883,600,000","3,900,700,000","3,816,500,000","3,862,200,000","3,972,200,000","4,078,900,000","3,962,200,000","3,989,400,000","3,551,500,000","3,433,800,000","3,291,500,000","3,271,300,000","3,075,300,000","3,021,600,000","2,911,100,000","2,780,400,000","2,745,400,000","2,576,600,000","2,341,600,000","2,274,200,000","2,137,100,000","2,013,700,000","1,847,100,000","1,788,600,000","2,320,200,000","2,243,300,000","2,247,100,000","2,312,700,000","2,389,100,000","2,403,300,000","2,399,700,000","2,464,300,000","2,706,100,000","2,712,000,000","2,692,300,000","2,767,900,000","2,859,800,000","2,766,800,000","2,644,300,000","2,708,200,000","2,636,500,000","2,612,900,000","2,471,700,000","2,456,200,000","1,920,100,000","1,999,300,000","2,258,600,000"
WorkingCapital,"24,771,000,000","24,460,000,000","24,122,000,000","23,303,100,000","22,474,100,000","21,492,500,000","21,718,500,000","21,707,200,000","21,343,800,000","24,307,700,000","22,852,100,000","21,848,000,000","20,816,400,000","20,815,400,000","21,217,500,000","21,520,000,000","21,324,700,000","20,783,300,000","21,623,400,000","22,624,600,000","23,215,100,000","23,382,400,000","24,702,500,000","24,253,100,000","23,153,500,000","22,120,000,000","23,030,600,000","22,820,300,000","22,744,500,000","21,911,600,000","21,093,400,000","19,504,300,000","17,368,100,000","17,493,700,000","17,097,400,000","17,689,700,000","17,651,400,000","17,380,600,000","16,215,300,000","17,104,000,000","15,956,600,000","15,691,000,000","15,032,700,000","15,066,500,000","14,337,100,000","12,212,000,000","12,698,400,000","12,261,900,000","11,675,900,000","11,918,800,000","11,688,900,000","13,642,700,000","12,663,600,000","13,985,900,000","13,825,000,000","14,191,100,000","14,484,100,000","14,451,500,000","14,842,100,000","14,422,200,000","14,001,000,000","13,955,400,000","12,486,600,000","12,580,400,000","12,199,000,000","11,628,200,000","12,615,700,000","12,040,900,000","12,279,400,000","10,654,700,000","8,140,700,000","8,476,300,000","7,874,300,000","8,021,500,000","7,967,600,000","8,319,800,000","7,524,800,000","7,109,000,000","7,496,700,000","6,438,900,000","6,370,800,000","6,721,100,000","6,590,100,000","6,611,400,000","6,353,500,000","5,875,200,000","5,455,100,000","6,008,100,000","6,003,400,000","5,967,500,000","6,297,300,000","6,572,000,000","6,385,600,000","5,629,300,000","5,789,000,000","5,146,000,000","4,928,300,000","5,029,200,000","5,102,000,000","4,909,400,000","4,400,200,000","4,231,500,000","4,324,700,000","4,110,400,000","4,275,300,000","4,485,500,000","3,887,400,000","3,940,700,000","4,098,400,000","3,824,000,000","4,270,100,000","4,354,700,000","4,048,100,000","3,840,800,000","4,053,600,000","3,742,200,000","3,694,100,000","3,832,300,000","3,627,500,000","3,513,300,000","3,396,700,000","3,408,300,000","1,616,000,000","1,445,000,000","3,347,500,000","1,387,200,000","1,207,900,000","1,451,800,000","1,520,900,000"
InvestedCapital,"56,825,000,000","56,747,000,000","57,698,000,000","56,638,900,000","54,384,500,000","53,544,500,000","52,726,500,000","51,984,600,000","49,846,200,000","49,602,300,000","46,046,800,000","43,126,000,000","41,403,900,000","42,194,200,000","44,647,800,000","45,030,100,000","42,828,400,000","43,593,200,000","44,867,300,000","45,488,300,000","44,863,300,000","46,020,800,000","47,589,100,000","46,924,700,000","44,669,000,000","44,741,600,000","42,281,600,000","42,220,200,000","40,029,500,000","39,263,000,000","38,622,000,000","37,041,600,000","34,807,600,000","33,389,600,000","33,728,900,000","33,508,900,000","30,742,600,000","30,639,800,000","29,975,100,000","29,287,300,000","29,749,600,000","29,369,400,000","32,192,900,000","32,648,100,000","32,462,800,000","28,952,200,000","31,051,600,000","30,518,900,000","28,844,400,000","28,923,400,000","29,336,800,000","29,044,900,000","27,200,100,000","27,196,400,000","26,909,800,000","26,624,600,000","25,610,700,000","25,474,100,000","24,791,100,000","23,428,000,000","21,424,600,000","20,940,700,000","19,262,800,000","18,696,000,000","18,489,300,000","18,753,500,000","18,740,000,000","18,999,200,000","17,896,700,000","16,550,900,000","17,468,600,000","17,533,000,000","16,805,700,000","16,751,400,000","16,567,900,000","16,434,400,000","15,347,900,000","14,824,700,000","14,603,900,000","14,739,300,000","13,045,000,000","12,388,700,000","13,171,300,000","14,308,600,000","13,175,400,000","12,193,600,000","13,019,900,000","12,775,600,000","11,722,300,000","10,544,600,000","10,546,000,000","10,519,200,000","9,886,500,000","9,126,700,000","9,453,400,000","9,274,600,000","9,240,900,000","8,428,500,000","8,657,700,000","8,236,000,000","8,055,300,000","7,249,200,000","7,444,900,000","7,263,100,000","6,677,000,000","6,234,300,000","8,236,900,000","8,319,100,000","8,496,600,000","8,203,600,000","9,035,900,000","8,939,800,000","8,593,100,000","8,513,200,000","8,456,700,000","8,451,200,000","8,120,800,000","7,686,000,000","7,861,800,000","7,486,700,000","7,013,800,000","6,719,500,000","4,686,000,000","4,721,500,000","6,478,400,000","3,749,700,000","3,337,600,000","3,684,900,000","3,925,200,000"
TangibleBookValue,"7,632,000,000","7,116,000,000","7,809,000,000","7,418,600,000","6,772,200,000","6,625,100,000","5,728,800,000","5,529,600,000","4,480,800,000","8,306,000,000","7,634,400,000","6,787,500,000","5,920,300,000","5,600,300,000","6,494,800,000","6,208,300,000","5,811,500,000","5,953,400,000","6,949,200,000","7,376,800,000","7,442,700,000","8,202,400,000","9,931,200,000","9,754,700,000","9,345,700,000","9,343,800,000","7,584,800,000","7,247,900,000","6,450,700,000","5,816,100,000","6,353,800,000","6,299,900,000","5,679,400,000","5,673,300,000","6,371,600,000","6,253,300,000","5,448,600,000","5,174,300,000","4,996,200,000","4,515,900,000","3,838,600,000","3,646,200,000","5,987,900,000","5,466,300,000","5,161,900,000","5,147,100,000","6,026,800,000","5,944,300,000","5,658,900,000","5,790,500,000","6,739,800,000","6,764,700,000","6,405,800,000","6,324,800,000","6,400,300,000","6,423,700,000","5,755,600,000","5,744,700,000","5,871,100,000","5,744,900,000","5,492,200,000","5,397,500,000","3,827,900,000","3,556,900,000","3,090,300,000","2,877,100,000","2,842,500,000","2,593,000,000","2,335,500,000","2,268,300,000","3,322,900,000","3,236,500,000","3,078,400,000","3,118,200,000","3,552,600,000","3,545,200,000","3,502,300,000","3,649,700,000","3,643,000,000","3,503,100,000","3,800,700,000","3,799,200,000","3,883,600,000","3,900,700,000","3,816,500,000","3,862,200,000","3,972,200,000","4,078,900,000","3,962,200,000","3,989,400,000","3,551,500,000","3,433,800,000","3,291,500,000","3,271,300,000","3,075,300,000","3,021,600,000","2,911,100,000","2,780,400,000","2,745,400,000","2,576,600,000","2,341,600,000","2,274,200,000","2,137,100,000","2,013,700,000","1,847,100,000","1,788,600,000","2,320,200,000","2,243,300,000","2,247,100,000","2,312,700,000","2,389,100,000","2,403,300,000","2,399,700,000","2,464,300,000","2,706,100,000","2,712,000,000","2,692,300,000","2,767,900,000","2,859,800,000","2,766,800,000","2,644,300,000","2,708,200,000","2,636,500,000","2,612,900,000","2,471,700,000","2,456,200,000","1,920,100,000","1,999,300,000","2,258,600,000"
TotalDebt,"44,899,000,000","45,334,000,000","45,432,000,000","44,719,400,000","43,056,700,000","42,256,700,000","42,370,200,000","41,574,300,000","40,593,600,000","40,045,000,000","37,474,600,000","35,441,300,000","34,578,400,000","35,674,200,000","37,219,400,000","37,865,800,000","36,238,200,000","36,849,800,000","37,144,200,000","37,314,500,000","36,617,300,000","36,958,200,000","36,759,100,000","36,259,400,000","34,413,300,000","34,475,800,000","33,691,800,000","33,955,300,000","32,545,800,000","32,420,900,000","31,226,200,000","29,662,700,000","28,044,200,000","26,589,300,000","26,201,300,000","26,085,600,000","24,164,000,000","24,349,500,000","23,859,900,000","23,636,400,000","24,770,000,000","24,550,700,000","24,769,300,000","25,779,900,000","25,907,900,000","22,419,500,000","23,511,600,000","23,169,300,000","21,806,000,000","21,767,600,000","21,275,700,000","21,085,300,000","19,624,200,000","19,705,200,000","19,340,500,000","19,064,300,000","18,731,600,000","18,622,600,000","17,854,100,000","16,688,300,000","14,926,500,000","14,547,900,000","14,246,200,000","13,955,200,000","14,204,800,000","14,751,400,000","14,947,800,000","15,469,400,000","14,639,800,000","13,387,700,000","13,284,700,000","13,442,900,000","12,863,300,000","12,759,200,000","12,237,400,000","12,093,600,000","11,026,000,000","10,522,800,000","10,252,100,000","10,523,100,000","8,950,200,000","8,294,400,000","8,986,800,000","10,134,000,000","9,146,900,000","8,113,800,000","8,856,400,000","8,510,300,000","7,576,300,000","6,397,400,000","6,702,100,000","6,806,600,000","6,312,500,000","5,569,500,000","6,056,800,000","5,931,700,000","6,013,900,000","5,343,100,000","5,625,100,000","5,379,100,000","5,431,300,000","4,691,300,000","5,010,900,000","4,954,100,000","4,532,900,000","4,148,900,000","5,586,500,000","5,743,500,000","5,913,400,000","5,553,300,000","6,273,700,000","6,163,700,000","5,822,600,000","5,677,400,000","5,516,100,000","5,504,100,000","5,192,000,000","4,678,400,000","4,814,400,000","4,530,800,000","4,180,900,000","3,939,200,000","1,993,800,000","2,108,600,000","3,984,800,000","1,293,500,000","1,417,500,000","1,685,600,000","1,666,600,000"
NetDebt,"41,297,000,000","41,477,000,000","42,049,000,000","41,235,700,000","39,431,000,000","38,352,700,000","38,446,900,000","37,372,900,000","36,678,500,000","30,710,100,000","30,937,200,000","30,915,500,000","30,688,400,000","31,338,400,000","32,898,400,000","33,732,600,000","32,778,300,000","32,687,600,000","33,013,400,000","32,959,100,000","32,642,500,000","33,171,200,000","33,724,400,000","33,180,900,000","31,224,700,000","30,971,800,000","30,601,500,000","30,303,900,000","28,873,700,000","27,768,700,000","27,828,700,000","26,642,900,000","24,655,900,000","22,942,100,000","22,583,000,000","22,135,800,000","20,726,000,000","20,558,900,000","20,106,200,000","20,021,500,000","19,726,700,000","19,899,000,000","20,454,500,000","20,982,700,000","20,903,800,000","20,208,100,000","20,688,800,000","20,881,500,000","20,309,700,000","19,489,000,000","19,502,500,000","19,101,600,000","18,283,100,000","18,017,700,000","18,054,600,000","17,862,400,000","17,254,400,000","16,364,400,000","15,714,300,000","13,631,600,000","12,061,000,000","11,366,800,000","10,909,800,000","10,959,500,000","10,117,000,000","10,366,900,000","11,190,600,000","12,145,200,000","11,086,400,000","10,572,800,000","10,957,200,000","10,826,400,000","10,498,500,000","11,729,200,000","11,984,700,000","11,609,200,000","10,714,400,000","10,231,100,000","9,900,400,000","10,152,700,000","8,652,700,000","7,998,900,000","8,634,500,000","9,838,700,000","8,821,400,000","7,804,100,000","8,525,300,000","8,175,900,000","7,257,100,000","6,067,400,000","6,452,000,000","6,539,000,000","5,946,400,000","5,278,000,000","5,755,600,000","5,653,600,000","5,649,700,000","4,979,400,000","5,198,400,000","4,858,300,000","4,913,200,000","4,445,900,000","4,715,200,000","4,674,100,000","4,188,800,000","3,810,700,000","5,108,600,000","5,292,800,000","5,575,000,000","5,336,500,000","5,959,100,000","5,838,400,000","5,458,100,000","5,398,900,000","5,297,400,000","5,207,400,000","4,835,400,000","4,493,000,000","4,533,000,000","4,237,900,000","3,887,700,000","3,735,400,000","1,789,700,000","1,930,200,000","3,575,800,000","1,244,500,000","1,301,100,000","1,503,900,000","1,578,800,000"
ShareIssued,"536,431,204","536,431,204","534,308,502","536,431,204","536,431,204","536,431,204","536,263,425","324,284,554","538,377,754","536,431,204","537,865,957","536,431,204","539,946,534","536,431,204","534,166,812","534,002,779","535,069,667","536,431,204","519,093,075","333,871,447","530,422,992","536,431,204","521,048,936","526,421,401","532,330,129","536,431,204","382,845,951","388,044,422","389,556,186","536,431,204","391,667,085","397,735,846","401,826,150","536,431,204","413,924,013","419,709,211","421,041,065","536,431,204","423,863,048","424,837,898","424,008,363","536,431,204","422,947,967","422,752,033","422,672,599","422,296,271","427,005,955","430,948,679","436,035,942","439,636,114","443,756,126","449,966,820","453,707,458","454,466,124","462,394,744","470,542,158","469,142,480","473,743,420","482,386,398","484,422,168","493,010,130","493,718,288","496,306,964","497,873,530","493,883,480","487,042,864","480,004,594","478,764,610","478,690,884","477,789,008","477,214,782","476,818,706","475,458,232","474,663,446","469,631,474","469,539,266","469,431,232","469,111,444","469,183,838","468,532,806","468,078,550","467,530,000","467,372,000","466,526,000","463,426,000","464,620,000","477,022,000","500,588,000","496,122,000","500,586,000","504,222,000","506,038,000","510,570,000","514,532,000","526,566,000","524,398,000","526,390,000","523,948,002","524,353,998","520,474,002","519,514,002","519,046,000","518,894,000","518,414,000","515,322,000","513,526,000","463,604,000","459,202,000","459,682,000","458,384,000","458,384,000","457,754,000","457,856,000","457,868,000","457,718,000","457,388,000","457,088,000","457,868,000","457,064,000","456,318,000","455,664,000","454,210,000","453,598,000","451,400,000","448,138,000","448,138,000","408,474,000","407,658,000","407,538,000"
OrdinarySharesNumber,"313,619,999","313,140,415","314,872,834","316,995,536","318,493,477","318,455,398","321,673,523","324,284,554","323,787,852","321,841,302","321,296,852","319,862,099","318,283,154","314,767,824","314,422,919","314,258,886","315,325,774","316,687,311","328,166,270","333,871,447","339,496,187","345,504,399","358,420,496","363,792,961","369,701,689","373,802,764","382,845,951","388,044,422","389,556,186","387,805,329","391,667,085","397,735,846","401,826,150","406,069,859","413,924,013","419,709,211","421,041,065","422,180,389","423,863,048","424,837,898","424,008,363","423,242,381","422,947,967","422,752,033","422,672,599","422,296,271","427,005,955","430,948,679","436,035,942","439,636,114","443,756,126","449,966,820","453,707,458","454,466,124","462,394,744","470,542,158","469,142,480","473,743,420","482,386,398","484,422,168","493,010,130","493,718,288","496,306,964","497,873,530","493,883,480","487,042,864","480,004,594","478,764,610","478,690,884","477,789,008","477,214,782","476,818,706","475,458,232","474,663,446","469,631,474","469,539,266","469,431,232","469,111,444","469,183,838","468,532,806","468,078,550","467,530,000","467,372,000","466,526,000","463,426,000","464,620,000","477,022,000","500,588,000","496,122,000","500,586,000","504,222,000","506,038,000","510,570,000","514,532,000","526,566,000","524,398,000","526,390,000","523,948,002","524,353,998","520,474,002","519,514,002","519,046,000","518,894,000","518,414,000","515,322,000","513,526,000","463,604,000","459,202,000","459,682,000","458,384,000","458,384,000","457,754,000","457,856,000","457,868,000","457,718,000","457,388,000","457,088,000","457,868,000","457,064,000","456,318,000","455,664,000","454,210,000","453,598,000","451,400,000","448,138,000","448,138,000","408,474,000","407,658,000","407,538,000"
TreasurySharesNumber,"222,811,205","223,290,789","219,435,668","219,435,668","217,937,727","217,975,806","214,589,902",,"214,589,902","214,589,902","216,569,105","216,569,105","221,663,380","221,663,380","219,743,893","219,743,893","219,743,893","219,743,893","190,926,805",,"190,926,805","190,926,805","162,628,440","162,628,440","162,628,440","162,628,440",,,,"148,625,875",,,,"130,361,345",,,,"114,250,815",,,,"113,188,823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
