name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,06/30/1996,03/31/1996,12/31/1995,09/30/1995,06/30/1995,03/31/1995,12/31/1994,09/30/1994,06/30/1994,03/31/1994,12/31/1993,09/30/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,09/30/1990,06/30/1990,03/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
		LongTermProvisions,"1,382,000,000","1,388,000,000","1,445,000,000","1,446,000,000","1,444,000,000","1,435,000,000","1,473,000,000","1,471,000,000","1,460,000,000","1,460,000,000","1,577,000,000","1,588,000,000","1,564,000,000","1,544,000,000","1,682,000,000","1,670,000,000","1,651,000,000","1,628,000,000","1,531,000,000","1,518,000,000","1,330,000,000","1,325,000,000","1,139,000,000","1,135,000,000","1,269,000,000","1,258,000,000","1,231,000,000","1,248,000,000","1,025,000,000","957,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"5,091,000,000","5,104,000,000","5,124,000,000","5,109,000,000","5,132,000,000","4,978,000,000","4,986,000,000","4,992,000,000","4,999,000,000","5,005,000,000","5,013,000,000","5,019,000,000","5,026,000,000","5,032,000,000","7,039,000,000","7,046,000,000","7,052,000,000","6,564,000,000","6,473,000,000","6,008,000,000","5,610,000,000","4,913,000,000","4,443,000,000","4,445,000,000","4,442,000,000","4,444,000,000","4,383,000,000","3,566,000,000","2,768,000,000","1,175,000,000","990,000,000","841,000,000","842,000,000","843,000,000","844,000,000","845,000,000","526,000,000","527,000,000","29,000,000","30,000,000","2,870,000,000","32,000,000","32,000,000","34,000,000","33,997,086","35,000,000","36,640,800","37,033,227","37,739,597","537,613,038","289,054,198","1,765,452,030","358,807,083","361,014,865","611,266,035","2,293,320,878","862,891,034","545,876,887","547,440,776","48,367,594","367,170,626","367,897,190","624,416,278","868,310,598","859,203,916","849,540,789","1,341,348,102","1,404,436,609","2,653,446,648","1,541,269,841","1,477,496,590","1,027,724,665","905,762,496","962,600,600","944,024,206","936,465,395","928,314,337","976,856,026","1,253,514,873","1,245,469,045","1,239,004,630","1,338,958,180","1,330,008,800","1,321,962,264","1,312,074,303","1,540,015,302","1,525,062,472","1,515,035,461","1,505,932,809","1,500,069,051","1,493,995,859","1,487,953,475","1,544,059,202","1,661,000,070","1,656,028,369","1,646,112,176","1,970,957,186","1,963,129,664","1,968,743,120","1,965,995,705","2,394,585,496","1,971,942,543","1,970,946,320","2,036,955,017","2,030,050,304","2,100,053,362","2,131,008,845","2,186,988,801","2,242,975,207","2,359,022,322","2,312,949,640","2,325,051,999","3,206,042,091","3,261,961,859","3,272,000,926","3,800,023,199","3,574,962,432","3,944,024,206","4,351,035,209","4,406,948,466","1,217,012,646","1,205,977,908","1,034,111,311","1,219,068,922"
			LongTermDebt,"4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","4,447,000,000","6,447,000,000","6,447,000,000","6,447,000,000","5,952,000,000","5,852,000,000","5,852,000,000","5,463,000,000","4,746,000,000","4,316,000,000","4,316,000,000","4,316,000,000","4,316,000,000","4,253,000,000","3,434,000,000","2,635,000,000","1,040,000,000","990,000,000","841,000,000","820,000,000","843,000,000","844,000,000","845,000,000","500,000,000","527,000,000",,,"2,839,000,000",,,,,,"36,640,800",,"37,739,597","537,613,038","289,054,198","40,359,779","358,807,083","361,014,865","611,266,035","2,293,320,878","862,891,034","545,876,887","547,440,776","48,367,594","367,170,626","367,897,190","624,416,278","868,310,598","859,203,916","849,540,789","1,341,348,102","1,404,436,609","2,653,446,648","1,541,269,841","1,477,496,590","1,027,724,665","905,762,496","962,600,600","944,024,206","936,465,395","928,314,337","976,856,026","1,253,514,873","1,245,469,045","1,239,004,630","1,338,958,180","1,330,008,800","1,321,962,264","1,312,074,303","1,540,015,302","1,525,062,472","1,515,035,461","1,505,932,809","1,500,069,051","1,493,995,859","1,487,953,475","1,544,059,202","1,661,000,070","1,656,028,369","1,646,112,176","1,970,957,186","1,963,129,664","1,968,743,120","1,965,995,705","2,394,585,496","1,971,942,543","1,970,946,320","2,036,955,017","2,030,050,304","2,100,053,362","2,131,008,845","2,186,988,801","2,242,975,207","2,359,022,322","2,312,949,640","2,325,051,999","3,206,042,091","3,261,961,859","3,272,000,926","3,800,023,199","3,574,962,432","3,944,024,206","4,351,035,209","4,406,948,466","1,217,012,646","1,205,977,908","1,034,111,311","1,219,068,922"
			LongTermCapitalLeaseObligation,"644,000,000","657,000,000","677,000,000","662,000,000","685,000,000","531,000,000","539,000,000","545,000,000","552,000,000","558,000,000","566,000,000","572,000,000","579,000,000","585,000,000","592,000,000","599,000,000","605,000,000","612,000,000","621,000,000","156,000,000","147,000,000","167,000,000","127,000,000","129,000,000","126,000,000","128,000,000","130,000,000","132,000,000","133,000,000","135,000,000",,,"22,000,000",,,,"26,000,000",,"29,000,000","30,000,000","31,000,000","32,000,000","32,000,000","34,000,000","33,997,086","35,000,000",,"37,033,227",,,,"1,725,092,251",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"4,675,000,000","4,718,000,000","4,768,000,000","4,650,000,000","5,146,000,000","5,091,000,000","4,742,000,000","4,476,000,000","4,410,000,000","4,245,000,000","4,336,000,000","4,203,000,000","4,251,000,000","4,062,000,000","4,008,000,000","4,165,000,000","4,194,000,000","4,191,000,000","4,148,000,000","4,146,000,000","3,768,000,000","3,841,000,000","3,575,000,000","3,431,000,000","3,169,000,000","3,071,000,000","2,706,000,000","2,527,000,000","2,341,000,000","1,924,000,000","1,745,000,000","1,617,000,000","1,507,000,000","1,440,000,000","1,588,000,000","1,538,000,000","1,512,000,000","1,546,000,000","1,507,000,000","1,440,000,000","1,396,000,000","1,547,000,000","1,544,000,000","1,533,000,000","1,488,586,693","1,503,000,000","1,514,486,400","1,498,816,994","1,470,851,127","1,482,659,247","1,446,333,688","1,454,105,166","1,345,526,561","1,229,462,390","1,195,761,294","1,340,495,096","1,212,931,736","1,161,440,186","1,196,759,543","1,222,490,931","1,155,507,559","1,309,058,838","1,304,869,913","1,319,517,314","1,361,587,015","1,138,573,744","1,141,429,150","1,229,616,571","1,260,623,229","1,174,603,175","1,222,912,563","1,258,763,544","1,335,561,923","1,320,814,265","1,354,009,077","1,458,300,489","1,511,697,660","1,546,438,233","1,567,263,579","1,587,646,803","877,025,463","862,949,376","933,998,240","992,000,000","1,028,947,368","986,074,981","1,022,931,060","1,022,978,723","1,000,000,000","1,017,953,321","1,012,008,282","995,015,231","980,951,076","995,400,764","1,021,958,538","1,050,518,861","1,149,986,365","1,145,407,972","1,148,683,200","1,147,080,193","1,486,183,195","1,258,960,934","1,280,022,136","1,356,955,017","1,458,035,478","1,483,991,462","1,511,985,643","1,560,966,402","1,576,986,650","1,567,028,308","1,638,968,825","1,698,983,129","2,048,992,985","2,100,947,813","2,099,004,169","2,395,313,769","2,373,945,209","2,370,999,651","2,358,989,355","2,340,011,581","1,786,924,362","1,677,063,028","1,617,041,845","1,609,953,866"
			NonCurrentDeferredTaxesLiabilities,"4,675,000,000","4,718,000,000","4,768,000,000","4,650,000,000","5,146,000,000","5,091,000,000","4,742,000,000","4,476,000,000","4,410,000,000","4,245,000,000","4,336,000,000","4,203,000,000","4,251,000,000","4,062,000,000","4,008,000,000","4,165,000,000","4,194,000,000","4,191,000,000","4,148,000,000","4,146,000,000","3,768,000,000","3,841,000,000","3,575,000,000","3,431,000,000","3,169,000,000","3,071,000,000","2,706,000,000","2,527,000,000","2,341,000,000","1,924,000,000","1,745,000,000","1,617,000,000","1,507,000,000","1,440,000,000","1,588,000,000","1,538,000,000","1,512,000,000","1,546,000,000","1,507,000,000","1,440,000,000","1,396,000,000","1,547,000,000","1,544,000,000","1,533,000,000","1,488,586,693","1,503,000,000","1,514,486,400","1,498,816,994","1,470,851,127","1,482,659,247","1,446,333,688","1,454,105,166","1,345,526,561","1,229,462,390","1,195,761,294","1,340,495,096","1,212,931,736","1,161,440,186","1,196,759,543","1,222,490,931","1,155,507,559","1,309,058,838","1,304,869,913","1,319,517,314","1,361,587,015","1,138,573,744","1,141,429,150","1,229,616,571","1,260,623,229","1,174,603,175","1,222,912,563","1,258,763,544","1,335,561,923","1,320,814,265","1,354,009,077","1,458,300,489","1,511,697,660","1,546,438,233","1,567,263,579","1,587,646,803","877,025,463","862,949,376","933,998,240","992,000,000","1,028,947,368","986,074,981","1,022,931,060","1,022,978,723","1,000,000,000","1,017,953,321","1,012,008,282","995,015,231","980,951,076","995,400,764","1,021,958,538","1,050,518,861","1,149,986,365","1,145,407,972","1,148,683,200","1,147,080,193","1,486,183,195","1,258,960,934","1,280,022,136","1,356,955,017","1,458,035,478","1,483,991,462","1,511,985,643","1,560,966,402","1,576,986,650","1,567,028,308","1,638,968,825","1,698,983,129","2,048,992,985","2,100,947,813","2,099,004,169","2,395,313,769","2,373,945,209","2,370,999,651","2,358,989,355","2,340,011,581","1,786,924,362","1,677,063,028","1,617,041,845","1,609,953,866"
		EmployeeBenefits,"2,002,000,000","1,887,000,000","1,239,000,000","1,248,000,000","1,260,000,000","1,273,000,000","1,597,000,000","1,630,000,000","1,631,000,000","1,628,000,000","1,548,000,000","1,592,000,000","1,642,000,000","1,784,000,000","1,409,000,000","1,431,000,000","1,459,000,000","1,604,000,000","2,002,000,000","2,048,000,000","2,108,000,000","1,893,000,000","1,459,000,000","1,554,000,000","1,605,000,000","1,588,000,000","2,610,000,000","2,737,000,000","2,888,000,000","2,834,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"1,963,000,000","1,822,000,000","1,145,000,000","1,153,000,000","1,172,000,000","1,195,000,000","1,466,000,000","1,501,000,000","1,535,000,000","1,529,000,000","1,410,000,000","1,468,000,000","1,516,000,000","1,645,000,000","1,255,000,000","1,289,000,000","1,318,000,000","1,470,000,000","1,832,000,000","1,870,000,000","1,936,000,000","1,739,000,000","1,237,000,000","1,331,000,000","1,430,000,000","1,448,000,000","2,424,000,000","2,593,000,000","2,758,000,000","2,717,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"227,000,000","219,000,000","229,000,000","241,000,000","244,000,000","235,000,000","264,000,000","842,000,000","760,000,000","692,000,000","573,000,000","498,000,000","414,000,000","328,000,000","353,000,000","354,000,000","365,000,000","365,000,000","367,000,000","407,000,000","346,000,000","347,000,000","219,000,000","228,000,000","240,000,000","245,000,000","254,000,000","211,000,000","191,000,000","192,000,000","3,748,000,000","3,856,000,000","3,954,000,000","3,876,000,000","2,737,000,000","2,747,000,000","2,880,000,000","2,753,000,000","2,427,000,000","2,679,000,000",,"2,219,000,000","2,232,000,000","2,185,000,000","2,298,445,847","1,879,000,000","1,980,638,800","1,801,255,015","1,913,794,816","1,775,812,382","1,769,394,261","-1,153,137","1,682,199,441","1,520,062,591","1,485,778,025",,"1,728,107,920","1,385,598,142","1,297,410,090","1,239,419,589","1,523,878,090","1,019,276,806","1,003,335,557","978,488,982","972,562,154","1,195,299,838","1,302,174,794","1,254,590,863","-1,573,812","1,126,984,127","1,107,743,597","1,101,019,758","1,063,355,619","1,047,814,423","1,065,052,950","1,040,517,105","1,045,290,942","1,113,615,870","1,108,480,095","1,122,227,055","894,097,222","921,056,494","939,865,063","956,981,132","969,969,041","1,040,856,924","1,052,035,867","1,045,106,383","1,013,152,252","1,049,993,095","1,045,962,733","1,052,063,141","1,057,146,773","1,105,334,582","1,100,927,441","1,096,410,474","1,097,082,083","1,092,619,605","1,095,743,887","1,094,214,759","1,390,798,149","1,163,109,142","1,128,942,999","1,111,972,319","1,148,795,341","1,191,035,219","1,227,022,177","1,206,996,351","1,173,045,136","1,160,867,938","1,148,081,535","1,078,923,042","-113,148",,,,"115,593",,,"115,807",,,"-138,103",
TotalEquityGrossMinorityInterest,"23,570,000,000","24,276,000,000","24,965,000,000","25,022,000,000","24,319,000,000","24,489,000,000","23,979,000,000","23,765,000,000","24,584,000,000","24,435,000,000","25,021,000,000","25,000,000,000","25,304,000,000","25,021,000,000","23,982,000,000","23,072,000,000","23,346,000,000","23,425,000,000","23,161,000,000","22,759,000,000","22,707,000,000","22,530,000,000","22,379,000,000","21,519,000,000","20,361,000,000","19,524,000,000","17,896,000,000","17,298,000,000","17,023,000,000","16,377,000,000","15,652,000,000","14,664,000,000","14,120,000,000","13,321,000,000","13,163,000,000","12,364,000,000","11,764,000,000","11,177,000,000","10,393,000,000","9,943,000,000","9,439,000,000","9,410,000,000","8,924,000,000","8,862,000,000","9,065,080,136","9,050,000,000","8,486,416,400","7,954,942,907","7,923,329,030","7,724,336,679","7,571,732,200","7,541,512,915","7,405,638,397","7,250,475,020","6,970,440,602","6,604,390,472","6,633,329,457","6,328,687,573","6,311,525,715","6,328,899,637","6,322,294,216","6,472,218,722","6,226,817,879","6,066,369,360","5,777,405,642","5,880,605,078","5,794,947,994","5,534,009,108","5,212,464,589","4,838,095,238","4,573,420,215","4,346,717,655","4,428,525,947","4,699,384,567","4,901,664,145","4,625,571,496","4,320,635,873","4,325,217,914","4,355,483,203","4,497,607,656","4,437,934,028","4,301,980,924","4,173,071,282","4,156,981,132","4,180,030,960","4,214,996,174","4,163,016,316","4,260,992,908","4,382,987,848","4,366,938,268","4,399,033,816","4,549,986,153","4,566,945,320","4,531,272,152","5,954,991,817","6,063,678,670","5,907,962,912","5,884,408,957","5,901,235,084","5,892,999,811","7,261,467,246","5,980,937,039","5,897,066,962","6,571,072,664","6,566,057,718","6,598,986,126","6,602,999,615","6,621,995,722","6,635,982,200","6,672,028,931","6,714,028,777","6,790,039,288","7,429,056,348","7,401,050,588","7,514,011,116","8,642,848,857","7,594,960,120","7,455,952,519","7,275,002,924","7,181,933,990","5,774,039,609","5,565,951,917","5,090,042,812","5,046,973,298"
	StockholdersEquity,"23,570,000,000","24,276,000,000","24,965,000,000","25,022,000,000","24,319,000,000","24,489,000,000","23,979,000,000","23,765,000,000","24,584,000,000","24,435,000,000","25,021,000,000","25,000,000,000","25,304,000,000","25,021,000,000","23,982,000,000","23,072,000,000","23,346,000,000","23,425,000,000","23,161,000,000","22,759,000,000","22,707,000,000","22,530,000,000","22,379,000,000","21,519,000,000","20,361,000,000","19,524,000,000","17,896,000,000","17,298,000,000","17,023,000,000","16,377,000,000","15,652,000,000","14,664,000,000","14,120,000,000","13,321,000,000","13,163,000,000","12,364,000,000","11,764,000,000","11,177,000,000","10,393,000,000","9,943,000,000","9,439,000,000","9,410,000,000","8,924,000,000","8,862,000,000","9,065,080,136","9,050,000,000","8,486,416,400","7,954,942,907","7,923,329,030","7,724,336,679","7,571,732,200","7,541,512,915","7,405,638,397","7,250,475,020","6,970,440,602","6,604,390,472","6,633,329,457","6,328,687,573","6,311,525,715","6,328,899,637","6,322,294,216","6,472,218,722","6,226,817,879","6,066,369,360","5,777,405,642","5,880,605,078","5,794,947,994","5,534,009,108","5,212,464,589","4,838,095,238","4,573,420,215","4,346,717,655","4,428,525,947","4,699,384,567","4,901,664,145","4,625,571,496","4,320,635,873","4,325,217,914","4,355,483,203","4,497,607,656","4,437,934,028","4,301,980,924","4,173,071,282","4,156,981,132","4,180,030,960","4,214,996,174","4,163,016,316","4,260,992,908","4,382,987,848","4,366,938,268","4,399,033,816","4,549,986,153","4,566,945,320","4,531,272,152","5,954,991,817","6,063,678,670","5,907,962,912","5,884,408,957","5,901,235,084","5,892,999,811","7,261,467,246","5,980,937,039","5,897,066,962","6,571,072,664","6,566,057,718","6,598,986,126","6,602,999,615","6,621,995,722","6,635,982,200","6,672,028,931","6,714,028,777","6,790,039,288","7,429,056,348","7,401,050,588","7,514,011,116","8,642,848,857","7,594,960,120","7,455,952,519","7,275,002,924","7,181,933,990","5,774,039,609","5,565,951,917","5,090,042,812","5,046,973,298"
		CapitalStock,"1,357,000,000","1,375,000,000","1,391,000,000","1,410,000,000","1,427,000,000","1,446,000,000","1,465,000,000","1,483,000,000","1,523,000,000","1,536,000,000","1,547,000,000","1,560,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","0","0","0","1,528,000,000","0","0","0","1,511,000,000","1,509,000,000","1,508,000,000","1,508,000,000","1,507,000,000","1,507,000,000","1,509,000,000","0","1,546,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,"0",,"0",,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"1,357,000,000","1,375,000,000","1,391,000,000","1,410,000,000","1,427,000,000","1,446,000,000","1,465,000,000","1,483,000,000","1,523,000,000","1,536,000,000","1,547,000,000","1,560,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","0","0","0","1,528,000,000","0","0","0","1,511,000,000","1,509,000,000","1,508,000,000","1,508,000,000","1,507,000,000","1,507,000,000","1,509,000,000","0","1,546,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0",,"0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,"0",,"0",,"0","0","0",,,,,,,,,,,,,,,,,,,,,,,,
		AdditionalPaidInCapital,,,"1,391,000,000","1,410,000,000","1,427,000,000","1,446,000,000","1,465,000,000","1,483,000,000","1,523,000,000","1,536,000,000","1,547,000,000","1,560,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,566,000,000","1,548,000,000",,"1,524,000,000","1,523,000,000","1,520,000,000",,,,,,,,"1,527,440,505",,"1,595,910,400","1,584,199,156","1,599,960,274","1,616,814,071","1,638,682,253","1,654,750,923","1,677,539,609","1,692,187,325","1,708,867,819","1,723,493,695","1,746,714,734","1,758,420,441","1,773,659,016","1,794,437,727","1,801,055,916",,"1,834,556,371","1,852,046,170","1,858,817,467","1,884,116,694","1,904,633,257","1,924,489,496","1,938,936,103","1,939,682,540",,"1,939,133,206","1,940,464,820","1,986,744,516","2,031,770,045","2,038,467,602","2,039,592,082","1,167,718,665","1,521,385,230","1,993,620,415","2,209,056,713","2,071,606,750",,,,,,,,,,,,"1,221,264,792",,"2,787,416,618",,"2,720,094,933","2,777,815,634","2,842,763,958",,,,,,,,,,,,,,,,,,,,,,,,
		RetainedEarnings,"24,204,000,000","24,812,000,000","24,990,000,000","25,056,000,000","24,364,000,000","24,560,000,000","24,247,000,000","24,049,000,000","24,861,000,000","24,714,000,000","25,224,000,000","25,224,000,000","25,558,000,000","25,352,000,000","24,036,000,000","23,160,000,000","23,467,000,000","23,687,000,000","23,704,000,000","23,344,000,000","23,334,000,000","23,023,000,000","22,463,000,000","21,637,000,000","20,516,000,000","19,679,000,000","18,733,000,000","18,187,000,000","17,963,000,000","17,266,000,000","16,292,000,000","15,354,000,000","14,879,000,000","14,031,000,000","13,131,000,000","12,368,000,000","11,743,000,000","11,090,000,000","10,064,000,000","9,644,000,000","9,252,000,000","8,805,000,000","8,343,000,000","8,277,000,000","8,483,487,130","8,294,000,000","7,715,941,800","7,100,092,583","7,071,208,660","6,815,065,090","6,658,873,539","6,630,535,055","6,462,022,367","6,138,370,403","5,840,490,798","5,460,065,390","5,465,751,832","4,938,443,670","4,906,100,405","4,902,055,623","4,888,408,927",,"4,392,261,508","4,214,323,190","3,918,588,175","3,996,488,385","3,890,314,737","3,609,519,612","3,602,455,146","2,898,412,698",,"2,407,584,449","2,488,061,127","2,712,640,050","2,869,894,100","2,585,527,353","2,282,543,491","3,157,499,249","2,834,097,972","2,503,987,241","2,229,021,991","2,230,374,175","1,860,516,280","1,979,018,868","1,971,052,632","2,410,252,487","2,371,012,788","2,103,829,787","2,090,064,332","2,457,395,387","2,340,234,645","2,251,038,493","2,125,942,168","3,310,007,359",,"3,276,262,052","514,044,178","3,164,314,025","3,123,419,449","3,050,235,853","365,549,165","2,833,400,456","2,920,033,204","2,877,785,467","3,809,637,278","3,736,526,147","3,625,945,392","3,645,023,279","3,658,995,550","3,694,974,436","3,737,050,360","3,998,960,018","4,452,025,345","4,463,971,680","4,613,015,285","5,318,408,537","4,760,952,491","4,652,973,350","4,500,058,486","4,436,016,213","4,348,007,635","4,142,040,286","3,667,034,940","3,647,001,258"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11,016,682",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-1,991,000,000","-1,911,000,000","-1,416,000,000","-1,444,000,000","-1,472,000,000","-1,517,000,000","-1,733,000,000","-1,767,000,000","-1,800,000,000","-1,815,000,000","-1,750,000,000","-1,784,000,000","-1,820,000,000","-1,897,000,000","-1,620,000,000","-1,654,000,000","-1,687,000,000","-1,828,000,000","-2,109,000,000","-2,151,000,000","-2,193,000,000","-2,059,000,000","-1,650,000,000","-1,684,000,000","-1,721,000,000","-1,721,000,000","-2,403,000,000","-2,455,000,000","-2,506,000,000","-2,455,000,000","-2,206,000,000","-2,256,000,000","-2,307,000,000","-2,238,000,000","-1,492,000,000","-1,527,000,000","-1,499,000,000","-1,424,000,000","-1,180,000,000","-1,209,000,000","-1,321,000,000","-902,000,000","-926,000,000","-924,000,000","-947,061,680","-790,000,000","-825,435,800","-729,348,832","-747,839,905","-707,542,482","-725,823,592","-743,773,063","-732,758,621","-580,082,709","-580,033,463","-580,336,291","-580,300,035","-368,176,539","-368,233,706","-367,593,712","-368,370,530","6,472,218,722",,,,,,,"-317,909,978",,"4,573,420,215",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,214,181",,,,"1",,,,"-1,164,958","1","1,115,448","1,167,678","1,162,926","1",,"-1","1,199,903",,,,,"-1",,,,,,,,"1",,"1,576,541","-1,499,700",,"1",,"-144,676","-1","2,312,555,002","2,177,962,264","2,208,978,328","1,804,743,687","1,792,003,528","2,157,163,121","2,292,923,516","1,909,542,881","2,058,799,171","2,298,947,660","2,441,003,152","1",,,"5,393,918,734","-1","1",,"6,895,918,081","3,147,536,583","2,977,033,758","3,693,287,197","2,756,420,440","2,862,459,979","2,977,054,223","2,976,972,443","2,976,986,650","2,977,054,495","2,976,978,417","2,791,079,270","2,977,031,003","2,937,078,908","2,900,995,831","3,324,440,320","2,834,007,629","2,802,979,169","2,774,944,438","2,745,917,777","1,426,031,974","1,423,911,631","1,423,007,872","1,399,972,040"
TotalCapitalization,"28,017,000,000","28,723,000,000","29,412,000,000","29,469,000,000","28,766,000,000","28,936,000,000","28,426,000,000","28,212,000,000","29,031,000,000","28,882,000,000","29,468,000,000","29,447,000,000","29,751,000,000","29,468,000,000","30,429,000,000","29,519,000,000","29,793,000,000","29,377,000,000","29,013,000,000","28,611,000,000","28,170,000,000","27,276,000,000","26,695,000,000","25,835,000,000","24,677,000,000","23,840,000,000","22,149,000,000","20,732,000,000","19,658,000,000","17,417,000,000","16,642,000,000","15,505,000,000","14,940,000,000","14,164,000,000","14,007,000,000","13,209,000,000","12,264,000,000","11,704,000,000","10,393,000,000","9,943,000,000","12,278,000,000","9,410,000,000","8,924,000,000","8,862,000,000","9,065,080,136","9,050,000,000","8,523,057,200","7,954,942,907","7,961,068,627","8,261,949,717","7,860,786,398","7,581,872,694","7,764,445,480","7,611,489,885","7,581,706,637","8,897,711,350","7,496,220,491","6,874,564,460","6,858,966,491","6,377,267,231","6,689,464,842","6,840,115,912","6,851,234,157","6,934,679,958","6,636,609,558","6,730,145,867","7,136,296,096","6,938,445,717","7,865,911,237","6,379,365,079","6,050,916,805","5,374,442,320","5,334,288,443","5,661,985,167","5,845,688,351","5,562,036,891","5,248,950,210","5,302,073,940","5,608,998,076","5,743,076,701","5,676,938,658","5,640,939,104","5,503,080,082","5,478,943,396","5,492,105,263","5,755,011,476","5,688,078,788","5,776,028,369","5,888,920,657","5,867,007,319","5,893,029,675","6,037,939,628","6,111,004,522","6,192,272,222","7,611,020,186","7,709,790,846","7,878,920,098","7,847,538,621","7,869,978,204","7,858,995,516","9,656,052,742","7,952,879,582","7,868,013,282","8,608,027,681","8,596,108,022","8,699,039,488","8,734,008,460","8,808,984,523","8,878,957,407","9,031,051,253","9,026,978,417","9,115,091,287","10,635,098,439","10,663,012,447","10,786,012,042","12,442,872,056","11,169,922,552","11,399,976,725","11,626,038,133","11,588,882,456","6,991,052,255","6,771,929,825","6,124,154,123","6,266,042,220"
