name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995
			CommonStock,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","23,000","23,000","23,000","23,000","23,000","23,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","20,000","19,000","19,000","19,000","19,000","19,000","18,000","6,000","6,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","5,000","8,000","4,000","4,000","4,000","4,000","4,000","4,000","4,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","3,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","2,000","0","0","0","0","0","0","0","0","0","0","0","43,100,000","43,000,000","0","0","0","0",
		AdditionalPaidInCapital,"8,864,900,000","8,804,700,000","8,738,000,000","8,677,000,000","8,604,900,000","8,539,100,000","8,481,800,000","8,420,200,000","8,350,900,000","8,290,300,000","8,209,000,000","8,135,000,000","8,060,000,000","7,957,000,000","7,906,523,000","7,852,432,000","7,793,056,000","7,726,560,000","7,642,974,000","7,659,311,000","2,713,050,000","2,592,167,000","2,555,354,000","2,467,945,000","2,291,363,000","2,106,183,000","2,049,244,000","1,968,054,000","1,899,987,000","1,852,221,000","1,827,517,000","1,782,757,000","1,291,587,000","1,261,589,000","1,238,278,000","1,218,146,000","1,195,414,000","1,173,480,000","1,149,470,000","1,131,759,000","1,114,549,000","1,093,933,000","1,078,638,000","1,059,349,000","955,226,000","941,439,000","881,511,000","860,808,000","844,534,000","833,534,000","811,769,000","795,260,000","780,083,000","763,691,000","607,996,000","602,018,000","597,789,000","586,216,000","518,883,000","517,154,000","514,488,000","513,397,000","512,827,000","431,799,000","430,419,000","429,810,000","385,498,000","385,382,000","385,314,000","385,222,000","385,197,000","385,102,000","384,427,000","384,195,000","384,091,000","383,824,000","383,604,000","174,700,000","128,836,000","128,060,000","126,900,000","80,600,000","80,300,000","80,200,000","80,200,000","79,800,000","79,800,000","79,800,000","70,100,000","67,200,000","53,700,000",,,"42,900,000","42,900,000","42,700,000",,
		RetainedEarnings,"5,197,400,000","4,639,800,000","3,750,800,000","3,283,200,000","2,823,400,000","2,325,800,000","2,370,900,000","2,040,000,000","2,497,400,000","2,242,100,000","2,212,000,000","2,134,000,000","1,969,000,000","1,818,000,000","1,724,809,000","1,387,504,000","1,272,561,000","1,180,395,000","1,113,791,000","1,297,548,000","1,127,333,000","1,036,010,000","882,678,000","704,947,000","538,452,000","379,098,000","398,090,000","304,305,000","208,420,000","126,203,000","45,230,000","-46,948,000","-83,206,000","-128,619,000","-176,789,000","-242,359,000","-277,104,000","-303,934,000","-330,384,000","-358,257,000","-380,031,000","-400,964,000","-638,092,000","-664,823,000","-681,625,000","-696,130,000","-711,466,000","-731,154,000","-733,528,000","-729,279,000","-716,947,000","-696,866,000","-669,683,000","-637,581,000","-598,331,000","-566,459,000","-533,294,000","-483,185,000","-448,111,000","-415,469,000","-383,019,000","-358,549,000","-339,361,000","-319,238,000","-304,025,000","-285,478,000","-265,266,000","-243,682,000","-223,904,000","-202,439,000","-180,799,000","-159,961,000","-142,856,000","-132,046,000","-124,257,000","-116,721,000","-101,435,000","-96,802,000","-67,214,000","-62,122,000","-55,800,000","-52,200,000","-47,000,000","-42,800,000","-49,100,000","-44,300,000","-40,600,000","-36,900,000","-33,700,000","-30,500,000","-31,800,000","-29,100,000","-27,200,000","-26,200,000","-24,600,000","-22,800,000","-21,600,000","-20,400,000"
		TreasuryStock,"2,213,000,000","2,105,900,000","2,073,400,000","1,738,800,000","1,701,200,000","1,689,900,000","1,689,900,000","1,689,900,000","1,689,900,000","1,604,900,000","1,440,000,000","1,380,000,000","1,209,000,000","1,141,000,000","1,110,635,000","1,041,314,000","1,007,178,000","710,663,000","558,347,000","466,527,000","442,990,000","382,964,000","363,513,000","258,880,000","102,422,000","80,365,000","80,365,000","80,365,000","49,336,000","14,229,000","2,676,000","2,676,000","2,676,000","2,676,000","2,676,000","2,676,000","2,676,000","2,676,000","2,676,000","2,676,000","2,676,000","2,676,000","2,676,000","2,676,000","2,331,000","1,260,000","1,260,000","1,260,000","1,260,000","1,260,000","1,260,000","1,260,000","1,260,000","1,260,000","981,000","981,000","981,000","981,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000","600,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-101,500,000","-66,800,000","-48,200,000","-57,900,000","-20,500,000","-9,700,000","6,900,000","-2,900,000","-45,700,000","-34,400,000","-37,000,000","-14,000,000","36,000,000","60,000,000","-16,617,000","694,000","3,815,000","62,301,000","54,428,000","62,516,000","119,489,000","56,785,000","48,500,000","-32,450,000","-26,435,000","-22,857,000","-12,223,000","19,526,000","30,962,000","6,635,000","2,345,000","16,542,000","7,556,000","4,179,000","-3,104,000","-19,627,000","-14,275,000","-7,140,000","-4,599,000","21,383,000","10,628,000","-1,942,000","-10,637,000","-5,408,000","3,436,000","2,947,000","4,967,000","-1,600,000","-1,711,000","-1,443,000","-941,000","-827,000","-205,000","-177,000","-91,000","-245,000","-302,000","-459,000","-2,504,000","-2,688,000","-569,000","-291,000","-347,000","-101,000","207,000","346,000","652,000","1,294,000","1,532,000","1,838,000","1,678,000","338,000","795,000","3,233,000","572,000","359,000","43,000","-87,000","-20,000",,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-100,000",,,,,,"-100,000",,,"100,000",,"100,000","23,800,000","24,200,000"
TotalCapitalization,"14,091,100,000","13,646,800,000","12,773,900,000","12,601,800,000","12,176,600,000","11,667,000,000","11,703,000,000","11,332,300,000","11,791,500,000","11,613,800,000","11,707,000,000","11,679,000,000","11,702,000,000","11,582,000,000","11,433,487,000","11,370,431,000","11,275,049,000","11,539,866,000","11,577,869,000","11,921,621,000","3,516,902,000","3,311,518,000","3,144,539,000","2,915,082,000","2,746,478,000","2,447,079,000","2,431,766,000","2,300,540,000","2,191,053,000","2,071,850,000","1,985,435,000","1,929,694,000","1,460,280,000","1,134,492,000","1,055,728,000","953,502,000","901,365,000","863,454,000","815,534,000","795,932,000","751,393,000","698,274,000","437,156,000","396,365,000","415,933,000","388,223,000","367,760,000","323,298,000","304,539,000","295,556,000","286,625,000","272,311,000","284,939,000","300,677,000","158,596,000","184,336,000","213,215,000","251,594,000","217,671,000","248,400,000","280,303,000","273,960,000","292,522,000","231,862,000","246,003,000","270,697,000","244,206,000","266,316,000","286,264,000","307,943,000","329,398,000","348,801,000","366,288,000","379,304,000","384,328,000","391,384,000","406,134,000","201,733,000","185,524,000","190,046,000","75,300,000","32,700,000","37,700,000","41,900,000","31,600,000","36,200,000","40,000,000","42,900,000","36,400,000","36,700,000","21,800,000","14,000,000","15,800,000","16,900,000","18,400,000","20,200,000","2,700,000","4,200,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"200,000",
CommonStockEquity,"11,747,800,000","11,271,800,000","10,367,200,000","10,163,500,000","9,706,600,000","9,165,300,000","9,169,700,000","8,767,400,000","9,112,700,000","8,893,100,000","8,944,000,000","8,875,000,000","8,856,000,000","8,694,000,000","8,504,103,000","8,199,339,000","8,062,277,000","8,258,616,000","8,252,869,000","8,552,871,000","3,516,902,000","3,302,018,000","3,123,039,000","2,881,582,000","2,700,978,000","2,382,079,000","2,354,766,000","2,211,540,000","2,090,053,000","1,970,850,000","1,872,435,000","1,749,694,000","1,213,280,000","1,134,492,000","1,055,728,000","953,502,000","901,365,000","859,736,000","811,816,000","792,214,000","742,475,000","688,356,000","427,238,000","386,447,000","274,711,000","247,001,000","173,760,000","126,798,000","108,039,000","101,556,000","92,625,000","96,311,000","108,939,000","124,677,000","8,596,000","34,336,000","63,215,000","101,594,000","67,671,000","98,400,000","130,303,000","153,960,000","172,522,000","111,862,000","126,003,000","144,080,000","120,286,000","142,396,000","162,344,000","184,023,000","205,478,000","224,881,000","242,368,000","255,384,000","260,408,000","267,464,000","282,214,000","77,813,000","61,604,000","65,940,000","71,100,000","28,400,000","33,300,000","37,400,000","31,000,000","35,500,000","39,200,000","42,900,000","36,400,000","36,700,000","21,800,000","14,000,000","15,800,000","16,800,000","18,300,000","20,000,000","2,200,000","3,800,000"
CapitalLeaseObligations,"162,800,000","164,100,000","166,800,000","165,500,000","150,800,000","361,000,000","361,200,000","361,400,000","350,200,000","342,900,000","333,000,000","277,000,000","270,000,000","233,000,000","224,442,000","196,439,000","172,970,000","151,307,000","149,604,000","129,560,000","114,912,000","107,099,000","87,030,000","59,515,000","38,417,000","32,230,000","12,251,000","6,854,000",,,,,,"909,000","998,000","1,342,000","1,514,000","1,459,000","1,245,000","626,000","766,000","925,000","990,000","354,000","428,000","499,000","280,000","355,000","427,000","499,000","570,000","638,000","264,000","283,000",,"25,000","56,000","110,000","149,000","88,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"2,488,100,000","2,890,100,000","1,919,700,000","1,638,500,000","1,108,400,000","486,600,000","418,700,000","-63,800,000","201,200,000","-98,700,000","-125,000,000","-274,000,000","-404,000,000","-646,000,000","-1,001,067,000","-1,385,867,000","-1,614,861,000","-1,497,183,000","-1,550,551,000","-1,278,791,000","2,675,794,000","2,460,899,000","2,271,706,000","2,027,723,000","1,843,884,000","1,518,287,000","1,454,555,000","1,314,215,000","1,191,015,000","1,070,527,000","970,290,000","818,493,000","271,962,000","963,249,000","882,884,000","779,450,000","726,952,000","815,636,000","766,623,000","745,961,000","695,107,000","639,813,000","378,037,000","336,245,000","223,657,000","194,722,000","143,814,000","96,604,000","77,596,000","81,602,000","72,671,000","76,357,000","88,985,000","104,723,000","-11,358,000","14,382,000","43,261,000","81,640,000","47,717,000","78,446,000","110,349,000","134,006,000","152,568,000","91,908,000","106,049,000","124,126,000","100,332,000","122,442,000","142,390,000","164,069,000","185,524,000","204,716,000","222,203,000","235,154,000","240,138,000","246,348,000","260,274,000","55,798,000","61,604,000","65,940,000","71,100,000","28,400,000","33,300,000","37,100,000","30,800,000","35,200,000","38,900,000","42,600,000","36,000,000","36,300,000","21,400,000","13,500,000","15,300,000","16,300,000","17,800,000","19,500,000","1,300,000","3,200,000"
WorkingCapital,"3,750,300,000","3,882,100,000","3,250,000,000","3,137,000,000","2,706,800,000","2,211,000,000","2,221,000,000","1,791,700,000","2,210,000,000","2,001,400,000","1,910,000,000","1,933,000,000","1,896,000,000","1,755,000,000","1,560,193,000","1,702,747,000","1,523,896,000","1,707,099,000","1,713,359,000","1,764,069,000","2,272,548,000","2,189,289,000","2,057,341,000","1,923,605,000","1,849,058,000","1,604,428,000","1,520,046,000","1,375,655,000","1,254,294,000","1,135,511,000","1,048,449,000","900,999,000","458,257,000","711,045,000","606,112,000","512,615,000","452,064,000","508,041,000","440,574,000","402,556,000","348,646,000","288,194,000","224,199,000","188,032,000","216,282,000","192,683,000","209,033,000","173,494,000","159,690,000","167,645,000","157,416,000","162,919,000","184,441,000","195,019,000","125,995,000","143,401,000","173,742,000","211,654,000","176,448,000","205,680,000","237,417,000","235,540,000","256,660,000","194,972,000","210,054,000","225,039,000","204,653,000","225,918,000","243,029,000","271,526,000","293,465,000","313,279,000","334,080,000","350,109,000","354,757,000","361,182,000","367,589,000","165,076,000","172,902,000","176,858,000","66,600,000","24,100,000","29,000,000","33,800,000","27,400,000","32,000,000","35,700,000","40,400,000","35,000,000","35,400,000","20,600,000","12,500,000","14,300,000","15,400,000","17,100,000","18,700,000","800,000","2,200,000"
InvestedCapital,"14,217,800,000","13,773,500,000","12,900,500,000","12,728,400,000","12,303,100,000","12,010,800,000","12,014,200,000","11,610,800,000","11,959,000,000","11,781,200,000","11,874,000,000","11,846,000,000","11,869,000,000","11,749,000,000","11,756,429,000","11,449,567,000","11,310,407,000","11,714,866,000","11,752,869,000","12,052,871,000","3,562,402,000","3,359,518,000","3,192,539,000","2,963,082,000","2,794,478,000","2,495,079,000","2,479,766,000","2,348,540,000","2,239,053,000","2,119,850,000","2,033,435,000","1,977,694,000","1,568,280,000","1,135,210,000","1,056,446,000","954,220,000","965,083,000","863,454,000","815,534,000","795,932,000","751,393,000","698,274,000","457,156,000","440,365,000","418,433,000","390,723,000","375,050,000","333,082,000","327,319,000","295,828,000","286,892,000","272,573,000","285,007,000","300,744,000","158,717,000","184,464,000","213,345,000","251,722,000","217,746,000","248,523,000","400,303,000","273,960,000","296,442,000","235,782,000","246,003,000","274,617,000","244,206,000","266,316,000","286,264,000","307,943,000","329,398,000","348,801,000","366,288,000","379,304,000","384,328,000","391,476,000","406,325,000","202,010,000","185,893,000","190,414,000","75,700,000","33,100,000","38,100,000","42,300,000","32,000,000","36,600,000","40,400,000","43,500,000","36,600,000","36,800,000","21,900,000","14,200,000","16,100,000","17,200,000","18,700,000","20,600,000","2,900,000","4,600,000"
TangibleBookValue,"2,488,100,000","2,890,100,000","1,919,700,000","1,638,500,000","1,108,400,000","486,600,000","418,700,000","-63,800,000","201,200,000","-98,700,000","-125,000,000","-274,000,000","-404,000,000","-646,000,000","-1,001,067,000","-1,385,867,000","-1,614,861,000","-1,497,183,000","-1,550,551,000","-1,278,791,000","2,675,794,000","2,460,899,000","2,271,706,000","2,027,723,000","1,843,884,000","1,518,287,000","1,454,555,000","1,314,215,000","1,191,015,000","1,070,527,000","970,290,000","818,493,000","271,962,000","963,249,000","882,884,000","779,450,000","726,952,000","815,636,000","766,623,000","745,961,000","695,107,000","639,813,000","378,037,000","336,245,000","223,657,000","194,722,000","143,814,000","96,604,000","77,596,000","81,602,000","72,671,000","76,357,000","88,985,000","104,723,000","-11,358,000","14,382,000","43,261,000","81,640,000","47,717,000","78,446,000","110,349,000","134,006,000","152,568,000","91,908,000","106,049,000","124,126,000","100,332,000","122,442,000","142,390,000","164,069,000","185,524,000","204,716,000","222,203,000","235,154,000","240,138,000","246,348,000","260,274,000","55,798,000","61,604,000","65,940,000","71,100,000","28,400,000","33,300,000","37,100,000","30,800,000","35,200,000","38,900,000","42,600,000","36,000,000","36,300,000","21,400,000","13,500,000","15,300,000","16,300,000","17,800,000","19,500,000","1,100,000","3,200,000"
TotalDebt,"2,632,800,000","2,665,800,000","2,700,100,000","2,730,400,000","2,747,300,000","3,206,500,000","3,205,700,000","3,204,800,000","3,196,500,000","3,231,000,000","3,263,000,000","3,248,000,000","3,283,000,000","3,288,000,000","3,476,768,000","3,446,667,000","3,421,100,000","3,607,557,000","3,649,604,000","3,629,560,000","160,412,000","164,599,000","156,530,000","141,015,000","131,917,000","145,230,000","137,251,000","143,854,000","149,000,000","149,000,000","161,000,000","228,000,000","355,000,000","1,627,000","1,716,000","2,060,000","65,232,000","5,177,000","4,963,000","4,344,000","9,684,000","10,843,000","30,908,000","54,272,000","144,150,000","144,221,000","201,570,000","206,639,000","219,707,000","194,771,000","194,837,000","176,900,000","176,332,000","176,350,000","150,121,000","150,153,000","150,186,000","150,238,000","150,224,000","150,211,000","270,000,000","120,000,000","123,920,000","123,920,000","120,000,000","130,537,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","123,920,000","124,012,000","124,111,000","124,197,000","124,289,000","124,474,000","4,600,000","4,700,000","4,800,000","4,900,000","1,000,000","1,100,000","1,200,000","600,000","200,000","100,000","100,000","200,000","300,000","400,000","400,000","600,000","700,000","800,000"
NetDebt,"155,000,000",,"362,000,000","580,700,000","1,051,700,000","1,480,000,000","1,615,600,000","2,115,900,000","2,334,500,000","2,303,700,000","2,380,000,000","2,429,000,000","2,300,000,000","2,089,000,000","2,490,337,000","2,652,678,000","2,537,932,000","2,446,139,000","2,336,719,000","2,177,877,000",,,,,,,,,,,,,"247,000,000",,,,"63,718,000",,"3,718,000","3,718,000","8,918,000",,"29,918,000","53,918,000","4,683,000","5,710,000","77,140,000","100,183,000","114,426,000","98,951,000","102,767,000","63,498,000","39,076,000","9,241,000","110,140,000","97,486,000","138,183,000","87,136,000","103,124,000","114,982,000","92,981,000","72,516,000","10,696,000","49,360,000","109,475,000","119,617,000","99,076,000","62,712,000","71,619,000","103,716,000","76,346,000","2,493,000",,"3,762,000",,,,"76,504,000","32,431,000",,,,,,,,,,,,,,,,,,,
ShareIssued,"238,900,000","237,800,000","237,500,000","237,300,000","237,000,000","236,200,000","235,800,000","235,500,000","235,200,000","234,300,000","234,000,000","234,000,000","233,000,000","232,000,000","231,627,000","230,498,000","231,136,000","230,498,000","229,895,000","229,371,000","202,876,000","201,944,000","201,074,000","200,035,000","199,319,000","197,941,000","197,018,000","196,221,000","195,687,000","194,918,000","194,333,000","192,866,000","186,990,000","185,616,000","184,866,000","184,219,000","184,792,000","183,182,000","181,810,000","180,998,000","180,096,000","178,194,000","177,100,000","176,084,000","176,066,000","176,006,000","156,081,450","155,825,688","152,724,000","151,264,000","150,369,376","148,550,228","145,668,812","142,044,000","126,668,000","126,324,000","125,760,000","123,404,000","112,760,000","112,216,000","111,684,000","110,836,000","110,080,000","88,080,000","87,688,000","87,436,000","72,880,000","72,848,000","72,835,184","72,820,000","72,816,000","72,768,000","72,556,000","72,444,000","72,476,000","72,372,000","72,180,000","62,824,000","60,536,000","60,348,000","59,780,000","45,280,000","45,168,000","45,184,000","45,124,000","44,900,000","44,900,000","44,900,000","38,180,000","36,428,596","35,384,000","29,480,000","29,440,000","29,308,000","29,292,000","20,000,000","20,000,000","20,000,000"
OrdinarySharesNumber,"221,100,000","221,300,000","221,300,000","224,200,000","224,200,000","223,500,000","223,100,000","222,800,000","222,500,000","222,300,000","223,000,000","224,000,000","224,000,000","224,000,000","223,912,000","223,319,000","224,202,000","225,647,000","225,985,000","226,017,000","199,654,000","199,056,000","198,300,000","197,901,000","198,197,000","196,956,000","196,033,000","195,236,000","195,055,000","194,691,000","194,333,000","192,866,000","186,990,000","185,519,000","184,866,000","184,219,000","184,792,000","182,988,000","181,810,000","180,998,000","180,096,000","178,000,000","176,908,000","175,892,000","175,892,000","175,892,000","155,851,450","155,597,688","152,724,000","151,264,000","150,369,376","148,550,228","145,668,812","142,044,000","126,668,000","126,324,000","125,760,000","123,404,000","112,760,000","112,216,000","111,684,000","110,836,000","110,080,000","88,080,000","87,688,000","87,436,000","72,880,000","72,848,000","72,835,184","72,820,000","72,816,000","72,768,000","72,556,000","72,444,000","72,476,000","72,372,000","72,180,000","62,824,000","60,536,000","60,348,000","59,780,000","45,280,000","45,168,000","45,184,000","45,124,000","44,900,000","44,900,000","44,900,000","38,180,000","36,428,596","35,384,000","29,480,000","29,440,000","29,308,000","29,292,000","20,000,000","20,000,000","20,000,000"
TreasurySharesNumber,"17,800,000","16,500,000","16,200,000","13,100,000","12,800,000","12,700,000","12,700,000","12,700,000","12,700,000","12,000,000","11,000,000","10,000,000","9,000,000","8,000,000","7,715,000","7,179,000","6,934,000","4,851,000","3,910,000","3,354,000","3,222,000","2,888,000","2,774,000","2,134,000","1,122,000","985,000","985,000","985,000","632,000","227,000",,,,"97,000",,,,"194,000",,,,"194,000","192,000","192,000","174,000","114,000","230,000","228,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
