name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002
				OtherCurrentBorrowings,"1,796,000,000","2,194,000,000","1,332,000,000","1,287,000,000","3,816,000,000","2,137,000,000","1,432,000,000","2,367,000,000","2,815,000,000","1,578,000,000","1,980,000,000","2,213,000,000","3,007,000,000","2,032,000,000","2,279,000,000","3,442,000,000","3,676,000,000","2,677,000,000","2,757,000,000","3,102,000,000","3,155,000,000","1,319,000,000","1,567,000,000","1,708,000,000","1,692,000,000","1,591,000,000","2,667,000,000","2,731,000,000","2,874,000,000","2,890,000,000","2,234,000,000",,"2,370,000,000","1,541,000,000","2,235,316,538.068","2,018,000,000","1,717,000,000","2,971,000,000","3,752,000,000","4,046,000,000","4,149,000,000","2,982,000,000","2,056,000,000","667,000,000","766,000,000","710,000,000",,,,"1,422,000,000",,,,"1,347,000,000",,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"226,000,000","225,000,000","236,000,000","239,000,000","219,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,"210,000,000","159,000,000","255,000,000","227,000,000","355,000,000","309,000,000","257,000,000","120,000,000","171,000,000","154,000,000","120,000,000","167,000,000","241,000,000","217,000,000","178,000,000","171,000,000","353,000,000","354,000,000","327,000,000","267,000,000","378,000,000","1,328,000,000","393,000,000","763,000,000","641,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,"210,000,000","159,000,000","255,000,000","227,000,000","355,000,000","309,000,000","257,000,000","120,000,000","171,000,000","154,000,000","120,000,000","167,000,000","241,000,000","217,000,000","178,000,000","171,000,000","353,000,000","354,000,000","327,000,000","267,000,000","378,000,000","1,328,000,000","393,000,000","763,000,000","641,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"3,368,000,000","3,059,000,000","4,662,000,000","4,995,000,000","2,743,000,000","950,000,000","1,001,000,000","1,059,000,000","1,410,000,000","2,887,000,000","1,821,000,000","2,232,000,000","2,233,000,000","2,400,000,000","2,505,000,000","2,138,000,000","2,914,000,000","2,831,000,000","2,160,000,000","1,446,000,000","1,387,000,000","1,932,000,000","1,284,000,000","1,045,000,000","1,124,000,000","1,106,000,000","1,701,000,000","1,762,000,000","1,720,000,000","1,595,000,000","1,046,000,000",,"1,019,000,000","883,000,000","1,250,042,926.904","1,172,000,000","821,000,000","4,086,000,000","4,537,000,000","3,217,000,000","736,000,000","747,000,000","1,377,000,000","570,000,000","841,000,000","500,000,000","4,564,000,000","5,025,000,000","5,583,000,000","1,099,000,000","3,568,000,000","3,353,000,000","3,311,000,000","483,000,000","1,689,000,000","1,563,000,000","758,000,000","2,364,000,000","1,088,000,000","950,000,000","830,000,000","1,624,000,000",,"591,000,000","753,000,000","514,000,000","908,000,000",,"440,000,000","218,000,000","483,000,000","361,000,000","693,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"39,747,000,000","38,875,000,000","37,785,000,000","39,574,000,000","38,490,000,000","34,247,000,000","34,675,000,000","36,013,000,000","38,587,000,000","41,298,000,000","44,893,000,000","45,822,000,000","47,612,000,000","46,758,000,000","49,409,000,000","47,941,000,000","45,101,000,000","42,243,000,000","44,298,000,000","47,118,000,000","46,207,000,000","49,431,000,000","49,068,000,000","50,871,000,000","50,776,000,000","50,049,000,000","43,724,000,000","43,717,000,000","44,225,000,000","43,017,000,000","42,025,000,000","38,429,000,000","38,796,000,000","37,571,000,000","37,680,629,849.783","39,107,000,000","40,976,000,000","38,786,000,000","37,465,000,000","34,170,000,000","32,508,000,000","32,601,000,000","32,005,000,000","30,266,000,000","28,266,000,000","27,647,000,000","29,496,000,000","32,662,000,000","31,600,000,000","30,803,000,000","30,273,000,000","30,682,000,000","32,349,000,000","31,158,000,000","7,625,000,000","7,590,000,000","7,451,000,000","6,388,000,000","5,490,000,000","5,247,000,000","5,122,000,000","5,252,000,000","5,640,000,000","4,742,000,000","4,562,000,000","3,968,000,000","3,964,000,000","3,177,000,000","3,267,000,000","3,133,000,000","3,275,000,000","3,333,000,000","3,334,000,000"
		LongTermProvisions,"7,478,000,000","8,493,000,000","8,043,000,000","8,104,000,000","9,130,000,000","7,095,000,000","6,367,000,000","6,567,000,000","6,984,000,000","7,027,000,000","6,877,000,000","6,053,000,000","5,938,000,000","5,748,000,000","4,088,000,000","3,683,000,000","3,473,000,000","3,207,000,000","3,506,000,000","4,180,000,000","3,975,000,000","4,515,000,000","3,916,000,000","4,210,000,000","4,005,000,000","3,824,000,000","3,979,000,000","3,983,000,000","4,409,000,000","4,398,000,000","4,095,000,000",,"3,602,000,000","3,383,000,000","3,476,955,634.908","3,523,000,000","3,399,000,000","3,336,000,000","3,179,000,000","3,049,000,000","2,873,000,000","2,790,000,000","3,144,000,000","2,906,000,000","2,548,000,000","2,524,000,000",,,,"3,364,000,000",,,,"2,317,000,000",,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"18,595,000,000","14,364,000,000","15,029,000,000","16,104,000,000","16,821,000,000","15,423,000,000","16,396,000,000","17,047,000,000","19,285,000,000","21,761,000,000","24,935,000,000","26,783,000,000","28,182,000,000","27,789,000,000","29,405,000,000","28,805,000,000","28,338,000,000","26,560,000,000","25,721,000,000","26,677,000,000","25,382,000,000","27,497,000,000","27,357,000,000","28,238,000,000","28,249,000,000","27,675,000,000","26,511,000,000","26,546,000,000","26,746,000,000","26,871,000,000","28,694,000,000",,"24,041,000,000","22,965,000,000","24,169,572,207.427","23,853,000,000","23,414,000,000","22,875,000,000","21,730,000,000","19,907,000,000","20,242,000,000","20,650,000,000","19,110,000,000","18,826,000,000","17,648,000,000","17,535,000,000","19,307,000,000","19,560,000,000","18,909,000,000","17,608,000,000","17,522,000,000","18,284,000,000","21,682,000,000","21,123,000,000","4,613,000,000","4,689,000,000","4,740,000,000","3,880,000,000","3,032,000,000","3,087,000,000","3,302,000,000","3,406,000,000","5,640,000,000","3,489,000,000","3,291,000,000","2,771,000,000","2,921,000,000",,"2,408,000,000","2,366,000,000","2,673,000,000","2,641,000,000","2,551,000,000"
			LongTermDebt,"17,127,000,000","12,798,000,000","13,454,000,000","14,503,000,000","15,294,000,000","15,423,000,000","16,396,000,000","17,047,000,000","19,285,000,000","21,761,000,000","24,935,000,000","26,783,000,000","28,182,000,000","27,789,000,000","29,405,000,000","28,805,000,000","28,338,000,000","26,560,000,000","25,721,000,000","26,677,000,000","25,382,000,000","27,497,000,000","27,357,000,000","28,238,000,000","28,249,000,000","27,675,000,000","26,511,000,000","26,546,000,000","26,746,000,000","26,871,000,000","28,694,000,000",,"24,041,000,000","22,965,000,000","24,169,572,207.427","23,853,000,000","23,414,000,000","22,875,000,000","21,730,000,000","19,907,000,000","20,242,000,000","20,650,000,000","19,110,000,000","18,826,000,000","17,648,000,000","17,535,000,000","19,307,000,000","19,560,000,000","18,909,000,000","17,608,000,000","17,522,000,000","18,284,000,000","21,682,000,000","21,123,000,000","4,613,000,000","4,689,000,000","4,740,000,000","3,880,000,000","3,032,000,000","3,087,000,000","3,302,000,000","3,406,000,000","5,640,000,000","3,489,000,000","3,291,000,000","2,771,000,000","2,921,000,000",,"2,408,000,000","2,366,000,000","2,673,000,000","2,641,000,000","2,551,000,000"
			LongTermCapitalLeaseObligation,"1,468,000,000","1,566,000,000","1,575,000,000","1,601,000,000","1,527,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"1,741,000,000","1,882,000,000","3,144,000,000","2,930,000,000","3,046,000,000","3,135,000,000","3,380,000,000","3,403,000,000","3,497,000,000","3,568,000,000","3,526,000,000","3,549,000,000","3,709,000,000","3,790,000,000","3,834,000,000","3,405,000,000","3,532,000,000","3,419,000,000","4,681,000,000","4,895,000,000","4,940,000,000","4,664,000,000","4,706,000,000","4,826,000,000","4,691,000,000","4,725,000,000","4,617,000,000","4,625,000,000","4,919,000,000","3,538,000,000","3,953,000,000",,"5,741,000,000","5,654,000,000","5,852,963,596.892","7,069,000,000","9,203,000,000","8,085,000,000","8,485,000,000","7,180,000,000","5,813,000,000","5,755,000,000","5,413,000,000","5,234,000,000","4,197,000,000","4,005,000,000","4,042,000,000","6,040,000,000","5,640,000,000","5,725,000,000","6,168,000,000","5,733,000,000","4,796,000,000","4,527,000,000","360,000,000","309,000,000","266,000,000",,"101,000,000",,,,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"1,741,000,000","1,882,000,000","1,758,000,000","1,469,000,000","1,524,000,000","1,532,000,000","1,711,000,000","1,678,000,000","1,704,000,000","1,719,000,000","1,604,000,000","1,565,000,000","1,677,000,000","1,700,000,000","1,676,000,000","1,739,000,000","1,817,000,000","1,670,000,000","2,896,000,000","3,089,000,000","3,099,000,000","3,341,000,000","3,255,000,000","3,363,000,000","3,210,000,000","3,228,000,000","3,107,000,000","3,214,000,000","3,504,000,000","3,538,000,000","3,953,000,000",,"5,741,000,000","5,654,000,000","5,852,963,596.892","7,069,000,000","9,203,000,000","8,085,000,000","8,485,000,000","7,180,000,000","5,813,000,000","5,755,000,000","5,413,000,000","5,234,000,000","4,197,000,000","4,005,000,000","4,042,000,000","6,040,000,000","5,640,000,000","5,725,000,000","6,168,000,000","5,733,000,000","4,796,000,000","4,527,000,000","360,000,000","309,000,000","266,000,000",,"101,000,000",,,,,,,,,,,,,,
			NonCurrentDeferredRevenue,,,"1,386,000,000","1,461,000,000","1,522,000,000","1,603,000,000","1,669,000,000","1,725,000,000","1,793,000,000","1,849,000,000","1,922,000,000","1,984,000,000","2,032,000,000","2,090,000,000","2,158,000,000","1,666,000,000","1,715,000,000","1,749,000,000","1,785,000,000","1,806,000,000","1,841,000,000","1,323,000,000","1,451,000,000","1,463,000,000","1,481,000,000","1,497,000,000","1,510,000,000","1,411,000,000","1,415,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"2,628,000,000","3,476,000,000","3,441,000,000","3,815,000,000","3,825,000,000","3,917,000,000","3,858,000,000","4,071,000,000","4,796,000,000","4,890,000,000","5,168,000,000","4,862,000,000","5,098,000,000","4,961,000,000","4,977,000,000","5,013,000,000","4,502,000,000","4,085,000,000","3,992,000,000","5,071,000,000","4,876,000,000","5,863,000,000","6,320,000,000","6,994,000,000","6,773,000,000","6,507,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		DuetoRelatedPartiesNonCurrent,"821,000,000","1,184,000,000","1,107,000,000","1,298,000,000","765,000,000","832,000,000","761,000,000","895,000,000","633,000,000","670,000,000","725,000,000","724,000,000","787,000,000","785,000,000","795,000,000","874,000,000",,,,,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,,,,,,,,,,,,,,,"2,113,000,000","2,150,000,000","1,957,000,000","1,750,000,000","1,881,000,000","2,061,000,000","2,121,000,000","2,236,000,000","1,980,000,000","2,042,000,000","2,086,000,000","2,198,000,000","3,189,000,000","3,247,000,000","3,189,000,000","3,256,000,000","2,438,000,000",,"2,399,000,000","2,446,000,000","1,476,686,043.014","2,207,000,000","2,466,000,000","2,442,000,000","2,028,000,000","2,032,000,000","1,940,000,000","1,970,000,000","1,485,000,000","1,608,000,000","1,485,000,000","1,485,000,000",,,,"2,204,000,000",,,,"1,841,000,000",,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,"2,113,000,000","2,150,000,000","1,957,000,000","1,750,000,000","1,881,000,000","2,061,000,000","2,121,000,000","2,236,000,000","1,980,000,000","2,042,000,000","2,086,000,000","2,198,000,000","3,189,000,000","3,247,000,000","3,189,000,000","3,256,000,000","2,438,000,000",,"2,399,000,000","2,446,000,000","1,476,686,043.014","2,207,000,000","2,466,000,000","2,442,000,000","2,028,000,000","2,032,000,000","1,940,000,000","1,970,000,000","1,485,000,000","1,608,000,000","1,485,000,000","1,485,000,000",,,,"2,204,000,000",,,,"1,841,000,000",,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"808,000,000","307,000,000",,,"311,000,000","344,000,000","492,000,000","619,000,000","521,000,000","686,000,000","680,000,000","975,000,000","969,000,000","1,225,000,000","1,167,000,000","1,201,000,000","1,225,000,000","1,429,000,000","2,808,000,000","2,285,000,000","2,496,000,000","1,610,000,000","1,308,000,000","954,000,000","1,122,000,000","1,492,000,000","1,441,000,000","1,409,000,000","738,000,000","783,000,000","968,000,000",,"554,000,000","663,000,000","554,388,660.735","11,000,000","61,000,000","61,000,000","41,000,000","148,000,000","242,000,000","9,000,000","112,000,000","11,000,000","615,000,000","573,000,000",,,,"5,000,000",,,,"733,000,000",,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,"0","0","0","196,000,000","243,000,000","255,000,000","284,000,000","276,000,000","276,000,000","482,000,000","501,000,000","489,000,000","487,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"7,676,000,000","9,169,000,000","7,021,000,000","7,323,000,000","4,592,000,000","3,501,000,000","3,421,000,000","3,411,000,000","2,871,000,000","2,696,000,000","2,982,000,000","2,876,000,000","2,929,000,000","2,460,000,000","3,030,000,000","2,810,000,000","2,074,000,000","1,793,000,000","1,709,000,000","1,949,000,000","2,221,000,000","2,803,000,000","3,226,000,000","3,323,000,000","3,574,000,000","3,352,000,000","3,505,000,000","3,406,000,000","3,735,000,000","3,684,000,000","1,877,000,000",,"2,459,000,000","2,460,000,000","2,150,063,706.807","2,444,000,000","2,433,000,000","1,987,000,000","2,002,000,000","1,854,000,000","1,398,000,000","1,427,000,000","2,741,000,000","1,681,000,000","1,773,000,000","1,525,000,000","6,147,000,000","7,062,000,000","7,051,000,000","1,897,000,000","6,583,000,000","6,665,000,000","5,871,000,000","617,000,000","2,652,000,000","2,592,000,000","2,445,000,000","2,508,000,000","2,357,000,000","2,160,000,000","1,820,000,000","1,846,000,000",,"1,253,000,000","1,271,000,000","1,197,000,000","1,043,000,000",,"859,000,000","767,000,000","602,000,000","692,000,000","783,000,000"
TotalEquityGrossMinorityInterest,"33,257,000,000","38,993,000,000","42,681,000,000","43,324,000,000","43,193,000,000","44,832,000,000","41,641,000,000","42,888,000,000","45,807,000,000","44,772,000,000","46,482,000,000","41,901,000,000","43,571,000,000","41,024,000,000","41,831,000,000","41,483,000,000","38,772,000,000","35,704,000,000","44,501,000,000","49,871,000,000","48,317,000,000","56,321,000,000","63,384,000,000","68,352,000,000","67,899,000,000","64,936,000,000","75,601,000,000","71,705,000,000","77,536,000,000","75,876,000,000","84,084,000,000","81,907,000,000","84,744,000,000","80,114,000,000","80,231,035,331.303","88,499,000,000","80,562,000,000","72,441,000,000","72,813,000,000","64,420,000,000","61,742,000,000","60,497,000,000","60,009,000,000","53,002,000,000","46,540,000,000","45,047,000,000","53,215,000,000","44,675,000,000","37,575,000,000","35,831,000,000","36,624,000,000","31,443,000,000","24,846,000,000","22,484,000,000","20,069,000,000","18,240,000,000","17,479,000,000","11,557,000,000","13,649,000,000","11,318,000,000","8,861,000,000","7,608,000,000","6,480,000,000","5,712,000,000","5,452,000,000","5,213,000,000","4,934,000,000","4,562,000,000","3,683,000,000","3,314,000,000","2,615,000,000","4,013,000,000","4,788,000,000"
	StockholdersEquity,"34,403,000,000","40,067,000,000","42,007,000,000","42,582,000,000","42,380,000,000","43,985,000,000","40,783,000,000","41,948,000,000","44,702,000,000","43,458,000,000","45,008,000,000","40,471,000,000","42,037,000,000","39,042,000,000","39,719,000,000","39,371,000,000","36,742,000,000","33,589,000,000","42,259,000,000","48,800,000,000","47,169,000,000","55,122,000,000","62,099,000,000","67,104,000,000","66,393,000,000","63,325,000,000","74,195,000,000","70,261,000,000","76,002,000,000","74,241,000,000","82,150,000,000","80,294,000,000","82,444,000,000","77,715,000,000","77,137,282,973.057","85,016,000,000","77,010,000,000","68,899,000,000","69,321,000,000","60,211,000,000","58,224,000,000","56,935,000,000","56,546,000,000","49,877,000,000","43,827,000,000","42,556,000,000","50,308,000,000","41,705,000,000","35,018,000,000","33,276,000,000","33,552,000,000","29,085,000,000","22,142,000,000","19,673,000,000","18,880,000,000","17,208,000,000","16,555,000,000","10,294,000,000","12,205,000,000","10,249,000,000","8,088,000,000","6,843,000,000","6,480,000,000","5,179,000,000","5,099,000,000","4,884,000,000","4,641,000,000","4,562,000,000","3,640,000,000","3,287,000,000","2,608,000,000","3,972,000,000","4,777,000,000"
		CapitalStock,"61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","60,578,000,000","60,578,000,000","60,578,000,000","60,578,000,000","60,578,000,000","42,565,000,000","16,728,000,000","0","16,728,000,000","16,728,000,000","16,118,210,850.39","16,728,000,000","10,370,000,000","10,370,000,000","10,370,000,000","27,320,000,000","9,727,000,000","9,727,000,000","9,727,000,000","9,727,000,000","9,727,000,000","9,727,000,000","0","0","0","4,953,000,000","0","0","0","4,702,000,000","0","0","0","5,992,000,000","5,956,000,000","5,956,000,000","3,297,000,000","2,749,000,000","3,707,000,000","3,297,000,000","2,957,000,000","2,957,000,000","2,957,000,000","3,367,000,000","2,534,000,000","2,534,000,000","2,534,000,000","2,534,000,000","2,299,000,000"
			PreferredStock,,,,,,,,,,"0",,,,"23,089,000,000",,"23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","23,089,000,000","22,907,000,000","22,907,000,000","22,907,000,000","22,907,000,000","22,907,000,000","16,728,000,000","16,728,000,000",,"16,728,000,000","16,728,000,000","16,118,210,850.39","16,728,000,000","10,370,000,000","10,370,000,000","10,370,000,000","11,014,000,000","9,727,000,000","9,727,000,000","9,727,000,000","9,727,000,000","9,727,000,000","9,727,000,000",,,,"4,953,000,000",,,,"4,702,000,000",,,,,"2,150,000,000","2,150,000,000","1,176,000,000",,"1,176,000,000","1,176,000,000","1,055,000,000","1,055,000,000","1,055,000,000","904,000,000","904,000,000","904,000,000","904,000,000","904,000,000","820,000,000"
			CommonStock,"61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","38,525,000,000","61,614,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","37,671,000,000","37,671,000,000","37,671,000,000","37,671,000,000","37,671,000,000","25,837,000,000","0","0","0","0","0","0","0","0","0","16,306,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5,992,000,000","3,806,000,000","3,806,000,000","2,121,000,000","2,749,000,000","2,531,000,000","2,121,000,000","1,902,000,000","1,902,000,000","1,902,000,000","2,463,000,000","1,630,000,000","1,630,000,000","1,630,000,000","1,630,000,000","1,479,000,000"
		AdditionalPaidInCapital,,,"61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","61,614,000,000","38,525,000,000","61,614,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","38,525,000,000","37,671,000,000","37,671,000,000","37,671,000,000","37,671,000,000","37,671,000,000","-529,000,000","25,470,000,000","37,719,000,000","25,766,000,000","25,776,000,000","24,894,754,715.124","26,155,000,000","18,204,000,000","18,204,000,000","18,204,000,000","1,790,000,000","15,673,000,000","15,673,000,000","15,655,000,000","15,655,000,000","15,655,000,000","15,655,000,000","24,974,000,000","13,193,000,000","13,193,000,000","8,240,000,000","13,193,000,000","13,193,000,000","9,006,000,000","4,304,000,000","9,006,000,000","9,006,000,000","9,006,000,000",,"498,000,000","496,000,000","498,000,000",,,"498,000,000","498,000,000","498,000,000","498,000,000",,"498,000,000","498,000,000","498,000,000","498,000,000","498,000,000"
		RetainedEarnings,"239,000,000",,"-121,000,000","-1,775,000,000","-1,642,000,000","0","1,004,000,000","1,650,000,000","1,570,000,000","0","4,764,000,000","2,403,000,000","2,491,000,000","0","3,618,000,000","3,083,000,000","1,773,000,000","0",,,,,"25,685,000,000","30,118,000,000","33,217,000,000","29,566,000,000","39,968,000,000","36,408,000,000","42,047,000,000","46,295,000,000","51,942,000,000",,"49,423,000,000","45,612,000,000","40,443,981,757.433","41,293,000,000","49,184,000,000","42,384,000,000","41,342,000,000","35,320,000,000","33,252,000,000","31,690,000,000","31,677,000,000","30,037,000,000","29,293,000,000","27,956,000,000","23,811,000,000","23,907,000,000","18,943,000,000","16,948,000,000","17,084,000,000","14,185,000,000","14,334,000,000","12,060,000,000","12,055,000,000","10,741,000,000","9,511,000,000","4,302,000,000","7,944,000,000","6,627,000,000","8,156,000,000",,,"6,168,000,000","6,135,000,000","5,892,000,000","5,723,000,000",,"5,672,000,000","5,518,000,000","4,949,000,000","5,271,000,000","5,535,000,000"
		TreasuryStock,"2,441,000,000","2,455,000,000","2,455,000,000","2,455,000,000","2,455,000,000","2,477,000,000","1,966,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","1,477,000,000","4,477,000,000","4,477,000,000","4,477,000,000","4,477,000,000","4,477,000,000","4,477,000,000","4,477,000,000",,"5,662,000,000","5,662,000,000","4,454,692,703.52","2,660,000,000","2,660,000,000","2,660,000,000","1,528,000,000","660,000,000","1,150,000,000","1,150,000,000","1,150,000,000","1,151,000,000","1,151,000,000","1,141,000,000",,"389,000,000","389,000,000","389,000,000","389,000,000","389,000,000","389,000,000","389,000,000","389,000,000","113,000,000","88,000,000",,"88,000,000","88,000,000","88,000,000","49,000,000",,"88,000,000","88,000,000","88,000,000","88,000,000",,"88,000,000","88,000,000","88,000,000","88,000,000","88,000,000"
		GainsLossesNotAffectingRetainedEarnings,"-25,009,000,000","-19,092,000,000","-15,909,000,000","-13,680,000,000","-14,015,000,000","-14,030,000,000","-18,763,000,000","-18,733,000,000","-15,899,000,000","-15,573,000,000","-18,765,000,000","-21,113,000,000","-19,635,000,000","-20,244,000,000","-23,184,000,000","-22,995,000,000","-24,314,000,000","-25,694,000,000","-17,457,000,000","-10,732,000,000","-12,365,000,000","-4,414,000,000","-23,171,000,000","-22,599,000,000","-22,373,000,000","-21,790,000,000","-21,322,000,000","-21,696,000,000","-21,594,000,000","-9,613,000,000","-7,513,000,000","42,575,000,000","-4,745,000,000","-5,673,000,000","-1,221,692,030.907","2,566,000,000","978,000,000","-333,000,000","-1,000,000","-3,559,000,000","-2,081,000,000","-1,808,000,000","-2,166,000,000","-6,260,000,000","-11,566,000,000","-11,510,000,000","1,523,000,000","4,994,000,000","3,271,000,000","1,655,000,000","3,664,000,000","2,096,000,000","-809,000,000","-1,004,000,000","-1,792,000,000","-2,426,000,000","-1,874,000,000",,"-2,105,000,000","-2,744,000,000","-3,775,000,000","4,143,000,000","2,773,000,000","-4,696,000,000","-4,403,000,000","-4,375,000,000","-4,449,000,000","1,195,000,000","-4,976,000,000","-5,175,000,000","-5,285,000,000","-4,243,000,000","-3,467,000,000"
			UnrealizedGainLoss,,,"-1,426,000,000","-1,271,000,000","-1,061,000,000","-1,033,000,000","-881,000,000","-1,096,000,000","-1,165,000,000","-1,183,000,000","-1,338,000,000","-1,360,000,000","-1,188,000,000","-1,147,000,000","-1,290,000,000","-1,268,000,000","-1,091,000,000","-992,000,000","-1,171,000,000","-1,316,000,000","-1,547,000,000","-1,713,000,000","-1,100,000,000","-1,113,000,000","-1,219,000,000","-1,202,000,000","-2,114,000,000","-2,258,000,000","-2,098,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,"-29,296,000,000","-25,211,000,000","-25,828,000,000","-24,638,000,000","-25,000,000,000","-25,104,000,000","-25,151,000,000","-25,140,000,000","-23,257,000,000","-22,948,000,000","-22,257,000,000","-23,235,000,000","-22,770,000,000","-23,300,000,000","-23,079,000,000","-22,925,000,000","-24,304,000,000","-25,687,000,000","-26,084,000,000","-24,110,000,000","-24,393,000,000","-22,686,000,000","-22,071,000,000","-21,486,000,000","-21,154,000,000","-20,588,000,000","-19,208,000,000","-19,438,000,000","-19,496,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,"4,287,000,000","6,119,000,000","11,345,000,000","12,229,000,000","12,046,000,000","12,107,000,000","7,269,000,000","7,503,000,000","8,523,000,000","8,558,000,000","4,830,000,000","3,482,000,000","4,323,000,000","4,203,000,000","1,185,000,000","1,198,000,000","1,081,000,000","985,000,000","9,798,000,000","14,694,000,000","13,575,000,000","19,985,000,000",,,,,,,,"-9,613,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,"-1,122,000,000","-1,122,000,000","-1,122,000,000","-1,122,000,000","-1,106,000,000","-1,106,000,000","-1,106,000,000","-1,106,000,000","-1,128,000,000","-956,000,000","-956,000,000","-851,000,000","-852,000,000","-854,000,000","-854,000,000","-854,000,000","-421,000,000","-605,000,000","-603,000,000","-601,000,000","-552,000,000","-552,000,000","-552,000,000","-552,000,000","-552,000,000","-552,000,000","-552,000,000",,,,"934,000,000","934,000,000","1,356,720,384.538","934,000,000","934,000,000","934,000,000","934,000,000",,"2,803,000,000","2,803,000,000","2,803,000,000","1,869,000,000","1,869,000,000","1,869,000,000",,,,"1,869,000,000",,,,,,,,,,"2,000,000",,,,,,,,,,,,,
