name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
	TotalNonCurrentAssets,"49,670,025,000","50,180,909,000","50,826,241,000","24,983,073,000","23,140,355,000","20,020,605,000","18,862,380,000","15,944,455,000","15,990,063,000","15,544,427,000","14,612,545,000","14,142,471,000","14,142,471,000","13,300,711,000","12,204,824,000","11,619,453,000","10,960,478,000","10,560,687,000","10,055,996,000","9,586,689,811.31"
		NetPPE,"520,623,000","558,480,000","473,238,000","323,099,000","321,913,000","322,613,000","322,072,000","314,634,000","306,504,000","305,629,000","980,851,000","541,604,000","3,670,223,000","3,149,358,000","7,873,881,000","9,403,198,000","8,850,040,000","8,459,560,000","7,991,835,000","269,769,088.28"
			GrossPPE,"662,235,000","662,958,000","532,767,000","362,051,000","357,530,000","354,982,000","350,494,000","340,289,000","329,575,000","1,706,921,000","1,267,043,000","775,935,000","4,481,959,000","3,683,931,000","8,244,826,493.15","11,054,325,081","9,030,173,117.5","8,578,117,120","8,064,742,912","316,706,757.33"
				FlightFleetVehicleAndRelatedEquipments,"30,318,000","22,064,000","20,913,000",,,,,,,,,"173,464,000",,"159,683,000",,,,,,
				LandAndImprovements,"302,323,000","302,323,000","302,347,000","302,050,000","302,050,000","302,050,000","302,050,000","302,050,000","293,726,000","444,496,000","444,496,000","117,800,000","117,800,000","113,532,000","771,867,884",,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,,"674,341,908.8",,,,,
				MachineryFurnitureEquipment,"270,436,000","277,931,000","164,591,000","60,001,000","55,480,000","52,932,000","48,444,000","38,239,000","35,849,000","522,347,000","468,519,000","221,292,000","4,105,509,000","176,784,000","658,502,447.95","1,813,182,167","202,978,446.75",,"673,756,391",
				OtherProperties,,,,,,,,,,"138,587,000","191,650,000","41,753,000","37,024,000","2,510,027,000","5,921,255,241.3","9,241,142,914","8,728,936,156.75",,"7,390,986,521",
				ConstructionInProgress,,,,,,,,,,"601,491,000","162,378,000","221,626,000","221,626,000","723,905,000","218,859,011.1",,"98,258,514",,,
				Leases,"59,158,000","60,640,000","44,916,000",,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-141,612,000","-104,478,000","-59,529,000","-38,952,000","-35,617,000","-32,369,000","-28,422,000","-25,655,000","-23,071,000","-1,401,292,000","-286,192,000","-234,331,000","-811,736,000","-534,573,000","-370,945,493.15","-1,651,127,081","-180,133,117.5","-118,557,120","-72,907,912","-46,937,669.05"
		GoodwillAndOtherIntangibleAssets,"49,126,038,000","49,586,322,000","50,353,003,000","20,284,126,000","19,022,311,000","16,509,356,000","15,790,796,000","15,629,821,000","15,405,490,000","14,945,330,000","9,685,620,000","10,254,806,000","10,254,806,000","10,151,353,000","2,098,322,000","2,148,296,000","2,110,438,000","2,101,127,000","2,064,161,000","2,050,191,263.16"
			Goodwill,"2,567,365,000","-7,827,729,000","2,577,458,000",,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"46,558,673,000","57,414,051,000","47,775,545,000","20,284,126,000","19,022,311,000","16,509,356,000","15,790,796,000","15,629,821,000","15,405,490,000","14,945,330,000","9,685,620,000","10,254,806,000","10,254,806,000","10,151,353,000","2,098,322,000","2,148,296,000",,,"2,064,161,000","2,050,191,263.16"
		InvestmentsAndAdvances,,,"0","2,489,302,000","1,944,708,000","1,621,028,000","1,400,957,000",,,,,,,,,,,,,
			LongTermEquityInvestment,,,"0","2,489,302,000","1,944,708,000","1,621,028,000","1,400,957,000",,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,,,,,"1,621,027,000","1,400,957,000",,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,,,"0","2,489,302,000","1,944,708,000","1,621,028,000","1,400,957,000",,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,"1,567,608,000","1,348,555,000",,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"23,364,000","36,107,000",,"1,886,546,000","1,851,423,000","1,567,608,000","1,348,555,000",,"73,082,000",,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,,,"0","1,886,546,000","1,851,423,000","1,567,608,000","1,348,555,000",,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,"204,987,000","87,449,000","287,343,000","217,442,000","217,442,000",,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,"204,987,000","87,449,000","287,343,000","217,442,000","217,442,000",,,,,,,
		OtherNonCurrentAssets,,,,,,,,,,"206,019,000","3,658,731,000","3,128,619,000",,,"2,232,621,000","67,959,000",,,,"7,266,729,459.87"
TotalLiabilitiesNetMinorityInterest,"18,744,704,000","19,500,432,000","22,925,802,000","6,462,137,000","5,717,833,000","5,173,425,000","5,132,278,000","2,638,243,000","3,315,457,000","3,418,458,000","2,838,013,000","2,170,554,000","2,170,554,000","1,156,300,000","1,037,694,000","728,224,000","634,807,000","512,176,000","454,304,000","288,313,551.18"
	CurrentLiabilities,"2,560,020,000","2,408,222,000","2,408,649,000","593,183,000","506,695,000","401,643,000","667,968,000","694,980,000","738,614,000","496,660,000","399,482,000","317,002,000","317,002,000","245,341,000","352,863,000","191,728,000","155,934,000","122,815,000","80,670,000","75,686,390.81"
		PayablesAndAccruedExpenses,"1,989,991,000","1,908,117,000","2,235,178,000","534,847,000","466,802,000","371,698,000","626,164,000","413,368,000","363,974,000","253,558,000","176,965,000","270,665,000","317,002,000","201,994,000","330,918,000","191,728,000","155,934,000","122,815,000","80,670,000","75,686,390.81"
			Payables,"1,989,991,000","1,908,117,000","1,894,890,000","534,847,000","466,802,000","371,698,000","626,164,000","413,368,000","363,974,000","253,558,000","71,198,000","177,079,000","17,073,000","90,885,000","36,478,485.65","10,923,660","10,063,257.75","1,610,488","3,407,050.5","11,443,759.23"
				AccountsPayable,"380,221,000","455,237,000","782,068,000","83,783,000","137,303,000","70,439,000","66,134,000","142,939,000","28,876,000","10,738,000","8,145,000","17,073,000","17,073,000","6,244,000","21,945,000","11,000,000","10,192,000","2,488,000","1,281,000","11,443,759.23"
				TotalTaxPayable,"386,656,000","266,889,000","290,703,000","176,256,000","101,726,000","73,745,000","376,764,000","113,282,000",,,"39,610,000","96,880,000",,"31,776,000",,,,,,
					IncomeTaxPayable,"211,083,000","36,693,000","133,316,000","59,613,000","39,757,000","43,083,000","290,977,000","45,135,000",,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,,,,,"63,126,000",,"42,710,000",,,,,,
				OtherPayable,"1,223,114,000","1,185,991,000","822,119,000","274,808,000","227,773,000","227,514,000","183,266,000","157,147,000","335,098,000","242,820,000","23,443,000",,,"10,155,000","14,533,485.65","-76,340","-128,742.25","-877,512","2,126,050.5",
			CurrentAccruedExpenses,"1,765,313,000","1,594,541,000","340,288,000","523,446,000","445,736,000","358,639,000","616,165,000","404,674,000","335,327,000",,"105,767,000","93,586,000","299,929,000","111,109,000","294,439,514.35","180,804,340","145,870,742.25","121,204,512","77,262,949.5","64,242,631.58"
				InterestPayable,,,"340,288,000",,,,,,,,,,,,,,,,,
		CurrentProvisions,,,,,,,,,,,,,,"17,283,000",,,,,,
