name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
InterestIncome,"63,401,000,000","63,401,000,000","69,936,000,000","76,045,000,000","54,353,000,000","45,884,000,000","60,006,000,000","65,560,000,000","99,967,000,000","442,325,000,000","235,556,000,000","187,095,000,000","136,006,000,000",,,,,,,,,,
InterestExpense,"397,890,000,000","397,890,000,000","307,319,000,000","299,100,000,000","290,454,000,000","297,662,000,000","323,910,000,000","331,834,000,000","412,379,000,000","343,776,000,000","397,051,000,000","440,281,000,000","366,022,000,000",,,,,,,,,,
NetInterestIncome,"-334,489,000,000","-334,489,000,000","-237,383,000,000","-258,955,000,000","-241,356,000,000","-273,565,000,000","-288,437,000,000","-318,332,000,000","-503,032,000,000","98,549,000,000","-161,495,000,000","-253,186,000,000","-230,016,000,000",,,,,,,,,,
EBIT,"1,560,545,000,000","1,560,545,000,000","4,283,285,000,000","3,702,349,000,000","2,386,593,000,000","2,333,027,000,000","2,577,738,000,000","2,158,935,000,000","1,963,266,000,000","2,526,634,000,000","2,070,739,000,000","1,840,779,000,000","1,624,755,000,000","1,885,866,108,866.95","2,564,080,538,651.28","2,642,324,373,845.26","2,357,000,000,000","3,256,250,000,000","2,797,153,023,960","2,325,504,604,909.05","1,492,195,950,757.5","306,289,920,384.82","467,450,058,114"
EBITDA,"5,496,386,000,000"
ReconciledCostOfRevenue,"2,693,957,000,000","2,693,957,000,000","2,756,101,000,000","2,953,756,000,000","3,060,375,000,000","3,155,094,000,000","2,899,303,000,000","2,624,780,000,000","2,642,404,000,000","807,841,000,000","489,426,000,000","241,344,000,000","73,715,000,000","113,528,090,128.32","1,911,682,776,062.4","2,054,974,518,542.37","3,059,000,000,000","2,003,750,000,000","2,251,482,798,760","2,296,490,150,173.05","1,075,848,290,610","830,072,479,259.82","696,239,717,025"
ReconciledDepreciation,"3,935,841,000,000","3,935,841,000,000","3,284,339,000,000","3,247,519,000,000","3,068,558,000,000","2,993,486,000,000","2,891,870,000,000","2,829,784,000,000","2,613,018,000,000","2,482,703,000,000","2,868,768,000,000","2,732,793,000,000","2,759,276,000,000","2,051,205,996,857.92","1,668,694,220,071.89","1,709,075,647,633.28","1,738,000,000,000","1,726,250,000,000","1,543,297,745,620","1,760,400,792,749.25","1,453,247,783,977.5","706,942,241,570.9","927,144,534,570"
NetIncomeFromContinuingOperationNetMinorityInterest,"889,907,000,000","889,907,000,000","3,127,887,000,000","2,599,829,000,000","1,675,967,000,000","1,518,604,000,000","1,801,178,000,000","1,455,719,000,000","1,291,042,000,000","1,614,581,000,000","1,375,225,000,000","1,236,404,000,000","1,203,264,000,000","1,649,808,992,261.64","1,384,496,580,555.33","1,853,136,804,872.66","1,441,000,000,000","2,062,500,000,000","1,487,544,483,480","1,146,537,453,531.75","970,131,476,715","281,313,702,972","150,411,280,640"
TotalUnusualItemsExcludingGoodwill,"-102,859,000,000","-102,859,000,000","-243,128,000,000","42,157,000,000","310,034,000,000","-140,945,000,000","-119,622,000,000","-360,130,000,000","344,823,000,000","-24,150,000,000","-730,784,000,000","-160,880,000,000","-228,152,000,000","509,956,929,920.06","-262,027,853,369.04","-283,939,242,627.62","-79,000,000,000","-67,500,000,000","-354,685,646,380","-178,306,176,520.95","-61,662,452,437.5","118,741,789,222.67","-73,678,025,751"
TotalUnusualItems,"-102,859,000,000","-102,859,000,000","-243,128,000,000","42,157,000,000","310,034,000,000","-140,945,000,000","-119,622,000,000","-360,130,000,000","344,823,000,000","-24,150,000,000","-730,784,000,000","-160,880,000,000","-228,152,000,000","509,956,929,920.06","-262,027,853,369.04","-283,939,242,627.62","-79,000,000,000","-67,500,000,000","-354,685,646,380","-178,306,176,520.95","-61,662,452,437.5","118,741,789,222.67","-73,678,025,751"
NormalizedEBITDA,"5,599,245,000,000","5,599,245,000,000","7,810,752,000,000","6,907,711,000,000","5,145,117,000,000","5,467,458,000,000","5,589,230,000,000","5,348,849,000,000","4,231,461,000,000","5,033,487,000,000","5,670,291,000,000","4,734,452,000,000","4,612,183,000,000","3,427,115,175,804.81","4,494,802,612,092.21","4,635,339,264,106.16","4,174,000,000,000","5,050,000,000,000","4,695,136,415,960","4,264,211,574,179.25","3,007,106,187,172.5","894,490,372,733.05","1,468,272,618,435"
TaxRateForCalcs,"0.259","0.259","0.212","0.219","0.208","0.255","0.202","0.219","0.191","0.274","0.242","0.254","0.237","0.346","0.283","0.271","0.296","0.286","0.32","0.4","0.274","0.264","0.4"
TaxEffectOfUnusualItems,"-26,640,481,000","-26,640,481,000","-51,543,136,000","9,232,383,000","64,487,072,000","-35,940,975,000","-24,163,644,000","-78,868,470,000","65,861,193,000","-6,617,100,000","-176,532,517,353.294","-40,857,030,570.554","-54,168,139,867.629","176,252,500,367.635","-74,143,465,228.563","-76,844,952,710.186","-23,418,820,087.762","-19,335,785,374.297","-113,353,144,719.381","-71,322,470,608.38","-16,907,707,203.494","31,339,804,320.616","-29,471,210,300.4"
