name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991
		TreasuryStock,"329,906,000","198,995,000","552,845,000","544,052,000","477,165,000","239,979,000","202,346,000","188,883,000","150,664,000","112,802,000","105,857,000","101,329,000","88,428,000","61,393,000","40,040,000","30,905,000","24,491,000","17,421,000","12,498,000","10,044,000","7,000,000",,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"104,923,000","-72,585,000","-36,174,000","-10,967,000","21,587,000","56,673,000","-25,623,000","149,920,000","128,979,000","107,839,000","-10,740,000","-222,886,000","-31,234,000","-73,444,000","-67,811,000","-11,625,000","8,459,000","43,088,000","5,792,000","3,320,000","-43,600,000","10,800,000","10,700,000","1,500,000","-2,400,000","-17,400,000","1,800,000",,
		OtherEquityInterest,,,,,,,,,,,,"2,069,143,000",,,,,,,,,,"232,500,000","206,200,000","175,500,000","157,300,000","142,400,000","129,700,000","104,600,000","98,800,000"
	MinorityInterest,"8,124,000","10,936,000","22,967,000","31,503,000","37,083,000","34,027,000","34,924,000","35,821,000","36,184,000","22,152,000","19,561,000",,,,,,,,,,,,,,,,,,
TotalCapitalization,"9,643,356,000","10,816,860,000","8,774,941,000","8,265,566,000","8,294,785,000","5,769,638,000","4,390,091,000","3,957,268,000","3,223,834,000","3,754,005,000","4,737,709,000","3,766,718,000","3,361,221,000","2,612,553,000","2,889,416,000","1,838,612,000","1,382,962,000","1,248,976,000","1,014,785,000","852,392,000","705,800,000","652,000,000","977,900,000","637,000,000","551,900,000","491,000,000","215,300,000","161,700,000",
PreferredStockEquity,,,,,,,,,,,,,,,,"12,000","12,000","25,000","25,000","25,000",,,,,,,,,
CommonStockEquity,"4,855,795,000","4,432,109,000","3,495,367,000","3,274,854,000","3,230,556,000","3,302,179,000","3,020,049,000","2,957,860,000","2,750,468,000","2,521,726,000","2,205,813,000","1,846,257,000","1,935,384,000","1,721,022,000","1,539,154,000","1,398,482,000","1,228,618,000","1,093,532,000","828,458,000","703,551,000","557,200,000","505,100,000","435,500,000","359,900,000","301,600,000","236,900,000","192,300,000","138,700,000","107,300,000"
NetTangibleAssets,"3,480,547,000","2,988,743,000","2,766,412,000","2,531,951,000","2,582,581,000","2,718,047,000","2,482,393,000","2,466,877,000","2,317,865,000","2,056,599,000","1,777,750,000","1,442,296,000","1,497,022,000","1,397,016,000","1,222,035,000","1,110,222,000","929,394,000","895,689,000","676,407,000","594,531,000","432,200,000","409,200,000","367,700,000","331,600,000","264,500,000","193,100,000","158,900,000","115,000,000","107,300,000"
InvestedCapital,"9,643,356,000","10,816,860,000","8,774,941,000","8,265,566,000","8,294,785,000","5,769,638,000","4,390,091,000","3,957,268,000","3,223,834,000","3,754,005,000","4,737,709,000","3,766,718,000","3,361,221,000","2,612,553,000","2,889,416,000","2,565,076,000","2,399,600,000","2,336,973,000","2,235,708,000","1,734,571,000","1,643,800,000","1,312,300,000","977,900,000","637,000,000","551,900,000","491,000,000","452,800,000","317,500,000","262,200,000"
TangibleBookValue,"3,480,547,000","2,988,743,000","2,766,412,000","2,531,951,000","2,582,581,000","2,718,047,000","2,482,393,000","2,466,877,000","2,317,865,000","2,056,599,000","1,777,750,000","1,442,296,000","1,497,022,000","1,397,016,000","1,222,035,000","1,110,210,000","929,382,000","895,664,000","676,382,000","594,506,000","432,200,000","409,200,000","367,700,000","331,600,000","264,500,000","193,100,000","158,900,000","115,000,000","107,300,000"
TotalDebt,"4,787,561,000","6,384,751,000","5,279,574,000","4,990,712,000","5,064,229,000","2,467,459,000","1,370,042,000","999,408,000","473,366,000","1,232,279,000","2,531,896,000","1,920,461,000","1,425,837,000","891,531,000","1,350,262,000","1,166,594,000","1,170,982,000","1,243,441,000","1,407,250,000","1,031,020,000","1,086,600,000","807,200,000","542,400,000","277,100,000","250,300,000","254,100,000","260,500,000","178,800,000","154,900,000"
NetDebt,"3,528,740,000","5,241,327,000","2,962,520,000","2,453,215,000","2,420,630,000","5,915,000","282,829,000",,,,"1,656,646,000","1,339,328,000","708,578,000","116,155,000","665,405,000","662,879,000","541,502,000","638,761,000","763,312,000","329,596,000","688,700,000","371,800,000","153,100,000",,,,,,
ShareIssued,"75,758,597","75,711,492","75,147,686","74,993,407","74,530,364","74,003,754","77,468,057","72,415,346","71,533,354","73,423,437","72,821,365","69,894,393","67,387,053","67,067,750","67,904,533","59,422,418","58,923,009","58,420,185","55,943,157","55,395,858","55,224,215","52,211,383","52,320,202","51,979,133","51,672,347","51,500,885","51,500,885","51,500,885","51,500,885"
OrdinarySharesNumber,"70,579,598","72,122,932","65,394,937","65,337,432","65,894,032","69,113,736","73,163,275","68,327,351","68,153,044","70,815,563","70,312,086","67,482,730","67,387,053","67,067,750","67,904,533","59,422,418","58,923,009","58,420,185","55,943,157","55,395,858","55,224,215","52,211,383","52,320,202","51,979,133","51,672,347","51,500,885","51,500,885","51,500,885","51,500,885"
TreasurySharesNumber,"5,178,999","3,588,560","9,752,749","9,655,975","8,636,332","4,890,018","4,304,782","4,087,995","3,380,310","2,607,874","2,509,279","2,411,663",,,,,,,,,,,,,,,,,
