name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,12/31/2008,09/30/2008,06/30/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,06/30/2004,12/31/2003,06/30/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
		CurrentDebtAndCapitalLeaseObligation,"1,342,177,000,000","1,375,012,000,000",,"1,764,382,000,000","1,064,272,000,000","1,236,990,000,000","1,019,163,000,000","1,419,367,000,000","1,660,948,000,000","1,650,714,000,000","1,494,924,000,000","1,049,737,000,000","891,081,000,000","683,467,000,000","980,620,000,000","621,324,000,000","963,113,000,000","1,125,805,000,000","1,491,375,000,000","946,139,000,000","961,118,000,000","1,761,085,000,000","1,825,275,000,000","1,917,945,000,000","1,321,628,000,000","1,771,607,000,000","1,613,567,000,000","1,070,255,000,000","1,493,112,000,000","919,726,000,000","1,151,246,000,000","1,746,460,000,000","2,363,554,000,000","2,817,276,000,000","2,251,390,000,000","2,270,398,000,000","2,130,797,000,000","1,536,884,000,000","966,102,000,000","390,460,000,000","1,490,692,000,000","1,079,614,000,000","484,440,000,000","1,571,947,000,000","1,010,831,000,000","1,006,105,000,000","659,979,402,148.22","815,904,370,803.39","801,957,629,934.31","892,000,000,000","1,561,111,109,550","2,268,750,000,000","2,345,115,000,000","1,609,727,164,340","1,844,006,574,820.05","1,413,857,139,322.5","621,886,749,026.58","780,846,062,385"
			CurrentDebt,"1,037,930,000,000","1,070,205,000,000",,"1,493,788,000,000","1,064,272,000,000","1,236,990,000,000","1,019,163,000,000","1,419,367,000,000","1,660,948,000,000","1,650,714,000,000","1,494,924,000,000","1,049,737,000,000","891,081,000,000","683,467,000,000","980,620,000,000","621,324,000,000","963,087,000,000","1,125,118,000,000","1,489,631,000,000","943,348,000,000","957,314,000,000","1,753,350,000,000","1,814,027,000,000","1,917,945,000,000","1,302,277,000,000","1,771,607,000,000","1,613,567,000,000","1,070,255,000,000","1,493,112,000,000","919,726,000,000","1,151,246,000,000","1,746,460,000,000","2,363,554,000,000","2,817,276,000,000","2,251,390,000,000","2,270,398,000,000","2,130,797,000,000","1,536,884,000,000","966,102,000,000","390,460,000,000","1,490,692,000,000","1,079,614,000,000","484,440,000,000","1,571,947,000,000","1,010,831,000,000","1,006,105,000,000","659,979,402,148.22","815,904,370,803.39","801,957,629,934.31","892,000,000,000","1,561,111,109,550","2,268,750,000,000","2,345,115,000,000","1,609,727,164,340","1,844,006,574,820.05","1,413,857,139,322.5","621,886,749,026.58","780,846,062,385"
				CommercialPaper,,,,"30,000,000,000",,"0","0",,"50,000,000,000",,,,,"0","85,000,000,000","70,000,000,000","220,000,000,000","273,000,000,000","630,000,000,000","166,000,000,000","206,000,000,000","505,000,000,000","515,000,000,000","740,000,000,000","200,000,000,000","80,000,000,000","60,000,000,000","120,000,000,000","130,000,000,000","200,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				LineOfCredit,,,,,,"0","0",,"50,000,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"1,037,930,000,000","1,070,205,000,000",,"1,463,788,000,000","1,064,272,000,000","1,236,990,000,000","1,019,163,000,000","1,419,367,000,000","1,560,948,000,000","1,650,714,000,000","1,494,924,000,000","1,049,737,000,000","891,081,000,000","683,467,000,000","895,620,000,000","551,324,000,000","743,087,000,000","852,118,000,000","859,631,000,000","777,348,000,000","751,314,000,000","1,248,350,000,000","1,299,027,000,000","1,177,945,000,000","1,102,277,000,000","1,691,607,000,000","1,553,567,000,000","950,255,000,000","1,363,112,000,000","719,726,000,000","1,151,246,000,000","1,746,460,000,000","2,363,554,000,000","2,817,276,000,000","2,251,390,000,000","2,270,398,000,000","2,130,797,000,000",,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"304,247,000,000","304,807,000,000",,"270,594,000,000",,,,,,,,,"0","0",,"0","26,000,000","687,000,000","1,744,000,000","2,791,000,000","3,804,000,000","7,735,000,000","11,248,000,000",,"19,351,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"191,225,000,000","165,742,000,000",,"148,600,000,000","140,711,000,000","99,298,000,000","113,841,000,000","117,932,000,000","336,998,000,000","341,036,000,000","343,829,000,000","343,465,000,000","362,991,000,000","335,059,000,000","353,830,000,000","350,102,000,000","361,077,000,000","365,208,000,000","397,600,000,000","413,513,000,000","456,258,000,000","485,316,000,000","521,850,000,000","542,613,000,000","544,662,000,000","593,647,000,000","613,074,000,000","634,757,000,000","366,963,000,000","376,321,000,000","264,151,000,000","390,897,000,000","290,791,000,000","438,859,000,000","445,576,000,000","420,898,000,000",,,,,"0",,,"0",,,"3,745,318.36",,"43,969,221.56",,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,"0",,,"3,745,318.36",,"43,969,221.56",,,,,,,,,
			CurrentDeferredRevenue,"191,225,000,000","165,742,000,000",,"148,600,000,000","140,711,000,000","99,298,000,000","113,841,000,000","117,932,000,000","336,998,000,000","341,036,000,000","343,829,000,000","343,465,000,000","362,991,000,000","335,059,000,000","353,830,000,000","350,102,000,000","361,077,000,000","365,208,000,000","397,600,000,000","413,513,000,000","456,258,000,000","485,316,000,000","521,850,000,000","542,613,000,000","544,662,000,000","593,647,000,000","613,074,000,000","634,757,000,000","366,963,000,000","376,321,000,000","264,151,000,000","390,897,000,000","290,791,000,000","438,859,000,000","445,576,000,000","420,898,000,000",,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"319,000,000","278,000,000",,"619,000,000",,,,"33,912,000,000","28,434,000,000","173,527,000,000","70,495,000,000","115,024,000,000","86,952,000,000","33,859,000,000","15,425,000,000","53,000,000","54,000,000","90,000,000","4,233,000,000",,"408,000,000","23,290,000,000","33,122,000,000","16,956,000,000","21,171,000,000",,,,"294,305,000,000",,"739,478,000,000","5,673,000,000","501,505,000,000","592,004,000,000","16,929,000,000","17,164,000,000","551,797,000,000","502,215,000,000","465,109,000,000","484,244,000,000","318,280,000,000","222,429,000,000","617,701,000,000","505,896,000,000","450,703,000,000","501,493,000,000","668,900,750,481.74","721,357,223,037.66","633,393,624,680.13","525,000,000,000","573,333,332,760","660,000,000,000","726,012,500,000","588,374,851,520","500,371,880,332.35","489,729,455,160","272,955,832,086.6","184,606,345,223"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"14,000,362,000,000","13,959,964,000,000","13,219,914,000,000","13,305,773,000,000","13,172,304,000,000","10,125,866,000,000","9,668,752,000,000","9,262,853,000,000","8,290,351,000,000","8,060,005,000,000","8,014,130,000,000","8,349,705,000,000","8,737,134,000,000","8,618,310,000,000","7,941,900,000,000","8,020,060,000,000","7,950,798,000,000","7,691,062,000,000","7,415,528,000,000","7,423,521,000,000","7,272,653,000,000","6,877,706,000,000","6,661,799,000,000","5,958,926,000,000","6,340,738,000,000","6,497,160,000,000","6,371,453,000,000","6,754,034,000,000","6,565,882,000,000","8,187,184,000,000","7,950,488,000,000","7,572,331,000,000","4,959,737,000,000","3,903,773,000,000","3,805,857,000,000","3,830,608,000,000","4,257,754,000,000","3,525,008,000,000","4,155,234,000,000","4,570,455,000,000","5,966,695,000,000","5,466,660,000,000","5,335,982,000,000","6,020,410,000,000","4,105,849,000,000","3,702,858,000,000","4,346,886,713,335.25","3,384,682,860,296.43","3,476,634,357,143.32","3,874,000,000,000","3,617,777,774,160","3,348,750,000,000","3,734,681,250,000","3,692,763,937,060","3,499,884,371,255.4","1,723,461,436,905","1,018,395,242,357.69","1,348,883,664,427"
		LongTermProvisions,"53,783,000,000","62,528,000,000",,"91,199,000,000","99,215,000,000","32,213,000,000","32,421,000,000","32,409,000,000","32,669,000,000","30,097,000,000","28,704,000,000","28,348,000,000","31,690,000,000","36,951,000,000","37,023,000,000","26,532,000,000","29,217,000,000","27,691,000,000","29,907,000,000","29,821,000,000","36,013,000,000","41,136,000,000","56,052,000,000","45,743,000,000","28,106,000,000","36,462,000,000","52,821,000,000","76,667,000,000","106,561,000,000","161,802,000,000","122,524,000,000","143,251,000,000","228,302,000,000","251,842,000,000","96,529,000,000",,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"9,634,536,000,000","9,575,966,000,000",,"9,108,045,000,000","8,587,576,000,000","6,883,258,000,000","6,604,028,000,000","6,332,913,000,000","5,808,056,000,000","5,800,491,000,000","5,884,347,000,000","6,282,834,000,000","6,478,646,000,000","6,489,489,000,000","6,671,996,000,000","6,776,059,000,000","6,560,700,000,000","6,303,671,000,000","6,019,105,000,000","6,042,264,000,000","5,798,904,000,000","5,356,468,000,000","5,253,700,000,000","4,750,930,000,000","5,014,254,000,000","5,188,555,000,000","5,444,551,000,000","5,768,381,000,000","5,370,493,000,000","6,883,751,000,000","6,714,258,000,000","6,351,997,000,000","4,442,297,000,000","3,355,137,000,000","3,258,419,000,000","3,282,716,000,000","3,862,091,000,000","3,189,882,000,000","3,731,492,000,000","4,126,704,000,000","5,366,910,000,000","5,074,076,000,000","4,688,374,000,000","5,374,720,000,000","3,436,032,000,000","2,797,307,000,000","2,674,306,185,444.81","2,184,503,674,728.21","2,299,941,042,059.99","2,794,000,000,000","2,629,999,997,370","3,011,250,000,000","2,884,021,250,000","2,919,335,704,820","2,696,504,605,818","1,563,336,279,277.5","862,151,754,422.4","1,150,881,314,522"
			LongTermDebt,"9,226,043,000,000","9,147,007,000,000",,"8,717,789,000,000","8,587,576,000,000","6,883,258,000,000","6,604,028,000,000","6,332,913,000,000","5,808,056,000,000","5,800,491,000,000","5,884,347,000,000","6,282,834,000,000","6,478,646,000,000","6,489,489,000,000","6,671,996,000,000","6,776,059,000,000","6,560,700,000,000","6,303,671,000,000","6,019,105,000,000","6,042,264,000,000","5,798,878,000,000","5,355,761,000,000","5,251,943,000,000","4,748,135,000,000","5,010,387,000,000","5,180,127,000,000","5,431,570,000,000","5,750,275,000,000","5,348,457,000,000","6,856,825,000,000","6,682,493,000,000","6,315,444,000,000","4,400,357,000,000","3,311,596,000,000","3,212,951,000,000","3,282,716,000,000","3,802,016,000,000","3,189,882,000,000","3,731,492,000,000","4,126,704,000,000","5,289,201,000,000","5,074,076,000,000","4,688,374,000,000","5,235,447,000,000","3,436,032,000,000","2,797,307,000,000","2,673,593,638,626.82","2,182,729,524,108.21","2,289,845,109,209.52","2,794,000,000,000","2,629,999,997,370","3,011,250,000,000","2,884,021,250,000","2,919,335,704,820","2,695,871,228,681.1","1,561,970,918,977.5","862,151,754,422.4","1,150,881,314,522"
			LongTermCapitalLeaseObligation,"408,493,000,000","428,959,000,000",,"390,256,000,000",,,,,,,,,,,,,"0","0","0","0","26,000,000","707,000,000","1,757,000,000","2,795,000,000","3,867,000,000","8,428,000,000","12,981,000,000","18,106,000,000","22,036,000,000","26,926,000,000","31,765,000,000","36,553,000,000","41,940,000,000","43,541,000,000","45,468,000,000",,"60,075,000,000",,,,"77,709,000,000",,,"139,273,000,000",,,"712,546,817.99","1,774,150,620","10,095,932,850.47",,,,,,"633,377,136.9","1,365,360,300",,
		NonCurrentDeferredLiabilities,"2,498,526,000,000","2,486,436,000,000",,"2,322,595,000,000","2,312,894,000,000","1,986,416,000,000","1,832,742,000,000","1,703,443,000,000","985,745,000,000","721,366,000,000","614,232,000,000","562,622,000,000","482,154,000,000","484,777,000,000","494,775,000,000","489,074,000,000","540,956,000,000","485,763,000,000","516,299,000,000","466,014,000,000","463,870,000,000","396,080,000,000","315,597,000,000","271,911,000,000","219,719,000,000","150,710,000,000","98,885,000,000","150,409,000,000","160,821,000,000","209,291,000,000","205,540,000,000","200,837,000,000","212,172,000,000","225,585,000,000","450,909,000,000","231,180,000,000","104,118,000,000","83,620,000,000","146,221,000,000","139,048,000,000","321,372,000,000","161,980,000,000","442,290,000,000","408,755,000,000","550,773,000,000","779,415,000,000","1,045,349,253,152.47","508,054,642,296.3","396,906,165,820.16","296,000,000,000","253,333,333,080","237,500,000,000","127,802,500,000","104,389,086,560","15,176,084,137.05",,,
			NonCurrentDeferredTaxesLiabilities,"2,466,295,000,000","2,451,436,000,000",,"2,283,228,000,000","2,269,792,000,000","1,966,121,000,000","1,812,638,000,000","1,685,042,000,000","978,693,000,000","719,550,000,000","612,069,000,000","560,378,000,000","479,765,000,000","482,177,000,000","492,058,000,000","486,232,000,000","538,114,000,000","482,657,000,000","511,611,000,000","455,495,000,000","444,211,000,000","362,434,000,000","280,458,000,000","229,109,000,000","168,825,000,000","63,038,000,000",,,,,,,,,,,"104,118,000,000","83,620,000,000","146,221,000,000","139,048,000,000","321,372,000,000","161,980,000,000","442,290,000,000","408,755,000,000","550,773,000,000","779,415,000,000","1,045,349,253,152.47","508,054,642,296.3","396,906,165,820.16","296,000,000,000","253,333,333,080","237,500,000,000","127,802,500,000","104,389,086,560","15,176,084,137.05",,,
			NonCurrentDeferredRevenue,"32,231,000,000","35,000,000,000",,"39,367,000,000","43,102,000,000","20,295,000,000","20,104,000,000","18,401,000,000","7,052,000,000","1,816,000,000","2,163,000,000","2,244,000,000","2,389,000,000","2,600,000,000","2,717,000,000","2,842,000,000","2,842,000,000","3,106,000,000","4,688,000,000","10,519,000,000","19,659,000,000","33,646,000,000","35,139,000,000","42,802,000,000","50,894,000,000","87,672,000,000","98,885,000,000","150,409,000,000","160,821,000,000","209,291,000,000","205,540,000,000","200,837,000,000","212,172,000,000","225,585,000,000","450,909,000,000","231,180,000,000",,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"1,550,167,000,000","1,545,301,000,000",,"1,548,802,000,000","1,968,784,000,000","1,060,716,000,000","1,058,411,000,000","1,054,139,000,000","1,346,763,000,000","1,342,171,000,000","1,337,050,000,000","1,332,584,000,000","1,624,590,000,000","1,303,535,000,000","471,828,000,000","469,961,000,000","581,697,000,000","579,888,000,000","577,406,000,000","566,386,000,000","684,567,000,000","681,324,000,000","660,963,000,000","657,237,000,000","838,585,000,000","835,391,000,000","558,148,000,000","565,599,000,000","715,508,000,000","713,564,000,000","710,731,000,000","710,310,000,000",,,,"37,399,000,000","50,643,000,000",,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"62,904,000,000","42,436,000,000","38,875,000,000","34,045,000,000","57,655,000,000","42,402,000,000","36,739,000,000","53,815,000,000","40,572,000,000","33,712,000,000",,,,,,,,,,,,
		EmployeeBenefits,"172,258,000,000","207,341,000,000",,"170,229,000,000","141,529,000,000","107,967,000,000","94,520,000,000","83,540,000,000","61,960,000,000","120,320,000,000","102,685,000,000","87,776,000,000","70,739,000,000","150,773,000,000","149,376,000,000","134,729,000,000","98,856,000,000","143,273,000,000","121,729,000,000","127,815,000,000","91,587,000,000","154,852,000,000","125,829,000,000","99,008,000,000","74,201,000,000","137,507,000,000","119,755,000,000","102,342,000,000","86,521,000,000","117,165,000,000","102,322,000,000","93,135,000,000",,,,"83,047,000,000",,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"172,258,000,000","207,341,000,000",,"170,229,000,000","141,529,000,000","107,967,000,000","94,520,000,000","83,540,000,000","61,960,000,000","120,320,000,000","102,685,000,000","87,776,000,000","70,739,000,000","150,773,000,000","149,376,000,000","134,729,000,000","98,856,000,000","143,273,000,000","121,729,000,000","127,815,000,000","91,587,000,000","154,852,000,000","125,829,000,000","99,008,000,000","74,201,000,000","137,507,000,000","119,755,000,000","102,342,000,000","86,521,000,000","117,165,000,000","102,322,000,000","93,135,000,000",,,,"83,047,000,000",,,,,,,,,,,,,,,,,,,,,,
		DerivativeProductLiabilities,"1,043,000,000","1,383,000,000",,"24,000,000","4,184,000,000","8,233,000,000","1,532,000,000","11,035,000,000","11,064,000,000","379,000,000","436,000,000","6,624,000,000","203,000,000","106,607,000,000","71,088,000,000","77,529,000,000","89,296,000,000","85,456,000,000","88,498,000,000","122,977,000,000","130,889,000,000","182,599,000,000","183,561,000,000","70,749,000,000","103,168,000,000","85,959,000,000","35,510,000,000","28,802,000,000","63,599,000,000","27,998,000,000","23,529,000,000",,"0","0","0","3,780,000,000","14,761,000,000","6,650,000,000","19,747,000,000","20,456,000,000","34,496,000,000","18,247,000,000","61,139,000,000","33,499,000,000",,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"90,049,000,000","81,009,000,000",,"64,879,000,000","58,122,000,000","47,063,000,000","45,098,000,000","45,374,000,000","44,094,000,000","45,181,000,000","46,676,000,000","48,917,000,000","49,112,000,000","46,178,000,000","45,814,000,000","46,176,000,000","50,076,000,000","65,320,000,000","62,584,000,000","68,244,000,000","66,823,000,000","65,247,000,000","66,097,000,000","63,348,000,000","62,705,000,000","62,576,000,000","61,783,000,000","61,834,000,000","62,379,000,000","73,613,000,000","71,584,000,000","72,801,000,000","76,966,000,000","71,209,000,000",,"192,486,000,000","163,237,000,000","202,420,000,000","218,899,000,000","250,202,000,000","186,262,000,000","169,955,000,000","107,440,000,000","149,621,000,000","78,472,000,000","92,424,000,000","627,231,274,737.97","692,124,543,271.92","779,787,149,263.17","784,000,000,000","734,444,443,710","100,000,000,000","722,857,500,000","669,039,145,680","788,203,681,300.35","160,125,157,627.5","156,243,487,935.29","198,002,349,905"
TotalEquityGrossMinorityInterest,"22,823,536,000,000","22,656,645,000,000","22,429,801,000,000","22,119,117,000,000","22,349,250,000,000","22,170,830,000,000","20,908,749,000,000","19,987,823,000,000","18,029,195,000,000","17,476,085,000,000","16,675,211,000,000","15,912,511,000,000","16,116,430,000,000","15,544,187,000,000","15,367,493,000,000","15,115,186,000,000","15,374,096,000,000","15,633,770,000,000","15,317,587,000,000","15,077,151,000,000","15,248,270,000,000","14,744,075,000,000","14,203,180,000,000","13,824,958,000,000","14,166,557,000,000","13,783,003,000,000","13,376,453,000,000","12,367,700,000,000","12,854,782,000,000","12,558,929,000,000","12,500,644,000,000","12,391,990,000,000","12,732,709,000,000","12,573,857,000,000","12,605,114,000,000","12,287,017,000,000","12,478,649,000,000","11,423,679,000,000","11,195,652,000,000","10,802,400,000,000","12,344,625,000,000","10,696,106,000,000","10,932,401,000,000","11,824,440,000,000","10,726,276,000,000","10,908,250,000,000","11,694,247,215,803.04","9,045,390,729,204.39","8,239,321,477,793.61","6,961,000,000,000","6,165,555,549,390","6,391,250,000,000","5,875,796,250,000","6,232,502,963,480","6,094,638,648,309","6,081,188,353,950","3,725,009,055,887.89","1,458,636,895,769"
	StockholdersEquity,"22,956,829,000,000","22,748,624,000,000","22,528,135,000,000","22,241,583,000,000","22,470,822,000,000","21,892,486,000,000","20,704,987,000,000","19,791,062,000,000","17,842,139,000,000","17,339,464,000,000","16,573,461,000,000","15,807,610,000,000","15,971,399,000,000","15,377,474,000,000","15,218,121,000,000","15,000,850,000,000","15,251,079,000,000","15,503,547,000,000","15,187,526,000,000","14,345,583,000,000","14,506,739,000,000","14,024,732,000,000","13,493,924,000,000","13,113,486,000,000","13,452,372,000,000","13,047,893,000,000","12,592,345,000,000","11,585,120,000,000","11,854,777,000,000","11,540,535,000,000","11,471,832,000,000","11,342,733,000,000","11,661,881,000,000","11,490,346,000,000","11,540,923,000,000","11,217,152,000,000","11,325,600,000,000","11,423,679,000,000","11,195,652,000,000","10,802,400,000,000","11,154,759,000,000","10,696,106,000,000","10,932,401,000,000","10,648,481,000,000","10,726,276,000,000","10,908,250,000,000","11,440,720,061,707.51","8,883,002,722,955.79","8,131,547,919,247.6","6,866,000,000,000","6,101,111,105,010","6,227,500,000,000","5,758,901,250,000","5,506,524,316,040","5,389,993,442,903.25","5,949,611,868,817.5","3,709,902,600,638.52","1,445,123,382,274"
		CapitalStock,"44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,663,857,772.59","42,578,727,804.69","44,166,083,756.53","43,000,000,000","43,333,333,290","46,250,000,000","46,655,000,000","45,077,105,560","44,595,269,491.65","44,477,875,995","41,550,396,329.87","31,374,853,071"
			CommonStock,"44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,639,000,000","44,663,857,772.59","42,578,727,804.69","44,166,083,756.53","43,000,000,000","43,333,333,290","46,250,000,000","46,655,000,000","45,077,105,560","44,595,269,491.65","44,477,875,995","41,550,396,329.87","31,374,853,071"
		AdditionalPaidInCapital,"2,915,887,000,000",,,"2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,886,000,000",,"2,915,887,000,000","2,915,887,000,000",,"2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,915,887,000,000","2,119,763,000,000","2,125,104,000,000","2,915,887,000,000","2,129,529,000,000","2,129,937,000,000","3,031,780,000,000","3,033,288,000,000","3,032,916,000,000","3,031,947,000,000","3,031,947,000,000","3,032,006,000,000","3,031,999,000,000","2,958,854,000,000","2,863,854,000,000","2,893,072,000,000","2,926,615,174,743.75","2,814,153,278,067.45","2,923,537,524,736.16","2,867,000,000,000","2,867,777,774,910","3,053,750,000,000","3,043,266,250,000","2,884,934,755,840","3,451,170,836,313.45","3,740,496,830,092.5","2,087,652,319,313.51","458,754,405,952"
		RetainedEarnings,"22,235,285,000,000","22,327,723,000,000","22,125,686,000,000","21,835,766,000,000","22,144,541,000,000","21,696,906,000,000","20,754,708,000,000","19,842,372,000,000","17,835,946,000,000","17,242,404,000,000","16,513,404,000,000","15,895,550,000,000","15,953,164,000,000","15,469,391,000,000","15,214,203,000,000","14,941,403,000,000","15,007,627,000,000","14,726,953,000,000","14,421,043,000,000","14,029,660,000,000","14,188,591,000,000","13,716,388,000,000","13,254,623,000,000","12,772,574,000,000","13,102,495,000,000","12,785,128,000,000","12,353,372,000,000","11,890,283,000,000","12,124,657,000,000","11,610,756,000,000","11,500,953,000,000","11,359,342,000,000","11,642,525,000,000","11,442,251,000,000","11,126,256,000,000","10,662,776,000,000","10,603,399,000,000","10,328,856,000,000","10,037,318,000,000","9,673,347,000,000","9,909,753,000,000","9,715,056,000,000","9,371,687,000,000","9,448,185,000,000","9,237,896,000,000","8,977,048,000,000","8,920,015,000,183.84","7,485,231,060,386.31","7,190,658,541,489.08","5,944,000,000,000","5,288,888,883,600","5,390,000,000,000","4,946,552,500,000","4,873,072,358,960","3,387,499,351,269.15","2,292,390,639,022.5","1,365,648,922,606.44","942,890,715,512"
		TreasuryStock,"1,696,997,000,000",,,"1,979,475,000,000","1,979,475,000,000","2,260,626,000,000","2,260,626,000,000","2,260,626,000,000","2,260,626,000,000","2,260,626,000,000","2,260,626,000,000","2,260,626,000,000","2,260,626,000,000","2,260,626,000,000","2,260,626,000,000","2,260,626,000,000","2,260,626,000,000","1,770,434,000,000","1,770,434,000,000","2,157,770,000,000","2,157,770,000,000","2,157,770,000,000","2,157,770,000,000",,"2,157,770,000,000","2,238,778,000,000",,"2,429,306,000,000","2,429,306,000,000","2,429,306,000,000","3,206,575,000,000","2,410,451,000,000","2,410,451,000,000","3,196,984,000,000","2,202,439,000,000","2,202,439,000,000","2,202,439,000,000","2,148,887,000,000","1,992,799,000,000","1,992,799,000,000","1,992,799,000,000","1,992,798,000,000","1,992,082,000,000","2,055,620,000,000","1,992,082,000,000","1,992,082,000,000","2,042,638,581,109.42","1,921,926,721,742.28","2,025,419,207,250.13","1,978,000,000,000","1,974,444,442,470","2,147,500,000,000","2,161,145,000,000","2,192,170,817,760","1,426,459,924,651.2","5,030,341,327.5","5,027,180,062.37","1,880,141,008"
		GainsLossesNotAffectingRetainedEarnings,"-329,576,000,000","-274,939,000,000","-297,192,000,000","-284,999,000,000","-373,442,000,000","-356,081,000,000","-283,876,000,000","-292,770,000,000","-234,727,000,000","-144,046,000,000","-176,625,000,000","-324,371,000,000","-226,183,000,000","-328,654,000,000","-232,405,000,000","-180,470,000,000","9,303,000,000","55,721,000,000","59,389,000,000","-6,480,000,000","-4,489,000,000","-25,021,000,000","-94,064,000,000","-21,094,000,000","-12,270,000,000","-18,181,000,000","-27,530,000,000","2,176,000,000","-25,636,000,000","175,800,000,000","216,928,000,000","229,440,000,000",,"284,553,000,000","442,938,000,000","582,239,000,000","639,632,000,000","878,069,000,000","790,035,000,000","760,731,000,000","915,306,000,000","625,288,000,000","552,411,000,000","356,192,000,000","578,339,000,000","991,943,000,000","1,592,064,610,116.75","462,966,378,439.62","-1,395,023,484.04","-11,000,000,000","-124,444,444,320","-116,250,000,000","-116,427,500,000","-103,202,846,940","-66,810,775,459.35","-122,723,134,965","220,078,142,451.07","13,983,548,747"
			UnrealizedGainLoss,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"709,794,000,000",,"-67,439,000,000","-93,526,000,000","922,361,000,000","633,132,000,000","602,967,000,000","321,494,000,000","629,584,000,000","1,127,274,000,000",,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-13,301,000,000",,,,"-7,055,000,000","4,582,000,000","-10,926,000,000","34,698,000,000","-5,949,000,000","-8,479,000,000","-37,401,685,472.55","-28,353,588,133.53",,,,,"3,096,250,000",,,,,
			OtherEquityAdjustments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-56,861,000,000",,"857,474,000,000","854,257,000,000",,"-12,426,000,000","-39,630,000,000",,"-45,296,000,000","-126,852,000,000","1,629,466,295,589.3","491,319,966,573.15",,,,,"-119,523,750,000",,,,,
