name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999
		NonCurrentDeferredLiabilities,"918,000,000","939,000,000","1,181,000,000","1,037,000,000","1,050,000,000","1,254,000,000","1,322,000,000","1,308,000,000","537,000,000","411,000,000","328,000,000","425,000,000","407,000,000","769,000,000","692,000,000","953,000,000","969,000,000","1,166,000,000","1,360,000,000","1,528,000,000","1,656,000,000"
			NonCurrentDeferredTaxesLiabilities,"911,000,000","927,000,000","1,099,000,000","957,000,000","965,000,000","1,165,000,000","1,265,000,000","1,260,000,000","537,000,000","411,000,000","328,000,000","425,000,000","407,000,000","769,000,000","692,000,000","953,000,000","969,000,000","1,166,000,000","1,360,000,000","1,528,000,000","1,656,000,000"
			NonCurrentDeferredRevenue,"7,000,000","12,000,000","82,000,000","80,000,000","85,000,000","89,000,000","57,000,000","48,000,000",,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"1,218,000,000","1,111,000,000","1,198,000,000","923,000,000","851,000,000","760,000,000","830,000,000","732,000,000",,,,,,,,,,,,,
		EmployeeBenefits,"1,865,000,000","1,902,000,000","1,957,000,000","1,900,000,000","1,990,000,000","2,446,000,000","1,707,000,000","2,290,000,000","1,487,000,000","831,000,000","1,179,000,000",,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"1,793,000,000","1,828,000,000","1,882,000,000","1,834,000,000","1,924,000,000","2,394,000,000","1,639,000,000","2,290,000,000","1,487,000,000","831,000,000","1,179,000,000",,,,,,,,,,
		DerivativeProductLiabilities,"23,000,000","37,000,000","75,000,000","101,000,000","134,000,000","108,000,000","116,000,000","69,000,000",,,,,,,,,,,,,
		LiabilitiesHeldforSaleNonCurrent,"0","429,000,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"189,000,000","267,000,000","327,000,000","345,000,000","397,000,000","427,000,000","513,000,000","648,000,000","1,496,000,000","1,718,000,000","1,997,000,000","2,973,000,000","2,428,000,000","2,348,000,000","2,221,000,000","2,634,000,000","3,631,000,000","3,306,000,000","4,677,000,000","4,714,000,000","4,866,000,000"
TotalEquityGrossMinorityInterest,"13,980,000,000","14,534,000,000","15,349,000,000","13,897,000,000","14,988,000,000","16,815,000,000","19,208,000,000","17,446,000,000","16,336,000,000","15,458,000,000","14,473,000,000","11,770,000,000","11,549,000,000","6,489,000,000","3,824,000,000","3,121,000,000","3,311,000,000","1,271,000,000","2,229,000,000","5,492,000,000","4,588,000,000"
	StockholdersEquity,"13,526,000,000","13,952,000,000","14,819,000,000","13,395,000,000","14,481,000,000","16,269,000,000","18,678,000,000","16,906,000,000","15,777,000,000","14,885,000,000","13,790,000,000","11,158,000,000","10,957,000,000","6,038,000,000","3,483,000,000","2,824,000,000","3,026,000,000","1,013,000,000","2,014,000,000","5,171,000,000","4,271,000,000"
		CapitalStock,"188,000,000","188,000,000","188,000,000","216,000,000","1,444,000,000","1,777,000,000","1,750,000,000","1,691,000,000","1,621,000,000","1,454,000,000","3,943,000,000","4,695,000,000","5,634,000,000","4,514,000,000","3,121,000,000","3,083,000,000","3,067,000,000","2,027,000,000","2,028,000,000","2,082,000,000","2,071,000,000"
