name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,12/31/2004,12/31/2003,06/30/2003,12/31/2002,06/30/2002,12/31/2001,06/30/2001,12/31/2000,06/30/2000,12/31/1999,06/30/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1991
			LongTermDebt,"6,626,000,000","6,745,000,000","6,897,000,000","6,907,000,000","8,391,000,000","8,667,000,000","10,397,000,000","10,446,000,000","10,587,000,000","10,726,000,000","12,131,000,000","13,940,000,000","14,784,000,000","16,111,000,000","25,292,000,000","25,374,000,000","26,555,000,000","20,418,000,000","31,175,000,000","32,298,000,000","33,366,000,000","26,014,000,000","32,933,000,000","31,996,000,000","31,439,000,000","22,764,000,000","28,984,000,000","28,506,000,000","29,041,000,000","22,078,000,000","26,818,000,000","28,544,000,000","27,808,000,000","20,699,000,000","26,949,000,000",,"16,398,000,000","10,110,000,000","22,042,000,000",,"28,300,000,000","17,916,000,000","23,939,000,000","23,372,000,000","11,810,000,000","18,807,000,000","17,637,000,000","17,362,000,000","10,933,000,000","18,331,000,000","19,932,753,370","19,616,014,800","12,571,000,000","21,369,475,200","23,446,696,000","26,939,876,540","11,000,000,000","8,772,000,000","15,264,000,000",,"20,367,000,000",,"17,826,000,000","34,748,527,800","14,486,000,000","31,310,583,250","24,847,731,370","1,260,209,730","7,794,079,794","7,080,174,738","6,947,926,478","6,752,460,780","6,053,485,764",,
			LongTermCapitalLeaseObligation,"1,315,000,000","1,280,000,000","1,291,000,000","1,232,000,000","1,093,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"3,417,000,000","3,158,000,000","2,873,000,000","2,555,000,000","2,446,000,000","2,458,000,000","2,271,000,000","2,069,000,000","1,895,000,000","388,000,000","235,000,000","236,000,000","219,000,000","194,000,000","200,000,000","183,000,000","182,000,000","156,000,000","211,000,000","278,000,000","104,000,000","233,000,000","202,000,000","203,000,000",,"278,000,000",,,,"802,000,000","775,000,000","784,000,000","738,000,000","760,000,000","1,294,000,000",,,"135,000,000",,,"128,000,000","152,000,000","129,000,000","136,000,000","170,000,000","222,000,000","236,000,000","194,000,000","193,000,000","185,000,000",,,"263,000,000",,"347,474,400",,"405,000,000","7,361,000,000","6,272,000,000","979,486,970","5,707,000,000",,"4,078,000,000",,"3,332,000,000",,,,,"135,363,501",,,,,
			NonCurrentDeferredTaxesLiabilities,"1,879,000,000","1,628,000,000","1,303,000,000","1,050,000,000","960,000,000","937,000,000","759,000,000","592,000,000","496,000,000","388,000,000","235,000,000","236,000,000","219,000,000","194,000,000","200,000,000","183,000,000","182,000,000","156,000,000","211,000,000","278,000,000","104,000,000","233,000,000","202,000,000","203,000,000",,"278,000,000",,,,"802,000,000","775,000,000","784,000,000","738,000,000","760,000,000","1,294,000,000",,,"135,000,000",,,"128,000,000","152,000,000","129,000,000","136,000,000","170,000,000","222,000,000","236,000,000","194,000,000","193,000,000","185,000,000",,,"263,000,000",,"347,474,400",,"405,000,000",,,"979,486,970",,,,,,,,,,"135,363,501",,,,,
			NonCurrentDeferredRevenue,"1,538,000,000","1,530,000,000","1,570,000,000","1,505,000,000","1,486,000,000","1,521,000,000","1,512,000,000","1,477,000,000","1,399,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,361,000,000","6,272,000,000",,"5,707,000,000",,"4,078,000,000",,"3,332,000,000",,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"310,000,000","311,000,000","36,000,000","36,000,000","37,000,000","37,000,000","80,000,000","81,000,000","85,000,000","115,000,000","51,000,000","50,000,000","1,031,000,000","1,034,000,000","809,000,000","908,000,000","953,000,000","925,000,000","1,134,000,000","1,434,000,000","1,389,000,000","1,373,000,000","995,000,000","938,000,000",,,"4,463,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"272,000,000","251,000,000",,"697,000,000",,"1,037,000,000",,"1,194,000,000",,,,,,,,,,
		NonCurrentAccruedExpenses,"592,000,000","674,000,000","653,000,000","689,000,000","681,000,000","697,000,000","690,000,000","760,000,000","814,000,000","2,260,000,000","2,275,000,000","2,304,000,000","2,462,000,000","2,428,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"8,629,000,000","8,507,000,000","8,412,000,000","8,028,000,000","8,083,000,000","7,875,000,000","8,017,000,000","8,864,000,000","8,437,000,000","8,584,000,000","8,421,000,000","8,606,000,000","9,018,000,000","9,052,000,000",,,,"10,064,000,000",,,,"9,592,000,000","8,866,000,000",,"8,294,000,000","8,265,000,000","10,435,000,000","10,554,000,000","11,701,000,000","6,694,000,000","6,746,000,000","6,978,000,000","6,781,000,000","7,026,000,000","6,813,000,000","6,614,000,000","1,905,000,000",,"3,605,000,000","3,649,000,000","3,427,000,000","3,447,000,000",,,,,,,,,,,"3,761,000,000",,,,"3,919,000,000","1,286,000,000","1,313,000,000",,"1,609,000,000",,"1,735,000,000",,"2,017,000,000",,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"6,746,000,000","6,978,000,000","6,781,000,000","7,026,000,000","6,813,000,000","6,614,000,000","1,905,000,000",,"3,605,000,000","3,649,000,000","3,427,000,000","3,447,000,000",,,,,,,,,,,"3,761,000,000",,,,"3,919,000,000","1,286,000,000","1,313,000,000",,"1,609,000,000",,"1,735,000,000",,"2,017,000,000",,,,,,,,,,
		DerivativeProductLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"172,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"209,000,000","313,000,000","381,000,000","318,000,000","225,000,000","201,000,000","208,000,000","215,000,000","208,000,000","200,000,000","239,000,000","218,000,000","230,000,000","182,000,000","553,000,000","1,051,000,000","636,000,000","736,000,000","669,000,000","845,000,000","1,300,000,000","748,000,000","551,000,000","313,000,000","181,000,000","137,000,000","129,000,000","197,000,000","234,000,000","201,000,000",,,,,,,"105,000,000",,"8,161,000,000",,,,,,,,,,,,"8,721,918,620","8,690,781,600",,"10,370,341,560","4,945,249,400","8,632,904,640",,,,"7,031,099,900",,"24,492,591,200",,"38,898,396,000",,"33,666,356,890","29,229,351,480","18,025,818,980","19,050,811,848","14,627,894,463","11,610,462,888","10,371,009,207","10,960,190,130","10,362,517,746","12,074,268,843"
TotalEquityGrossMinorityInterest,"26,520,000,000","28,675,000,000","27,606,000,000","27,257,000,000","25,906,000,000","24,903,000,000","23,059,000,000","22,673,000,000","21,704,000,000","20,987,000,000","20,461,000,000","20,053,000,000","20,063,000,000","19,353,000,000","17,407,000,000","16,769,000,000","16,129,000,000","16,255,000,000","14,554,000,000","15,037,000,000","15,235,000,000","13,738,000,000","10,713,000,000","9,890,000,000","9,789,000,000","12,584,000,000","9,229,000,000","9,342,000,000","8,636,000,000","13,173,000,000","12,963,000,000","12,910,000,000","12,246,000,000","12,260,000,000","11,762,000,000","11,975,000,000","7,718,000,000","12,461,000,000","11,839,000,000","12,073,000,000","11,457,000,000","11,115,000,000","10,764,000,000","10,589,000,000","11,101,000,000","12,001,000,000","11,539,000,000","10,593,000,000","11,279,000,000","10,653,000,000","10,585,835,330","10,337,613,600","10,036,000,000","9,580,017,680","9,468,677,400","9,525,565,460","9,413,000,000","5,757,000,000","7,494,000,000","7,443,058,040","8,679,000,000","12,841,196,200","13,607,000,000","15,382,868,400","15,209,000,000","14,847,462,830","14,777,657,300","14,497,869,230","15,102,740,250","15,404,984,595","14,365,240,130","12,612,158,583","12,042,713,280","11,003,666,380","13,277,937,764"
	StockholdersEquity,"26,385,000,000","28,537,000,000","27,471,000,000","27,123,000,000","25,703,000,000","24,702,000,000","22,868,000,000","22,485,000,000","21,523,000,000","20,819,000,000","20,304,000,000","19,877,000,000","19,869,000,000","19,168,000,000","17,227,000,000","16,575,000,000","15,954,000,000","16,092,000,000","14,197,000,000","14,678,000,000","14,893,000,000","13,425,000,000","10,413,000,000","9,542,000,000","9,462,000,000","8,326,000,000","6,217,000,000","6,449,000,000","6,245,000,000","9,059,000,000","9,069,000,000","9,143,000,000","8,929,000,000","8,727,000,000","8,564,000,000","8,776,000,000","7,538,000,000","11,544,000,000","10,971,000,000","11,136,000,000","10,595,000,000","10,301,000,000","10,764,000,000","10,589,000,000","10,354,000,000","12,001,000,000","11,539,000,000","10,593,000,000","10,606,000,000","9,996,000,000","9,937,934,040","9,711,817,440","9,362,000,000","8,911,827,600","8,688,425,200","8,780,581,430","8,681,000,000","5,099,000,000","6,793,000,000","6,628,701,970","7,641,000,000","11,506,444,600","12,170,000,000","13,529,723,400","13,320,000,000","13,072,234,120","12,883,493,560","12,688,545,350","12,983,112,756","13,153,805,028","12,333,264,500","10,651,542,834","10,057,068,180","8,957,618,950","10,529,618,918"
		CapitalStock,,"20,000,000",,,,"19,000,000",,,,"19,000,000","19,000,000","19,000,000",,"19,000,000",,,,"17,000,000",,,,,,"4,478,000,000",,,,,,,,,,,,,,,,,,,,,"6,377,000,000",,,,,,"6,376,323,870",,,,,,,"4,918,000,000","4,918,000,000","3,075,780,290","3,082,000,000","3,077,176,200","2,753,000,000","2,750,890,800","2,753,000,000","2,757,850,870","2,754,785,880","2,839,842,590","2,840,295,726",,,,,,
			CommonStock,,"20,000,000",,,,"19,000,000",,,,"19,000,000","19,000,000","19,000,000",,"19,000,000",,,,"17,000,000",,,,,,"4,478,000,000",,,,,,,,,,,,,,,,,,,,,"6,377,000,000",,,,,,"6,376,323,870",,,,,,,"4,918,000,000","4,918,000,000","3,075,780,290","3,082,000,000","3,077,176,200","2,753,000,000","2,750,890,800","2,753,000,000","2,757,850,870","2,754,785,880","2,839,842,590","2,840,295,726",,,,,,
		AdditionalPaidInCapital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"682,000,000",,,,,,,,,,,,,"0","279,000,000","273,769,650","2,327,000,000","2,323,232,800","1,636,000,000","1,634,297,400","1,636,000,000","1,638,753,410","1,636,772,130","1,633,626,670","1,634,208,156",,,,,,
		RetainedEarnings,,,,,,,,,,,,,,,,,,"-1,117,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,"4,661,000,000",,,,,,"2,950,647,380",,,,,,,"-292,000,000","905,000,000","2,602,984,450","1,320,000,000","5,647,026,000","6,840,000,000","8,418,573,000","8,222,000,000","7,958,609,610","7,805,226,660","7,523,008,740","7,817,357,412","6,756,993,243","6,095,123,420","5,080,645,704","4,941,361,416","5,901,005,124","7,974,054,452"
		TreasuryStock,,,,,,,,,,,,,,,,,,,,,,,,"259,000,000",,,,,,,,,,,,,,,,,,,,,"657,000,000",,,,,,,,,,,,,,,"-18,251,310",,"-364,389,200",,"-65,889,600",,"-56,689,740","-26,832,330",,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,,"28,517,000,000",,,,"24,683,000,000",,,,"20,800,000,000","20,285,000,000","19,858,000,000",,"19,149,000,000",,,,"16,858,000,000",,,,,,"5,323,000,000",,,,,,,,,,,,,,,,,,,,,"-709,000,000",,,,,,"610,962,790","9,711,817,440",,"8,911,827,600","8,688,425,200","8,780,581,430",,"473,000,000","691,000,000","657,916,270","912,000,000","95,627,000","941,000,000","658,896,000","709,000,000","660,330,490","659,876,560","691,970,760","691,251,462",,,,,,
			UnrealizedGainLoss,,"5,000,000",,,,"-1,000,000",,,,"3,000,000",,"0",,"-11,000,000",,,,,,,,,,"-24,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,"1,378,000,000",,,,"1,011,000,000",,,,"970,000,000","1,269,000,000","1,743,000,000",,"2,912,000,000",,,,,,,,,,"329,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,"27,134,000,000",,,,"23,673,000,000",,,,"19,827,000,000","19,016,000,000","18,115,000,000",,"16,248,000,000",,,,"16,858,000,000",,,,,,"5,018,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"473,000,000","691,000,000",,"912,000,000",,"941,000,000",,"709,000,000",,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,"334,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,006,600",,"1,176,600",,,,"96,590",,"6,396,811,785","6,238,141,080","5,570,897,130","5,115,706,764","3,056,613,826","2,555,564,466"
	MinorityInterest,"135,000,000","138,000,000","135,000,000","134,000,000","203,000,000","201,000,000","191,000,000","188,000,000","181,000,000","168,000,000","157,000,000","176,000,000","194,000,000","185,000,000","180,000,000","194,000,000","175,000,000","163,000,000","357,000,000","359,000,000","342,000,000","313,000,000","300,000,000","348,000,000","327,000,000","4,258,000,000","3,012,000,000","2,893,000,000","2,391,000,000","4,114,000,000","3,894,000,000","3,767,000,000","3,317,000,000","3,533,000,000","3,198,000,000","3,199,000,000","180,000,000","917,000,000","868,000,000","937,000,000","862,000,000","814,000,000",,,"747,000,000",,,,"673,000,000","657,000,000","647,901,290","625,796,160","674,000,000","668,190,080","780,252,200","744,984,030","732,000,000","658,000,000","701,000,000","814,356,070","1,038,000,000","1,334,751,600","1,437,000,000","1,853,145,000","1,889,000,000","1,775,228,710","1,894,163,740","1,809,323,880","2,119,627,494","2,251,179,567","2,031,975,630","1,960,615,749","1,985,645,100","2,046,047,430","2,748,318,846"
TotalCapitalization,"33,011,000,000","35,282,000,000","34,368,000,000","34,030,000,000","34,094,000,000","33,369,000,000","33,265,000,000","32,931,000,000","32,110,000,000","31,545,000,000","32,435,000,000","33,817,000,000","34,653,000,000","35,279,000,000","42,519,000,000","41,949,000,000","42,509,000,000","36,510,000,000","45,372,000,000","46,976,000,000","48,259,000,000","39,439,000,000","43,346,000,000","41,538,000,000","40,901,000,000","31,090,000,000","35,201,000,000","34,955,000,000","35,286,000,000","31,137,000,000","35,887,000,000","37,687,000,000","36,737,000,000","29,426,000,000","35,513,000,000","8,776,000,000","23,936,000,000","21,654,000,000","33,013,000,000","11,136,000,000","38,895,000,000","28,217,000,000","34,703,000,000","33,961,000,000","22,164,000,000","30,808,000,000","29,176,000,000","27,955,000,000","21,539,000,000","28,327,000,000","29,870,687,410","29,327,832,240","21,933,000,000","30,281,302,800","32,135,121,200","35,720,457,970","19,681,000,000","13,871,000,000","22,057,000,000","6,628,701,970","28,008,000,000","11,506,444,600","29,996,000,000","48,278,251,200","27,806,000,000","44,382,817,370","37,731,224,930","13,948,755,080","20,777,192,550","20,233,979,766","19,281,190,978","17,404,003,614","16,110,553,944","8,957,618,950","10,529,618,918"
CommonStockEquity,"26,385,000,000","28,537,000,000","27,471,000,000","27,123,000,000","25,703,000,000","24,702,000,000","22,868,000,000","22,485,000,000","21,523,000,000","20,819,000,000","20,304,000,000","19,877,000,000","19,869,000,000","19,168,000,000","17,227,000,000","16,575,000,000","15,954,000,000","16,092,000,000","14,197,000,000","14,678,000,000","14,893,000,000","13,425,000,000","10,413,000,000","9,542,000,000","9,462,000,000","8,326,000,000","6,217,000,000","6,449,000,000","6,245,000,000","9,059,000,000","9,069,000,000","9,143,000,000","8,929,000,000","8,727,000,000","8,564,000,000","8,776,000,000","7,538,000,000","11,544,000,000","10,971,000,000","11,136,000,000","10,595,000,000","10,301,000,000","10,764,000,000","10,589,000,000","10,354,000,000","12,001,000,000","11,539,000,000","10,593,000,000","10,606,000,000","9,996,000,000","9,937,934,040","9,711,817,440","9,362,000,000","8,911,827,600","8,688,425,200","8,780,581,430","8,681,000,000","5,099,000,000","6,793,000,000","6,628,701,970","7,641,000,000","11,506,444,600","12,170,000,000","13,529,723,400","13,320,000,000","13,072,234,120","12,883,493,560","12,688,545,350","12,983,112,756","13,153,805,028","12,333,264,500","10,651,542,834","10,057,068,180","8,957,618,950","10,529,618,918"
CapitalLeaseObligations,"1,684,000,000","1,640,000,000","1,657,000,000","1,577,000,000","1,381,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-767,000,000","1,833,000,000","652,000,000","776,000,000","-741,000,000","-1,017,000,000","-2,425,000,000","-3,106,000,000","-2,985,000,000","-4,113,000,000","-4,673,000,000","-5,593,000,000","-6,827,000,000","-7,476,000,000","-8,005,000,000","-8,442,000,000","-8,260,000,000","-8,644,000,000","-10,826,000,000","-10,281,000,000","-10,428,000,000","-9,422,000,000","-11,400,000,000","-10,661,000,000","-10,245,000,000","-11,183,000,000","-13,534,000,000","-13,512,000,000","-13,832,000,000","-10,225,000,000","-10,054,000,000","-10,038,000,000","-9,139,000,000","-9,473,000,000","-9,339,000,000","-8,061,000,000","3,188,000,000","7,194,000,000","3,337,000,000","3,286,000,000","3,149,000,000","3,102,000,000","3,633,000,000","3,439,000,000","3,306,000,000","5,233,000,000","5,049,000,000","4,265,000,000","4,083,000,000","3,565,000,000","3,436,758,040","3,296,658,240","2,941,000,000","2,413,521,480","2,848,664,000","2,860,309,670","2,738,000,000","1,777,000,000","3,069,000,000","2,438,722,660","2,441,000,000","5,584,616,800","5,635,000,000","6,788,982,000","6,863,000,000","7,459,949,860","11,072,808,180","11,568,197,940","12,123,716,742","12,443,260,284","11,684,060,740","10,221,422,469","9,591,440,520","8,388,077,495","10,012,021,110"
WorkingCapital,"-1,194,000,000","556,000,000","863,000,000","513,000,000","2,034,000,000","2,301,000,000","-6,927,000,000","360,000,000","-547,000,000","-1,986,000,000","-2,148,000,000","-1,342,000,000","-1,553,000,000","-430,000,000","8,093,000,000","8,324,000,000","9,449,000,000","3,470,000,000","12,137,000,000","11,849,000,000","13,237,000,000","6,169,000,000","10,961,000,000","11,283,000,000","10,767,000,000","5,512,000,000","10,957,000,000","10,832,000,000","11,615,000,000","6,261,000,000","11,027,000,000","13,496,000,000","13,373,000,000","5,866,000,000","13,654,000,000","12,501,000,000","11,797,000,000","10,328,000,000","24,358,000,000","25,498,000,000","22,229,000,000","12,049,000,000","18,132,000,000","17,407,000,000","6,382,000,000","15,534,000,000","14,611,000,000","14,011,000,000","8,655,000,000","16,477,000,000","17,533,967,180","17,246,073,840","10,103,000,000","15,186,353,080","15,000,094,200","22,554,123,380","6,850,000,000","10,446,000,000","16,798,000,000","-6,313,215,040","26,816,000,000","-2,017,226,400","21,564,000,000","48,712,416,600","16,359,000,000","43,055,857,530","33,395,319,160","8,740,332,510","18,025,147,134","14,364,531,090","10,482,712,396","9,872,568,726","9,443,189,892","1,932,676,865","3,391,580,556"
InvestedCapital,"38,914,000,000","39,798,000,000","40,899,000,000","40,519,000,000","39,331,000,000","39,230,000,000","38,070,000,000","38,847,000,000","37,765,000,000","38,790,000,000","38,944,000,000","39,017,000,000","41,025,000,000","43,216,000,000","42,519,000,000","41,949,000,000","42,509,000,000","43,878,000,000","45,372,000,000","46,976,000,000","48,259,000,000","47,149,000,000","43,346,000,000","41,538,000,000","40,901,000,000","38,228,000,000","35,201,000,000","34,955,000,000","35,286,000,000","36,948,000,000","35,887,000,000","37,687,000,000","36,737,000,000","35,499,000,000","35,513,000,000","8,776,000,000","23,936,000,000","32,348,000,000","33,013,000,000","11,136,000,000","38,895,000,000","38,828,000,000","34,703,000,000","33,961,000,000","31,733,000,000","30,808,000,000","29,176,000,000","27,955,000,000","28,557,000,000","28,327,000,000","29,870,687,410","29,327,832,240","29,550,000,000","30,281,302,800","32,135,121,200","35,720,457,970","34,442,000,000","22,895,000,000","27,777,000,000","46,150,610,110","35,316,000,000","43,663,288,200","43,113,000,000","48,278,251,200","43,175,000,000","44,382,817,370","37,731,224,930","33,938,635,120","30,322,124,388","34,044,875,046","35,448,051,889","30,461,490,807","28,496,331,246","29,365,575,344","27,655,621,448"
TangibleBookValue,"-767,000,000","1,833,000,000","652,000,000","776,000,000","-741,000,000","-1,017,000,000","-2,425,000,000","-3,106,000,000","-2,985,000,000","-4,113,000,000","-4,673,000,000","-5,593,000,000","-6,827,000,000","-7,476,000,000","-8,005,000,000","-8,442,000,000","-8,260,000,000","-8,644,000,000","-10,826,000,000","-10,281,000,000","-10,428,000,000","-9,422,000,000","-11,400,000,000","-10,661,000,000","-10,245,000,000","-11,183,000,000","-13,534,000,000","-13,512,000,000","-13,832,000,000","-10,225,000,000","-10,054,000,000","-10,038,000,000","-9,139,000,000","-9,473,000,000","-9,339,000,000","-8,061,000,000","3,188,000,000","7,194,000,000","3,337,000,000","3,286,000,000","3,149,000,000","3,102,000,000","3,633,000,000","3,439,000,000","3,306,000,000","5,233,000,000","5,049,000,000","4,265,000,000","4,083,000,000","3,565,000,000","3,436,758,040","3,296,658,240","2,941,000,000","2,413,521,480","2,848,664,000","2,860,309,670","2,738,000,000","1,777,000,000","3,069,000,000","2,438,722,660","2,441,000,000","5,584,616,800","5,635,000,000","6,788,982,000","6,863,000,000","7,459,949,860","11,072,808,180","11,568,197,940","12,123,716,742","12,443,260,284","11,684,060,740","10,221,422,469","9,591,440,520","8,388,077,495","10,012,021,110"
TotalDebt,"14,213,000,000","12,901,000,000","15,085,000,000","14,973,000,000","15,009,000,000","14,528,000,000","15,202,000,000","16,362,000,000","16,242,000,000","17,971,000,000","18,640,000,000","19,140,000,000","21,156,000,000","24,048,000,000","25,292,000,000","25,374,000,000","26,555,000,000","27,786,000,000","31,175,000,000","32,298,000,000","33,366,000,000","33,724,000,000","32,933,000,000","31,996,000,000","31,439,000,000","29,902,000,000","28,984,000,000","28,506,000,000","29,041,000,000","27,889,000,000","26,818,000,000","28,544,000,000","27,808,000,000","26,772,000,000","26,949,000,000","26,137,000,000","16,398,000,000","20,804,000,000","22,042,000,000","31,504,000,000","28,300,000,000","28,527,000,000","23,939,000,000","23,372,000,000","21,379,000,000","18,807,000,000","17,637,000,000","17,362,000,000","17,951,000,000","18,331,000,000","19,932,753,370","19,616,014,800","20,188,000,000","21,369,475,200","23,446,696,000","26,939,876,540","25,761,000,000","17,796,000,000","20,984,000,000","39,521,908,140","27,675,000,000","32,156,843,600","30,943,000,000","34,748,527,800","29,855,000,000","31,310,583,250","24,847,731,370","21,250,089,770","17,339,011,632","20,891,070,018","23,114,787,389","19,809,947,973","18,439,263,066","20,407,956,394","17,126,002,530"
NetDebt,"395,000,000",,,,"1,724,000,000","2,078,000,000","3,784,000,000","3,119,000,000","4,663,000,000","5,333,000,000","6,887,000,000","6,834,000,000","7,246,000,000","6,730,000,000","8,666,000,000","7,230,000,000","8,592,000,000","7,124,000,000","10,998,000,000","11,181,000,000","11,697,000,000","10,884,000,000","14,538,000,000","13,481,000,000","13,939,000,000","10,463,000,000","12,157,000,000","10,748,000,000","10,929,000,000","10,232,000,000","9,967,000,000","8,980,000,000","9,515,000,000","9,246,000,000","9,096,000,000",,"2,983,000,000","8,837,000,000","8,729,000,000",,"16,665,000,000","16,301,000,000","17,717,000,000","18,431,000,000","17,696,000,000","15,835,000,000","13,229,000,000","12,832,000,000","11,312,000,000","13,271,000,000","12,756,341,590","12,346,000,080","12,452,000,000","16,291,860,960","17,316,590,200","18,578,400,190","19,344,000,000","14,632,000,000","17,773,000,000","37,323,059,840","24,186,000,000","28,604,552,200","28,810,000,000","32,210,601,600","27,858,000,000","29,728,519,580","22,940,648,360","19,431,783,020","15,668,139,096","18,797,344,839","21,229,846,769","18,073,712,331","17,218,600,992","18,884,399,394","10,494,504,748"
ShareIssued,"2,017,851,112","1,976,461,041","1,976,461,041","1,976,320,245","1,975,921,141","1,959,559,330","1,959,559,330","1,959,559,330","1,958,588,824","1,949,031,457","1,946,235,957","1,946,235,957","1,946,207,967","1,936,907,486","1,698,017,923","1,697,975,293","1,697,935,675","1,697,897,778","1,697,878,675","1,697,857,380","1,696,218,719","1,693,861,272","1,659,905,665","1,250,955,773","1,216,109,866","1,250,687,733","1,250,523,398","1,215,824,966","1,250,402,773","1,250,402,773","1,250,402,773","1,250,402,773","1,054,112,152","1,092,680,610","1,054,112,152",,,,,,,,,,,,,,"1,275,452,595","1,275,452,595","1,275,452,595",,,,,"1,275,451,426","1,275,451,426","983,622,708","983,622,708",,"616,425,600",,"538,052,000",,"548,890,000",,,"548,890,000","548,890,000","548,890,000","548,890,000","548,890,000","548,890,000","548,890,000","548,890,000"
OrdinarySharesNumber,"2,017,851,112","1,976,461,041","1,976,461,041","1,976,320,245","1,975,921,141","1,959,559,330","1,959,559,330","1,959,559,330","1,958,588,824","1,949,031,457","1,946,235,957","1,946,235,957","1,946,207,967","1,936,907,486","1,698,017,923","1,697,975,293","1,697,935,675","1,697,897,778","1,697,878,675","1,697,857,380","1,696,218,719","1,693,861,272","1,629,994,419","1,216,377,875","1,216,109,866","1,216,109,866","1,215,945,531","1,215,824,966","1,215,824,966","1,215,825,007","1,215,825,052","1,215,825,060","1,054,112,152","1,054,112,152","1,054,112,152",,,,,,,,,,,,,,"1,275,452,595","1,275,452,595","1,275,452,595",,,,,"1,275,451,426","1,275,451,426","983,622,708","983,622,708",,"616,425,600",,"538,052,000",,"548,890,000",,,"548,890,000","548,890,000","548,890,000","548,890,000","548,890,000","548,890,000","548,890,000","548,890,000"
TreasurySharesNumber,,,,,,,,,,,,,,,,,,,,,,,"29,911,246","34,577,898",,"34,577,867","34,577,867",,"34,577,807","34,577,766","34,577,721","34,577,713",,"38,568,458",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
