name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998,12/31/1997,09/30/1997,06/30/1997,03/31/1997,12/31/1996,09/30/1996,03/31/1996,09/30/1995,06/30/1995,03/31/1995,12/31/1994,06/30/1994,03/31/1994,12/31/1993,06/30/1993,03/31/1993,12/31/1992,09/30/1992,06/30/1992,03/31/1992,12/31/1991,09/30/1991,06/30/1991,03/31/1991,12/31/1990,06/30/1990,03/31/1990,03/31/1989,03/31/1988,02/28/1987,02/28/1986
		OtherNonCurrentAssets,"191,300,000,000","186,231,000,000","189,985,000,000","162,648,000,000","166,350,000,000","160,174,000,000","166,464,000,000","169,022,000,000","175,227,000,000","175,902,000,000","170,870,000,000","165,425,000,000","158,058,000,000","139,392,000,000","136,491,000,000","153,967,000,000","161,740,000,000","158,044,000,000","163,603,000,000","157,007,000,000",,,,"660,132,000,000",,"609,496,000,000","605,172,000,000",,,"571,778,000,000","603,774,000,000","607,458,000,000","624,979,000,000","617,456,000,000","618,655,000,000","594,994,000,000","554,536,000,000","2,908,373,000,000","617,040,000,000","616,565,000,000","675,643,000,000","3,053,548,000,000","3,165,570,000,000","722,868,000,000","3,241,662,000,000","4,362,297,381,960","4,474,617,713,930","4,251,271,374,240","4,570,694,163,140","4,535,381,705,000","4,691,421,766,680","4,705,743,580,800","4,482,233,076,090","4,387,776,774,250","4,196,403,995,900","4,129,943,565,600","4,142,700,182,750","4,062,861,704,440","3,850,368,737,040","3,725,698,487,840","3,553,868,343,200","3,611,092,758,480","3,265,687,933,280","3,236,968,473,950","3,155,067,144,810","3,282,002,602,140","3,178,443,139,200","2,990,503,153,780","2,813,873,325,500","2,658,919,487,610","2,458,407,085,690","2,456,438,738,780","2,303,317,607,040","2,109,362,849,680","2,104,600,163,796.97","1,846,200,246,075.33","1,644,776,003,050","1,622,171,060,640","1,413,805,983,870","1,279,390,851,921.6","1,327,814,772,765","1,346,240,124,107","1,619,682,454,520","1,498,666,174,645","1,404,314,052,132","1,506,580,408,684","1,532,385,992,382","1,364,026,613,445","1,447,800,893,183","1,419,020,992,088","1,328,507,030,620","1,190,486,215,452","1,068,833,849,199","1,064,739,015,578","959,177,696,031","846,391,351,662","790,773,065,166","758,996,410,907","765,566,546,196","747,777,720,999","581,761,839,576","608,312,305,290","625,494,805,474","633,318,016,716","613,955,174,240","608,467,302,048","583,613,262,072","552,424,220,144","245,109,069,540","534,342,240,848","493,569,347,040","258,832,831,080","245,220,036,510","257,065,884,450","226,565,814,408","149,783,999,009","160,544,824,074","144,497,945,223","193,980,896,460"
TotalLiabilitiesNetMinorityInterest,"11,744,450,000,000","11,710,792,000,000","11,795,043,000,000","11,853,332,000,000","11,280,438,000,000","11,619,077,000,000","11,284,805,000,000","11,115,069,000,000","11,311,365,000,000","11,554,748,000,000","11,313,877,000,000","11,388,497,000,000","11,290,383,000,000","10,184,217,000,000","10,375,730,000,000","11,197,506,000,000","11,083,721,000,000","10,928,144,000,000","11,290,603,000,000","11,043,016,000,000","10,815,174,000,000","9,955,787,000,000","9,319,652,000,000","9,508,633,000,000","9,579,765,000,000","8,854,958,000,000","8,698,505,000,000","8,437,615,000,000","7,678,276,000,000","6,920,899,000,000","6,945,022,000,000","7,252,469,000,000","6,523,128,000,000","6,498,411,000,000","6,676,364,000,000","6,987,962,000,000","6,744,976,000,000","6,861,869,000,000","6,961,718,000,000","7,172,685,000,000","7,185,910,000,000","7,111,286,000,000","7,585,024,000,000","7,688,573,000,000","7,646,203,000,000","8,438,380,922,040","8,346,856,492,740","7,906,471,346,960","7,950,374,558,920","7,694,992,686,220","7,775,355,428,280","7,431,516,684,000","7,011,844,338,590","6,841,272,828,220","6,531,722,345,500","6,445,150,757,100","6,441,706,855,800","6,248,836,980,540","6,082,191,666,720","6,030,561,580,680","5,589,062,320,200","5,789,259,363,240","5,310,603,685,560","5,449,333,058,500","5,050,080,622,120","5,251,895,510,420","5,169,940,161,120","5,044,652,860,420","4,505,879,468,250","4,375,030,490,940","4,081,488,821,490","4,355,719,637,880","3,831,095,432,240","3,653,751,927,490","3,564,806,084,232.4","3,498,419,326,705.05","3,124,512,814,100","3,108,854,830,320","2,965,246,611,670","2,843,784,781,213.2","2,801,206,810,350","2,963,958,171,568","3,137,571,187,583","3,205,918,747,015","3,073,561,205,312","3,328,421,599,620","3,375,781,085,712","3,204,755,167,980","2,952,036,450,221","2,859,081,298,144","2,720,490,295,684","2,795,650,354,980","2,526,460,086,953","2,478,193,482,459","2,388,299,876,973","2,015,971,475,330","1,957,006,696,284","1,993,312,736,548","1,891,850,515,716","1,877,383,466,722","1,955,020,193,424","1,863,607,927,095","1,833,078,990,666","1,972,711,601,168","1,858,276,764,800","1,955,097,476,536","1,966,423,948,833","2,055,327,422,484","1,878,919,676,800","1,867,649,057,560","1,788,608,192,928","1,872,149,832,435","1,587,789,898,290","1,622,422,092,990","1,748,510,036,193","1,388,407,426,716","1,002,729,080,851","942,357,235,253","914,200,752,185"
	CurrentLiabilities,"5,512,786,000,000","5,632,379,000,000","5,628,730,000,000","5,981,124,000,000","5,661,413,000,000","5,794,053,000,000","5,611,857,000,000","5,624,099,000,000","5,485,074,000,000","5,437,786,000,000","5,336,599,000,000","5,428,842,000,000","5,407,765,000,000","4,931,276,000,000","5,171,929,000,000","5,470,351,000,000","5,244,549,000,000","5,048,089,000,000","5,616,835,000,000","5,301,054,000,000","5,175,535,000,000","4,964,033,000,000","4,591,845,000,000","4,711,329,000,000","4,485,043,000,000","4,215,894,000,000","4,098,204,000,000","4,096,685,000,000","3,827,916,000,000","3,398,903,000,000","3,407,437,000,000","3,579,759,000,000","3,313,638,000,000","3,354,039,000,000","3,425,685,000,000","3,568,192,000,000","3,360,419,000,000","3,392,861,000,000","3,460,761,000,000","3,419,130,000,000","3,337,671,000,000","3,165,116,000,000","3,849,439,000,000","4,237,368,000,000","4,310,899,000,000","4,724,912,623,320","4,940,633,011,410","4,665,071,360,240","4,719,682,653,370","4,600,254,886,350","4,380,565,194,720","4,287,834,905,760","4,639,366,575,690","4,521,505,115,480","3,994,502,944,000","3,988,936,030,500","3,872,583,138,760","3,708,725,766,900","3,667,572,445,200","3,750,362,045,640","3,324,338,273,800","3,448,112,677,560","3,110,712,400,280","3,331,734,950,900","2,841,715,926,390","3,157,114,112,540","3,140,718,588,000","3,118,150,177,820","2,901,650,969,550","2,871,988,364,220","2,744,418,469,620","3,102,114,498,600","2,935,097,510,800","2,983,763,999,250","2,869,483,598,517.97","2,810,504,277,319.98","2,469,857,352,500","2,453,152,569,840","2,281,530,335,000","2,131,849,529,208","1,971,070,762,245","2,076,686,009,495","2,073,930,422,160","2,237,763,463,575","2,182,718,811,008","2,386,374,440,502","2,424,623,394,378","2,229,378,118,545","1,894,007,481,072","1,838,951,720,880","1,734,940,648,056","1,804,055,064,696","1,695,021,094,792","1,624,045,045,785","1,528,243,314,237","1,257,497,413,620","1,218,659,214,393","1,259,977,069,211","1,087,855,351,578","1,068,838,900,394","1,244,013,285,012","1,101,091,476,900","1,125,905,587,807","1,308,751,572,436","1,240,153,259,872","1,330,323,807,128","1,313,004,039,252","1,400,233,827,002","1,392,361,933,101","1,290,641,210,976","1,231,559,252,448","1,405,886,699,910","1,175,837,606,310","1,186,521,149,790","1,324,186,609,209","1,051,482,877,941","801,421,600,935","709,179,292,447","669,814,377,520"
		PayablesAndAccruedExpenses,"1,380,360,000,000","1,481,964,000,000","1,555,245,000,000","1,710,908,000,000","1,534,334,000,000","1,564,438,000,000","1,587,763,000,000","1,682,941,000,000","1,529,324,000,000","1,591,053,000,000","1,531,916,000,000","1,646,587,000,000","1,379,065,000,000","1,360,753,000,000","1,321,002,000,000","1,558,527,000,000","1,370,005,000,000","1,438,742,000,000","1,595,361,000,000","1,588,764,000,000","1,705,030,000,000","1,737,308,000,000","1,603,751,000,000","1,769,268,000,000","1,578,950,000,000","1,552,596,000,000","1,464,795,000,000","1,630,038,000,000","1,334,098,000,000","1,282,056,000,000","1,297,531,000,000","1,482,152,000,000","1,106,898,000,000","1,163,190,000,000","1,009,469,000,000","1,249,020,000,000","1,141,287,000,000","1,264,062,000,000","1,237,007,000,000","1,368,932,000,000","1,195,477,000,000","1,233,359,000,000","1,165,501,000,000","1,269,785,000,000","1,406,383,000,000","1,607,820,297,240","1,621,070,533,440","1,740,652,133,880","1,704,146,669,570","1,796,355,614,550","1,789,519,013,700","1,940,736,311,040","1,926,670,978,050","1,981,492,844,280","1,894,182,302,000","2,029,778,750,250","1,895,779,918,270","1,877,340,303,300","1,822,638,754,560","1,901,667,539,240","1,605,479,211,400","1,727,852,971,320","1,596,846,141,080","1,694,328,694,600","1,474,316,410,280","1,556,980,339,540","1,517,964,084,000","1,579,897,362,240","1,422,021,589,400","1,494,037,502,580","1,407,945,717,800","1,489,254,196,950","1,279,489,244,560","1,301,864,916,910","1,298,847,234,616.96","1,359,044,005,614.75","649,268,765,750","644,997,358,800","649,015,792,040","655,866,407,989.6","579,691,204,560","647,616,527,597","641,716,152,364","691,508,864,990","581,738,585,732","640,523,110,890","630,228,975,534","724,049,799,015","601,464,037,396","586,714,889,520","559,054,009,192","598,145,766,548","490,107,008,596","508,329,385,631","491,075,332,668","381,599,709,372","376,080,333,981","417,993,640,799","360,189,913,158","332,726,287,400","402,745,568,952","359,958,477,645","360,015,356,547","422,441,711,384","379,330,572,640","396,928,155,480","413,870,768,859","437,251,689,352","405,167,040,944","408,628,710,568","423,583,267,584","456,668,369,925","383,401,411,740","410,468,314,845","447,423,453,453",,,,
			Payables,"951,093,000,000","1,070,292,000,000","1,112,255,000,000","1,234,608,000,000","1,106,646,000,000","1,162,291,000,000","1,160,840,000,000","1,278,222,000,000","1,133,896,000,000","1,154,886,000,000","1,158,827,000,000","1,228,851,000,000","1,032,617,000,000","1,028,866,000,000","985,706,000,000","1,173,913,000,000","1,031,947,000,000","1,079,991,000,000","1,216,729,000,000","1,211,392,000,000","1,078,069,000,000","1,123,344,000,000","1,037,370,000,000","1,142,765,000,000","1,025,616,000,000","995,915,000,000","932,800,000,000","1,036,468,000,000","841,717,000,000","791,540,000,000","846,459,000,000","993,042,000,000","676,307,000,000","691,137,000,000","553,298,000,000","723,480,000,000","696,258,000,000","768,473,000,000","768,278,000,000","826,411,000,000","708,106,000,000","719,855,000,000","657,967,000,000","707,112,000,000","865,459,000,000","885,980,722,680","928,632,124,240","1,012,164,736,840","1,012,518,179,290","1,014,318,024,860","1,076,174,614,020","1,133,313,658,080","1,024,224,720,120","1,030,640,666,920","1,037,562,978,000","1,099,811,692,800","943,815,172,070","930,897,542,960","927,957,389,280","987,507,407,740","830,905,007,600","880,268,512,680","813,485,604,800","881,359,511,700","740,911,556,490","766,837,627,660","756,646,712,640","803,515,601,420","754,840,227,250","775,006,096,590","771,621,184,560","812,876,275,640","685,887,330,400","725,302,552,130","742,012,019,301.91","810,076,700,815.68","649,268,765,750","644,997,358,800","649,015,792,040","655,866,407,989.6","579,691,204,560","647,616,527,597","641,716,152,364","691,508,864,990","581,738,585,732","640,523,110,890","630,228,975,534","724,049,799,015","601,464,037,396","586,714,889,520","559,054,009,192","598,145,766,548","490,107,008,596","508,329,385,631","491,075,332,668","381,599,709,372","376,080,333,981","417,993,640,799","360,189,913,158","332,726,287,400","402,745,568,952","359,958,477,645","360,015,356,547","422,441,711,384","379,330,572,640","396,928,155,480","413,870,768,859","437,251,689,352","405,167,040,944","408,628,710,568","423,583,267,584","456,668,369,925","383,401,411,740","410,468,314,845","447,423,453,453",,,,
				AccountsPayable,"899,047,000,000","1,017,489,000,000","1,054,752,000,000","1,056,065,000,000","1,056,584,000,000","1,102,927,000,000","1,097,867,000,000","1,075,545,000,000","1,082,213,000,000","1,097,166,000,000","1,089,446,000,000","1,183,344,000,000","996,623,000,000","984,853,000,000","941,063,000,000","961,606,000,000","987,905,000,000","992,165,000,000","1,111,277,000,000","999,586,000,000","1,006,572,000,000","1,047,031,000,000","946,753,000,000","1,071,179,000,000","951,867,000,000","934,347,000,000","852,936,000,000","956,660,000,000","776,358,000,000","763,023,000,000","807,230,000,000","942,444,000,000","653,315,000,000","667,213,000,000","526,334,000,000","691,520,000,000","662,778,000,000","726,881,000,000","704,715,000,000","802,464,000,000","688,890,000,000","697,323,000,000","637,336,000,000","674,498,000,000","802,025,000,000","885,980,722,680","928,632,124,240","1,012,164,736,840","1,012,518,179,290","1,014,318,024,860","1,076,174,614,020","1,133,313,658,080","1,024,224,720,120","1,030,640,666,920","1,037,562,978,000","1,099,811,692,800","943,815,172,070","930,897,542,960","927,957,389,280","987,507,407,740","830,905,007,600","880,268,512,680","813,485,604,800","881,359,511,700","740,911,556,490","766,837,627,660","756,646,712,640","803,515,601,420","754,840,227,250","775,006,096,590","771,621,184,560","812,876,275,640","685,887,330,400","725,302,552,130","742,012,019,301.91","810,076,700,815.68","649,268,765,750","644,997,358,800","649,015,792,040","655,866,407,989.6","579,691,204,560","647,616,527,597","641,716,152,364","691,508,864,990","581,738,585,732","640,523,110,890","630,228,975,534","724,049,799,015","601,464,037,396","586,714,889,520","559,054,009,192","598,145,766,548","490,107,008,596","508,329,385,631","491,075,332,668","381,599,709,372","376,080,333,981","417,993,640,799","360,189,913,158","332,726,287,400","402,745,568,952","359,958,477,645","360,015,356,547","422,441,711,384","379,330,572,640","396,928,155,480","413,870,768,859","437,251,689,352","405,167,040,944","408,628,710,568","423,583,267,584","456,668,369,925","383,401,411,740","410,468,314,845","447,423,453,453",,,,
				TotalTaxPayable,"52,046,000,000","52,803,000,000","57,503,000,000","49,726,000,000","50,062,000,000","59,364,000,000","62,973,000,000","53,595,000,000","51,683,000,000","57,720,000,000","69,381,000,000","45,507,000,000","35,994,000,000","44,013,000,000","44,643,000,000","45,872,000,000","44,042,000,000","87,826,000,000","105,452,000,000","53,654,000,000","42,539,000,000","48,504,000,000","62,882,000,000","43,085,000,000","48,832,000,000","36,778,000,000","50,531,000,000","48,454,000,000","34,442,000,000","28,517,000,000","39,229,000,000","24,099,000,000","22,992,000,000","23,924,000,000","26,964,000,000","31,960,000,000","33,480,000,000","41,592,000,000","63,563,000,000","23,947,000,000","19,216,000,000","22,532,000,000","20,631,000,000","32,614,000,000","63,434,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"52,046,000,000","52,803,000,000","57,503,000,000","49,726,000,000","50,062,000,000","59,364,000,000","62,973,000,000","53,595,000,000","51,683,000,000","57,720,000,000","69,381,000,000","45,507,000,000","35,994,000,000","44,013,000,000","44,643,000,000","45,872,000,000","44,042,000,000","87,826,000,000","105,452,000,000","53,654,000,000","42,539,000,000","48,504,000,000","62,882,000,000","43,085,000,000","48,832,000,000","36,778,000,000","50,531,000,000","48,454,000,000","34,442,000,000","28,517,000,000","39,229,000,000","24,099,000,000","22,992,000,000","23,924,000,000","26,964,000,000","31,960,000,000","33,480,000,000","41,592,000,000","63,563,000,000","23,947,000,000","19,216,000,000","22,532,000,000","20,631,000,000","32,614,000,000","63,434,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,,,,"128,817,000,000",,,,"149,082,000,000",,,,,,,,"166,435,000,000",,,,"158,152,000,000","28,958,000,000","27,809,000,000","27,735,000,000","28,501,000,000","24,917,000,000","24,790,000,000","29,333,000,000","31,354,000,000","30,917,000,000",,,"26,499,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"429,267,000,000","411,672,000,000","442,990,000,000","476,300,000,000","427,688,000,000","402,147,000,000","426,923,000,000","404,719,000,000","395,428,000,000","436,167,000,000","373,089,000,000","417,736,000,000","346,448,000,000","331,887,000,000","335,296,000,000","384,614,000,000","338,058,000,000","358,751,000,000","378,632,000,000","377,372,000,000","626,961,000,000","613,964,000,000","566,381,000,000","626,503,000,000","553,334,000,000","556,681,000,000","531,995,000,000","593,570,000,000","492,381,000,000","490,516,000,000","451,072,000,000","489,110,000,000","430,591,000,000","472,053,000,000","456,171,000,000","525,540,000,000","445,029,000,000","495,589,000,000","468,729,000,000","542,521,000,000","487,371,000,000","513,504,000,000","507,534,000,000","562,673,000,000","540,924,000,000","721,839,574,560","692,438,409,200","728,487,397,040","691,628,490,280","782,037,589,690","713,344,399,680","807,422,652,960","902,446,257,930","950,852,177,360","856,619,324,000","929,967,057,450","951,964,746,200","946,442,760,340","894,681,365,280","914,160,131,500","774,574,203,800","847,584,458,640","783,360,536,280","812,969,182,900","733,404,853,790","790,142,711,880","761,317,371,360","776,381,760,820","667,181,362,150","719,031,405,990","636,324,533,240","676,377,921,310","593,601,914,160","576,562,364,780","556,835,215,315.05","548,967,304,799.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,"267,034,000,000","284,611,000,000","311,324,000,000","348,763,000,000","285,194,000,000","308,206,000,000","281,498,000,000","305,994,000,000","272,240,000,000","287,482,000,000","315,470,000,000","348,095,000,000","404,507,000,000","433,163,000,000","504,783,000,000","513,232,000,000","404,734,000,000","369,569,000,000","341,046,000,000","294,281,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"3,159,707,000,000","3,102,039,000,000","3,001,424,000,000","3,188,782,000,000","3,138,789,000,000","3,166,869,000,000","3,000,321,000,000","2,917,261,000,000","3,028,423,000,000","2,856,693,000,000","2,830,318,000,000","2,786,928,000,000","3,032,889,000,000","2,575,905,000,000","2,784,142,000,000","2,789,620,000,000","2,938,445,000,000","2,667,772,000,000","3,096,771,000,000","2,833,563,000,000","3,089,314,000,000","2,886,249,000,000","2,638,371,000,000","2,622,808,000,000","2,560,671,000,000","2,371,828,000,000","2,300,136,000,000","2,183,343,000,000","2,190,891,000,000","1,904,650,000,000","1,877,217,000,000","1,876,243,000,000","2,010,522,000,000","1,992,989,000,000","2,189,601,000,000","2,082,411,000,000","2,014,108,000,000","1,924,965,000,000","1,976,902,000,000","1,813,344,000,000","1,913,542,000,000","1,711,471,000,000","2,394,419,000,000","2,716,176,000,000","2,653,722,000,000","2,794,002,357,960","2,954,864,088,830","2,589,689,936,480","2,678,216,206,220","2,486,307,732,660","2,268,982,022,670","2,074,580,194,560","2,149,752,931,270","1,996,010,572,410","1,547,984,412,100","1,382,650,680,150","1,406,923,580,240","1,316,123,915,260","1,304,309,220,720","1,331,724,888,340","1,250,769,578,000","1,274,788,154,880","1,091,680,280,880","1,249,374,543,200","1,001,823,094,620","1,209,968,750,580","1,254,850,309,440","1,206,748,067,380","1,195,985,247,550","1,079,216,371,590","1,093,966,651,530","1,365,648,092,250","1,420,616,157,840","1,433,759,830,030","1,362,542,992,137.32","1,230,837,408,468.96","1,143,584,067,900","1,111,471,559,280","956,438,739,970","831,382,331,599.4","782,861,273,220","763,182,241,348","798,897,099,331","870,191,726,050","928,689,980,168","962,857,490,244","999,852,719,424","735,641,942,370","598,874,451,430","568,169,927,208","547,188,756,772","495,482,004,204","559,754,282,618","511,593,405,924","564,299,664,201","477,675,392,366","503,013,920,304","467,742,651,397","399,733,269,564","427,326,867,930","509,121,124,536","446,630,648,835","488,097,640,415","568,404,728,892","528,679,115,584","543,829,341,432","544,187,413,578","561,791,621,414","647,102,934,966","512,226,217,464","487,076,645,952","608,364,388,620","507,198,788,370","446,615,826,720","541,993,609,467","357,517,695,237","15,865,927,213","117,095,013,236","92,431,068,185"
			CurrentDebt,"3,159,707,000,000","3,102,039,000,000","3,001,424,000,000","3,188,782,000,000","3,138,789,000,000","3,166,869,000,000","3,000,321,000,000","2,917,261,000,000","3,028,423,000,000","2,856,693,000,000","2,830,318,000,000","2,786,928,000,000","3,032,889,000,000","2,575,905,000,000","2,784,142,000,000","2,789,620,000,000","2,938,445,000,000","2,667,772,000,000","3,096,771,000,000","2,833,563,000,000","3,089,314,000,000","2,886,249,000,000","2,638,371,000,000","2,622,808,000,000","2,560,671,000,000","2,371,828,000,000","2,300,136,000,000","2,183,343,000,000","2,190,891,000,000","1,904,650,000,000","1,877,217,000,000","1,876,243,000,000","2,010,522,000,000","1,992,989,000,000","2,189,601,000,000","2,082,411,000,000","2,014,108,000,000","1,924,965,000,000","1,976,902,000,000","1,813,344,000,000","1,913,542,000,000","1,711,471,000,000","2,394,419,000,000","2,716,176,000,000","2,653,722,000,000","2,794,002,357,960","2,954,864,088,830","2,589,689,936,480","2,678,216,206,220","2,486,307,732,660","2,268,982,022,670","2,074,580,194,560","2,149,752,931,270","1,996,010,572,410","1,547,984,412,100","1,382,650,680,150","1,406,923,580,240","1,316,123,915,260","1,304,309,220,720","1,331,724,888,340","1,250,769,578,000","1,274,788,154,880","1,091,680,280,880","1,249,374,543,200","1,001,823,094,620","1,209,968,750,580","1,254,850,309,440","1,206,748,067,380","1,195,985,247,550","1,079,216,371,590","1,093,966,651,530","1,365,648,092,250","1,420,616,157,840","1,433,759,830,030","1,362,542,992,137.32","1,230,837,408,468.96","1,143,584,067,900","1,111,471,559,280","956,438,739,970","831,382,331,599.4","782,861,273,220","763,182,241,348","798,897,099,331","870,191,726,050","928,689,980,168","962,857,490,244","999,852,719,424","735,641,942,370","598,874,451,430","568,169,927,208","547,188,756,772","495,482,004,204","559,754,282,618","511,593,405,924","564,299,664,201","477,675,392,366","503,013,920,304","467,742,651,397","399,733,269,564","427,326,867,930","509,121,124,536","446,630,648,835","488,097,640,415","568,404,728,892","528,679,115,584","543,829,341,432","544,187,413,578","561,791,621,414","647,102,934,966","512,226,217,464","487,076,645,952","608,364,388,620","507,198,788,370","446,615,826,720","541,993,609,467","357,517,695,237","15,865,927,213","117,095,013,236","92,431,068,185"
				CurrentNotesPayable,,,,"163,099,000,000",,,,"74,050,000,000",,,,"60,358,000,000",,,,"26,136,000,000",,,,"388,149,000,000",,,,,,,,,,"28,993,000,000","28,130,000,000",,"24,190,000,000","24,377,000,000","22,813,000,000","25,216,000,000","20,935,000,000","22,008,000,000","21,108,000,000","24,704,000,000","21,709,000,000",,"30,591,000,000","31,834,000,000","34,730,000,000","36,558,228,600","38,870,008,860","38,887,227,600","38,560,411,950","35,594,134,900","34,484,881,200","33,225,330,240","31,188,618,860","26,910,910,680","28,286,761,100","31,661,959,050","27,873,905,720","24,622,716,580","26,398,979,040","26,700,982,140",,,,"29,086,740,450",,,,"26,072,081,620",,,,"25,917,409,050",,,,"24,806,674,527.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				CommercialPaper,,,,"943,905,000,000",,,,"849,605,000,000",,,,"791,630,000,000",,,,"766,603,000,000",,,,"809,814,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,"3,159,707,000,000","3,102,039,000,000","3,001,424,000,000","2,081,778,000,000","3,138,789,000,000","3,166,869,000,000","3,000,321,000,000","1,993,606,000,000","3,028,423,000,000","2,856,693,000,000","2,830,318,000,000","1,934,940,000,000","3,032,889,000,000","2,575,905,000,000","2,784,142,000,000","1,996,881,000,000","2,938,445,000,000","2,667,772,000,000","3,096,771,000,000","1,635,600,000,000",,,,,,,,,,"1,875,657,000,000","1,849,087,000,000",,"1,986,332,000,000","1,968,612,000,000","2,166,788,000,000","2,057,195,000,000","1,993,173,000,000","1,902,957,000,000","1,955,794,000,000","1,788,640,000,000","1,891,833,000,000",,"2,363,828,000,000","2,684,342,000,000","2,618,992,000,000","2,757,444,129,360","2,915,994,079,970","2,550,802,708,880","2,639,655,794,270","2,450,713,597,760","2,234,497,141,470","2,041,354,864,320","2,118,564,312,410","1,969,099,661,730","1,519,697,651,000","1,350,988,721,100","1,379,049,674,520","1,291,501,198,680","1,277,910,241,680","1,305,023,906,200",,,,"1,220,287,802,750",,,,"1,180,675,985,760",,,,"1,339,730,683,200",,,,"1,206,030,733,941.57",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"705,685,000,000","763,765,000,000","760,737,000,000","732,671,000,000","703,096,000,000","754,540,000,000","742,275,000,000","717,903,000,000","655,087,000,000","702,558,000,000","658,895,000,000","647,232,000,000","591,304,000,000","561,455,000,000","562,002,000,000","608,972,000,000","531,365,000,000","572,006,000,000","583,657,000,000","584,446,000,000","381,191,000,000","340,476,000,000","349,723,000,000","319,253,000,000","345,422,000,000","291,470,000,000","333,273,000,000","283,304,000,000","302,927,000,000","212,197,000,000","232,689,000,000","221,364,000,000","196,218,000,000","197,860,000,000","226,615,000,000","236,761,000,000","205,024,000,000","203,834,000,000","246,852,000,000","236,854,000,000","228,652,000,000","220,286,000,000","289,519,000,000","251,407,000,000","250,794,000,000","323,089,968,120","364,698,389,140","334,729,289,880","337,319,777,580","317,591,539,140","322,064,158,350","272,518,400,160","562,942,666,370","544,001,698,790","552,336,229,900","576,506,600,100","569,879,640,250","515,261,548,340","540,624,469,920","516,969,618,060","468,089,484,400","445,471,551,360","422,185,978,320","388,031,713,100","365,576,421,490","390,165,022,420","367,904,194,560","331,504,748,200","283,644,132,600","298,734,490,050","242,506,100,290","247,212,209,400","234,992,108,400","248,139,252,310","208,093,371,763.69","220,622,863,236.27","677,004,518,850","696,683,651,760","676,075,802,990","644,600,789,619","608,518,284,465","665,887,240,550","633,317,170,465","676,062,872,535","672,290,245,108","782,993,839,368","794,541,699,420","769,686,377,160","693,668,992,246","684,066,904,152","628,697,882,092","710,427,293,944","645,159,803,578","604,122,254,230","472,868,317,368","398,222,311,882","339,564,960,108","374,240,777,015","327,932,168,856","308,785,745,064","332,146,591,524","294,502,350,420","277,792,590,845","317,905,132,160","332,143,571,648","389,566,310,216","354,945,856,815","401,190,516,236","340,091,957,191","369,786,282,944","320,899,338,912","340,853,941,365","285,237,406,200","329,437,008,225","334,769,546,289","693,965,182,704","785,555,673,722","592,084,279,211","577,383,309,335"
