name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013
NetIncomeFromContinuingAndDiscontinuedOperation,"172,126,000,000","52,174,000,000","72,591,000,000","21,448,000,000","25,913,000,000","33,120,000,000","20,133,000,000","8,720,000,000","7,669,000,000","24,073,000,000","17,668,000,000","14,683,000,000","10,647,000,000","17,855,000,000","7,623,000,000","7,550,000,000","5,365,000,000","12,498,000,000","22,754,000,000","30,843,000,000","2,893,000,000","5,936,000,000","3,028,000,000","12,404,000,000","5,602,000,000","8,326,000,000","4,943,000,000","4,444,000,000"
NormalizedIncome,"172,410,929,477.899","52,174,000,000","73,148,040,889.585","21,448,000,000","25,706,102,589.208","33,120,000,000","20,133,000,000","8,720,000,000","7,831,915,310.345","24,499,059,322.559","17,668,000,000","14,683,000,000","10,647,000,000","17,855,000,000","7,623,000,000","7,550,000,000","5,567,632,021.399","12,852,900,000","22,754,000,000","30,843,000,000","3,014,284,818.63","6,065,500,000","3,028,000,000","12,404,000,000","5,602,000,000","8,326,000,000","4,981,977,960.939","4,444,000,000"
InterestIncome,"99,336,000,000","17,136,000,000","63,348,000,000","187,000,000","18,665,000,000","11,560,000,000","6,635,000,000","7,246,000,000","1,945,000,000","23,643,000,000","3,435,000,000","1,472,000,000","6,553,000,000","837,000,000","419,000,000","750,000,000","3,778,000,000","2,944,000,000","18,150,000,000","27,382,000,000","1,846,000,000","313,000,000","468,000,000","6,828,000,000","568,000,000","296,000,000","318,000,000","466,000,000"
InterestExpense,"5,318,000,000","1,309,000,000","1,360,000,000","1,346,000,000","1,303,000,000","1,334,000,000","1,340,000,000","1,213,000,000","1,175,000,000","844,000,000","747,000,000","800,000,000","676,000,000","701,000,000","668,000,000","626,000,000","510,000,000","475,000,000","484,000,000","477,000,000","475,000,000","1,344,000,000","521,000,000","410,000,000","353,000,000","387,000,000","374,000,000","1,081,000,000"
NetInterestIncome,"94,018,000,000","15,827,000,000","61,988,000,000","-1,159,000,000","17,362,000,000","10,226,000,000","5,295,000,000","6,033,000,000","770,000,000","22,799,000,000","2,688,000,000","672,000,000","5,877,000,000","136,000,000","-249,000,000","124,000,000","3,268,000,000","2,469,000,000","17,666,000,000","26,905,000,000","1,371,000,000","-1,031,000,000","-53,000,000","6,418,000,000","215,000,000","-91,000,000","-56,000,000","-615,000,000"
EBIT,"200,108,000,000","57,683,000,000","86,883,000,000","26,663,000,000","28,879,000,000","38,745,000,000","18,604,000,000","15,183,000,000","12,050,000,000","49,291,000,000","21,756,000,000","20,872,000,000","16,525,000,000","24,516,000,000","10,332,000,000","11,327,000,000","8,361,000,000","16,985,000,000","24,974,000,000","33,094,000,000","4,941,000,000","10,561,000,000","5,191,000,000","14,383,000,000","7,270,000,000","9,645,000,000","5,955,000,000","6,127,000,000"
EBITDA,"212,655,000,000"
ReconciledCostOfRevenue,"265,475,000,000","84,332,000,000","65,546,000,000","59,987,000,000","55,610,000,000","60,813,000,000","46,786,000,000","43,720,000,000","32,504,000,000","35,078,000,000","22,002,000,000","17,460,000,000","15,490,000,000","19,126,000,000","13,123,000,000","11,744,000,000","9,562,000,000","10,951,000,000","7,131,000,000","6,711,000,000","6,133,000,000","7,520,000,000","5,596,000,000","4,162,000,000","3,470,000,000","4,171,000,000","3,001,000,000","2,484,000,000"
ReconciledDepreciation,"12,547,000,000","3,272,000,000","3,006,000,000","3,066,000,000","3,203,000,000","2,809,000,000","2,611,000,000","2,104,000,000","1,329,000,000","2,057,000,000","1,748,000,000","1,986,000,000","1,313,000,000","1,261,000,000","1,297,000,000","1,251,000,000","743,000,000","813,000,000","728,000,000","647,000,000","643,000,000","614,000,000","598,000,000","657,000,000","118,000,000","123,000,000","39,000,000","278,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"172,126,000,000","52,174,000,000","72,591,000,000","21,448,000,000","25,913,000,000","33,120,000,000","20,133,000,000","8,720,000,000","7,669,000,000","24,073,000,000","17,668,000,000","14,683,000,000","10,647,000,000","17,855,000,000","7,623,000,000","7,550,000,000","5,365,000,000","12,498,000,000","22,754,000,000","30,843,000,000","2,893,000,000","5,936,000,000","3,028,000,000","12,404,000,000","5,602,000,000","8,326,000,000","4,943,000,000","4,444,000,000"
TotalUnusualItemsExcludingGoodwill,"-323,000,000","0","-576,000,000",,"253,000,000","0",,,"-264,000,000","-494,000,000",,,"0","0",,,"-264,000,000","-455,000,000",,,"-166,000,000","-175,000,000","0",,"0","0","-44,000,000",
TotalUnusualItems,"-323,000,000","0","-576,000,000",,"253,000,000","0",,,"-264,000,000","-494,000,000",,,"0","0",,,"-264,000,000","-455,000,000",,,"-166,000,000","-175,000,000","0",,"0","0","-44,000,000",
NormalizedEBITDA,"212,978,000,000","60,955,000,000","90,465,000,000","29,729,000,000","31,829,000,000","41,554,000,000","21,215,000,000","17,287,000,000","13,643,000,000","51,842,000,000","23,504,000,000","22,858,000,000","17,838,000,000","25,777,000,000","11,629,000,000","12,578,000,000","9,368,000,000","18,253,000,000","25,702,000,000","33,741,000,000","5,750,000,000","11,350,000,000","5,789,000,000","15,040,000,000","7,388,000,000","9,768,000,000","6,038,000,000","6,405,000,000"
TaxRateForCalcs,"0.118","0.149","0.033","0.265","0.182","0.149","0.016","0.25","0.383","0.138","0.129","0.23","0.287","0.21","0.21","0.2","0.232","0.22","0.068","0.043","0.269","0.26","0.287","0.103","0.177","0.08","0.114","0.117"
TaxEffectOfUnusualItems,"-38,070,522.101","0","-18,959,110.415","0","46,102,589.208","0","0","0","-101,084,689.655","-67,940,677.441","0","0","0","0","0","0","-61,367,978.601","-100,100,000","0","0","-44,715,181.37","-45,500,000","0","0","0","0","-5,022,039.061","0"
