name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000,12/31/1999,09/30/1999,06/30/1999,03/31/1999,12/31/1998,09/30/1998,06/30/1998,03/31/1998
NetIncomeFromContinuingAndDiscontinuedOperation,"1,864,405,000,000","79,991,000,000","430,875,000,000","612,286,000,000","741,253,000,000","-846,158,000,000","1,019,526,000,000","545,018,000,000","993,516,000,000","523,071,000,000","869,422,000,000","512,809,000,000","850,928,000,000","157,793,000,000","545,689,000,000","291,654,000,000","359,671,000,000","176,358,000,000","-541,627,000,000","198,179,000,000","338,584,000,000","-186,122,000,000","237,817,000,000","511,170,000,000","69,841,000,000","280,714,000,000","567,109,000,000","250,565,000,000","278,008,000,000","592,411,000,000","730,838,000,000","509,293,000,000","629,538,000,000","1,073,732,000,000","226,975,000,000","1,322,857,000,000","1,090,722,000,000","503,863,000,000","1,043,940,000,000","1,196,246,000,000","1,437,235,000,000","1,321,488,000,000","1,141,891,000,000","430,530,000,000","324,516,000,000","624,608,000,000","1,218,717,000,000","1,475,566,000,000","1,031,214,000,000","875,316,594,080.76","895,118,886,591.84","887,278,305,932.04","880,756,543,236.36","844,105,271,951.85","953,003,829,600","691,358,027,360","691,634,244,150","662,160,301,475.72","717,119,000,580","1,260,000,000,000","1,262,000,000,000","921,666,669,430","921,111,110,190","919,999,999,080","925,555,554,630","-3,489,583,327,750","1,861,111,109,250","522,500,000,000","467,500,000,000","264,215,002,595.26","322,760,000,000","322,760,000,000","190,448,276,300.1","189,941,258,131.52","186,620,418,340.56","232,608,300,689.26","238,168,658,996.25","551,992,319,295","359,364,547,920","359,364,547,920","356,581,858,321.5","342,376,130,520.59","443,718,977,312.37","363,196,760,072.82","353,779,031,727.44","158,754,406,363","158,871,915,176","305,522,913,800","305,522,913,800"
NormalizedIncome,"2,281,130,148,000","416,849,000,000","564,180,750,000","631,703,106,952.12","730,876,140,505.92","202,413,250,000","1,111,262,281,915.732","582,324,733,715.574","989,107,345,168.249","782,800,108,181.861","726,981,398,623.06","527,713,984,913.796","826,480,236,000","366,046,678,000","654,098,939,375.347","645,259,998,517.431","354,612,334,000","320,434,092,000","-23,266,434,354.477","343,157,870,000","250,149,656,000","97,288,660,000","464,164,689,250.128","335,501,799,334.753","251,423,440,000","256,799,980,000","343,305,379,416.111","552,009,192,520.911","455,301,069,200","-244,326,757,587.298","1,018,950,690,234.912","509,293,000,000","639,610,056,092.892","1,089,852,798,399.624","213,476,815,014.403","1,296,719,561,568.949","1,106,974,507,163.096","823,093,684,724.307","909,875,225,892.957","1,515,981,384,794.464","1,099,798,355,971.905","-160,383,567,928.423","1,583,301,761,892.325","245,607,194,289.136","282,289,672,543.391","1,101,292,250,000","1,428,923,019,115.761","1,521,402,810,698.642","1,097,381,093,857.775","875,316,594,080.76","895,118,886,591.84","887,278,305,932.04","880,756,543,236.36","844,105,271,951.85","953,003,829,600","739,026,942,618.087","691,634,244,150","662,160,301,475.72","717,119,000,580","1,247,184,727,681.078","1,262,000,000,000","921,666,669,430","921,111,110,190","919,999,999,080","925,555,554,630","-3,489,583,327,750","1,861,111,109,250","522,500,000,000","525,781,250,000","264,215,002,595.26","322,760,000,000","322,760,000,000","157,513,958,308.227","189,941,258,131.52","186,620,418,340.56","235,063,895,482.446","238,168,658,996.25","551,992,319,295","359,364,547,920","359,364,547,920","356,581,858,321.5","342,376,130,520.59","443,718,977,312.37","276,139,823,376.287","353,779,031,727.44","158,754,406,363","158,871,915,176","270,517,835,364.618","305,522,913,800"
InterestIncome,"352,384,000,000","124,093,000,000","74,314,000,000","78,450,000,000","75,527,000,000","99,922,000,000","80,381,000,000","85,106,000,000","71,849,000,000","71,236,000,000","63,056,000,000","37,740,000,000","40,419,000,000","41,079,000,000","48,733,000,000","40,135,000,000","52,528,000,000","49,247,000,000","55,292,000,000","41,083,000,000","64,571,000,000","62,922,000,000","51,094,000,000","53,223,000,000","61,015,000,000","72,154,000,000","64,124,000,000","60,209,000,000","63,911,000,000","-1,536,663,000,000","703,174,000,000","325,156,000,000","787,139,000,000","783,639,000,000","958,901,000,000","625,532,000,000","822,346,000,000","238,192,000,000","59,963,000,000","65,171,000,000","68,296,000,000","211,220,000,000","52,048,000,000","44,726,000,000","43,559,000,000","230,065,000,000","49,717,000,000","41,687,000,000","40,840,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
InterestExpense,"755,711,000,000","184,687,000,000","179,820,000,000","190,726,000,000","200,478,000,000","207,746,000,000","195,894,000,000","175,796,000,000","161,860,000,000","153,816,000,000","170,880,000,000","159,810,000,000","168,609,000,000","145,727,000,000","169,911,000,000","165,748,000,000","177,340,000,000","159,765,000,000","204,606,000,000","210,058,000,000","214,343,000,000","184,723,000,000","204,723,000,000","226,321,000,000","179,818,000,000","195,962,000,000","151,267,000,000","149,714,000,000","160,738,000,000","-1,162,007,000,000","667,334,000,000","649,321,000,000","716,809,000,000","557,462,000,000","2,006,521,000,000","581,533,000,000","721,178,000,000","430,343,000,000","82,875,000,000","74,381,000,000","69,170,000,000","315,892,000,000","75,353,000,000","80,007,000,000","60,838,000,000","247,885,000,000","39,907,000,000","28,660,000,000","28,233,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-438,789,000,000","-76,141,000,000","-113,768,000,000","-114,313,000,000","-133,064,000,000","-144,654,000,000","-126,196,000,000","-88,387,000,000","-86,997,000,000","-83,280,000,000","-127,090,000,000","-134,889,000,000","-144,583,000,000","-126,016,000,000","-132,361,000,000","-135,474,000,000","-132,123,000,000","-147,927,000,000","-205,289,000,000","-220,483,000,000","-160,362,000,000","-137,284,000,000","-180,610,000,000","-200,115,000,000","-126,454,000,000","-135,613,000,000","-94,084,000,000","-98,949,000,000","-103,915,000,000","-482,171,000,000","35,840,000,000","-324,165,000,000","70,330,000,000","226,177,000,000","-1,047,620,000,000","43,999,000,000","101,168,000,000","-192,151,000,000","-22,912,000,000","-9,210,000,000","-874,000,000","-104,672,000,000","-23,305,000,000","-35,281,000,000","-17,279,000,000","-17,820,000,000","9,810,000,000","13,027,000,000","12,607,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EBIT,"3,882,245,000,000","340,548,000,000","1,033,071,000,000","1,161,207,000,000","1,347,419,000,000","-34,646,000,000","1,641,858,000,000","1,105,227,000,000","1,644,873,000,000","918,972,000,000","1,402,161,000,000","933,033,000,000","1,494,000,000,000","80,645,000,000","833,255,000,000","434,201,000,000","722,234,000,000","178,162,000,000","-571,060,000,000","513,569,000,000","818,447,000,000","253,112,000,000","535,806,000,000","946,655,000,000","447,892,000,000","650,672,000,000","936,347,000,000","488,659,000,000","528,179,000,000","-495,070,000,000","1,757,954,000,000","1,384,737,000,000","1,592,321,000,000","1,823,789,000,000","2,261,676,000,000","2,406,755,000,000","2,156,870,000,000","1,218,412,000,000","1,425,325,000,000","1,569,205,000,000","1,781,513,000,000","1,994,188,000,000","1,281,488,000,000","525,894,000,000","469,796,000,000","1,385,006,000,000","1,718,888,000,000","1,968,308,000,000","1,368,122,000,000","-18,143,266,330,473.08","7,692,487,032,495.96","7,625,106,524,771.01","7,569,059,696,001.09","-14,404,485,759,515.97","6,930,767,066,640","978,157,648,600","5,926,070,063,800","-13,783,882,241,347.95","6,581,419,648,700","1,753,000,000,000","6,438,000,000,000","-12,221,999,982,640","5,786,666,660,880","5,779,999,994,220","5,819,999,994,180","-9,460,833,320,450","4,294,444,440,150","4,658,750,000,000","771,250,000,000","-8,869,544,748,621","4,206,416,250,000","4,206,416,250,000","277,070,292,414.45","-8,214,357,412,808.38","3,272,821,980,626.72","417,472,113,745.06","3,312,446,219,280","-6,542,830,531,043.4","3,030,405,792,252.8","3,030,405,792,252.8","3,006,940,264,765.06","-7,916,783,585,590.78","3,564,642,329,421.36","441,846,065,804.55","2,947,261,566,534.12","-7,921,034,066,704","3,496,357,222,002","526,204,464,614","3,135,840,183,718"
EBITDA,"7,343,360,000,000"
ReconciledCostOfRevenue,"55,244,493,000,000","14,362,798,000,000","12,961,585,000,000","14,520,579,000,000","13,399,531,000,000","14,942,656,000,000","13,271,512,000,000","13,155,235,000,000","12,705,720,000,000","12,212,106,000,000","12,278,090,000,000","12,325,965,000,000","12,045,590,000,000","12,545,464,000,000","10,028,640,000,000","10,548,512,000,000","10,178,014,000,000","12,048,752,000,000","11,669,086,000,000","12,754,402,000,000","12,573,323,000,000","13,626,557,000,000","13,626,522,000,000","14,184,365,000,000","13,062,712,000,000","14,136,478,000,000","12,972,229,000,000","13,136,987,000,000","12,301,843,000,000","12,776,946,000,000","13,237,266,000,000","13,667,888,000,000","14,076,512,000,000","16,135,745,000,000","14,098,330,000,000","13,830,401,000,000","13,598,951,000,000","32,557,056,000,000","6,460,066,000,000","5,199,520,000,000","4,623,849,000,000","12,893,939,000,000","4,977,197,000,000","5,391,811,000,000","5,345,227,000,000","15,520,679,000,000","5,986,271,000,000","4,734,167,000,000","4,043,382,000,000",,,,,,,"4,588,793,939,840",,,,"4,357,000,000,000",,,,,,,,,"2,288,750,000,000",,,,"2,199,116,715,933.3",,,"2,620,105,055,902.86",,,,,,,,"2,052,962,967,561.6",,,,"2,219,388,951,131",
ReconciledDepreciation,"3,461,115,000,000","874,888,000,000","1,475,886,000,000","246,319,000,000","864,022,000,000","826,670,000,000","799,880,000,000","818,842,000,000","822,237,000,000","835,289,000,000","819,528,000,000","808,777,000,000","833,826,000,000","794,495,000,000","818,546,000,000","795,811,000,000","804,995,000,000","839,363,000,000","795,541,000,000","767,393,000,000","815,949,000,000","856,425,000,000","834,724,000,000","789,219,000,000","758,181,000,000","678,914,000,000","684,801,000,000","660,837,000,000","660,998,000,000","694,694,000,000","656,258,000,000","613,939,000,000","598,869,000,000","608,815,000,000","576,419,000,000","545,438,000,000","521,243,000,000","1,293,638,000,000","576,323,000,000","541,843,000,000","539,079,000,000","1,035,406,000,000","530,419,000,000","509,113,000,000","477,839,000,000","959,469,000,000","474,567,000,000","478,391,000,000","466,864,000,000",,,,,,,,,,,,,,,,,,,,"342,500,000,000",,,,,,,,,,,,,,,"366,224,537,857.38",,,,"227,027,026,716",
NetIncomeFromContinuingOperationNetMinorityInterest,"1,864,405,000,000","79,991,000,000","430,875,000,000","612,286,000,000","741,253,000,000","-846,158,000,000","1,019,526,000,000","545,018,000,000","993,516,000,000","523,071,000,000","869,422,000,000","512,809,000,000","850,928,000,000","157,793,000,000","545,689,000,000","291,654,000,000","359,671,000,000","176,358,000,000","-541,627,000,000","198,179,000,000","338,584,000,000","-186,122,000,000","237,817,000,000","511,170,000,000","69,841,000,000","280,714,000,000","567,109,000,000","250,565,000,000","278,008,000,000","592,411,000,000","730,838,000,000","509,293,000,000","629,538,000,000","1,073,732,000,000","226,975,000,000","1,322,857,000,000","1,090,722,000,000","503,863,000,000","1,043,940,000,000","1,196,246,000,000","1,437,235,000,000","1,321,488,000,000","1,141,891,000,000","430,530,000,000","324,516,000,000","624,608,000,000","1,218,717,000,000","1,475,566,000,000","1,031,214,000,000","875,316,594,080.76","895,118,886,591.84","887,278,305,932.04","880,756,543,236.36","844,105,271,951.85","953,003,829,600","691,358,027,360","691,634,244,150","662,160,301,475.72","717,119,000,580","1,260,000,000,000","1,262,000,000,000","921,666,669,430","921,111,110,190","919,999,999,080","925,555,554,630","-3,489,583,327,750","1,861,111,109,250","522,500,000,000","467,500,000,000","264,215,002,595.26","322,760,000,000","322,760,000,000","190,448,276,300.1","189,941,258,131.52","186,620,418,340.56","232,608,300,689.26","238,168,658,996.25","551,992,319,295","359,364,547,920","359,364,547,920","356,581,858,321.5","342,376,130,520.59","443,718,977,312.37","363,196,760,072.82","353,779,031,727.44","158,754,406,363","158,871,915,176","305,522,913,800","305,522,913,800"
TotalUnusualItemsExcludingGoodwill,"-639,149,000,000","-449,144,000,000","-177,741,000,000","-27,654,000,000","15,289,000,000","-1,398,095,000,000","-125,416,000,000","-59,748,000,000","6,034,000,000","-400,874,000,000","193,448,000,000","-21,743,000,000","33,172,000,000","-274,741,000,000","-151,225,000,000","-430,428,000,000","8,146,000,000","-190,074,000,000","-610,832,000,000","-191,265,000,000","116,668,000,000","-363,347,000,000","-334,553,000,000","259,751,000,000","-232,798,000,000","30,659,000,000","311,516,000,000","-424,834,000,000","-222,898,000,000","994,822,000,000","-434,454,000,000",,"-13,873,000,000","-20,005,000,000","15,054,000,000","34,772,000,000","-21,347,000,000","-459,610,000,000","172,400,000,000","-399,540,000,000","402,027,000,000","1,903,804,000,000","-466,245,000,000","191,519,000,000","53,214,000,000","-635,579,000,000","-289,593,000,000","-60,253,000,000","-85,973,000,000",,,,,,,"-64,577,398,160",,,,"18,000,000,000",,,,,,,,,"-80,000,000,000",,,,"43,620,689,755.5",,,"-3,245,136,183.72",,,,,,,,"121,001,157,678.45",,,,"46,650,998,761",
TotalUnusualItems,"-639,149,000,000","-449,144,000,000","-177,741,000,000","-27,654,000,000","15,289,000,000","-1,398,095,000,000","-125,416,000,000","-59,748,000,000","6,034,000,000","-400,874,000,000","193,448,000,000","-21,743,000,000","33,172,000,000","-274,741,000,000","-151,225,000,000","-430,428,000,000","8,146,000,000","-190,074,000,000","-610,832,000,000","-191,265,000,000","116,668,000,000","-363,347,000,000","-334,553,000,000","259,751,000,000","-232,798,000,000","30,659,000,000","311,516,000,000","-424,834,000,000","-222,898,000,000","994,822,000,000","-434,454,000,000",,"-13,873,000,000","-20,005,000,000","15,054,000,000","34,772,000,000","-21,347,000,000","-459,610,000,000","172,400,000,000","-399,540,000,000","402,027,000,000","1,903,804,000,000","-466,245,000,000","191,519,000,000","53,214,000,000","-635,579,000,000","-289,593,000,000","-60,253,000,000","-85,973,000,000",,,,,,,"-64,577,398,160",,,,"18,000,000,000",,,,,,,,,"-80,000,000,000",,,,"43,620,689,755.5",,,"-3,245,136,183.72",,,,,,,,"121,001,157,678.45",,,,"46,650,998,761",
NormalizedEBITDA,"7,982,509,000,000","1,664,580,000,000","2,686,698,000,000","1,435,180,000,000","2,196,152,000,000","2,190,119,000,000","2,567,154,000,000","1,983,817,000,000","2,461,076,000,000","2,155,135,000,000","2,028,241,000,000","1,763,553,000,000","2,294,654,000,000","1,149,881,000,000","1,803,026,000,000","1,660,440,000,000","1,519,083,000,000","1,207,599,000,000","835,313,000,000","1,472,227,000,000","1,517,728,000,000","1,472,884,000,000","1,705,083,000,000","1,476,123,000,000","1,438,871,000,000","1,298,927,000,000","1,309,632,000,000","1,574,330,000,000","1,412,075,000,000","-795,198,000,000","2,848,666,000,000","1,998,676,000,000","2,205,063,000,000","2,452,609,000,000","2,823,041,000,000","2,917,421,000,000","2,699,460,000,000","2,971,660,000,000","1,829,248,000,000","2,510,588,000,000","1,918,565,000,000","1,125,790,000,000","2,278,152,000,000","843,488,000,000","894,421,000,000","2,980,054,000,000","2,483,048,000,000","2,506,952,000,000","1,920,959,000,000","-18,143,266,330,473.08","7,692,487,032,495.96","7,625,106,524,771.01","7,569,059,696,001.09","-14,404,485,759,515.97","6,930,767,066,640","1,042,735,046,760","5,926,070,063,800","-13,783,882,241,347.95","6,581,419,648,700","1,735,000,000,000","6,438,000,000,000","-12,221,999,982,640","5,786,666,660,880","5,779,999,994,220","5,819,999,994,180","-9,460,833,320,450","4,294,444,440,150","4,658,750,000,000","1,193,750,000,000","-8,869,544,748,621","4,206,416,250,000","4,206,416,250,000","233,449,602,658.95","-8,214,357,412,808.38","3,272,821,980,626.72","420,717,249,928.78","3,312,446,219,280","-6,542,830,531,043.4","3,030,405,792,252.8","3,030,405,792,252.8","3,006,940,264,765.06","-7,916,783,585,590.78","3,564,642,329,421.36","687,069,445,983.48","2,947,261,566,534.12","-7,921,034,066,704","3,496,357,222,002","706,580,492,569","3,135,840,183,718"
TaxRateForCalcs,"0.348","0.25","0.25","0.298","0.321","0.25","0.269","0.376","0.269","0.352","0.264","0.314","0.263","0.242","0.283","0.178","0.379","0.242","0.151","0.242","0.242","0.22","0.323","0.324","0.22","0.22","0.282","0.29","0.205","0.159","0.337","0.367","0.274","0.194","0.103","0.248","0.239","0.305","0.222","0.2","0.161","0.222","0.053","0.034","0.206","0.25","0.274","0.239","0.23","0.25","0.25","0.25","0.25","0.4","0.4","0.262","0.4","0.4","0.4","0.288","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.271","0.4","0.4","0.4","0.245","0.4","0.4","0.243","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.281","0.4","0.4","0.4","0.25","0.4"
TaxEffectOfUnusualItems,"-222,423,852,000","-112,286,000,000","-44,435,250,000","-8,236,893,047.88","4,912,140,505.92","-349,523,750,000","-33,679,718,084.268","-22,441,266,284.426","1,625,345,168.249","-141,144,891,818.139","51,007,398,623.06","-6,838,015,086.204","8,724,236,000","-66,487,322,000","-42,815,060,624.653","-76,822,001,482.569","3,087,334,000","-45,997,908,000","-92,471,434,354.477","-46,286,130,000","28,233,656,000","-79,936,340,000","-108,205,310,749.872","84,082,799,334.753","-51,215,560,000","6,744,980,000","87,712,379,416.11","-123,389,807,479.09","-45,604,930,800","158,084,242,412.702","-146,341,309,765.088","0","-3,800,943,907.108","-3,884,201,600.377","1,555,815,014.403","8,634,561,568.949","-5,094,492,836.904","-140,379,315,275.693","38,335,225,892.957","-79,804,615,205.536","64,590,355,971.905","421,932,432,071.577","-24,834,238,107.675","6,596,194,289.136","10,987,672,543.391","-158,894,750,000","-79,386,980,884.239","-14,416,189,301.358","-19,805,906,142.225","0","0","0","0","0","0","-16,908,482,901.913","0","0","0","5,184,727,681.078","0","0","0","0","0","0","0","0","-21,718,750,000","0","0","0","10,686,371,763.627","0","0","-789,541,390.534","0","0","0","0","0","0","0","33,944,220,981.917","0","0","0","11,645,920,325.618","0"
