name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
		NonInterestBearingDeposits,"417,024,000,000","426,647,000,000","444,674,000,000","450,164,000,000","432,153,000,000","400,332,000,000","381,325,000,000","380,119,000,000","339,067,000,000","291,301,000,000","275,104,000,000","217,998,000,000","192,227,000,000","184,808,000,000","186,736,000,000","169,899,000,000","121,530,000,000","124,359,000,000","113,934,000,000","100,645,000,000","95,469,000,000","94,336,000,000","34,674,000,000","25,738,000,000","23,414,000,000","21,380,000,000",,
	FederalFundsPurchasedAndSecuritiesSoldUnderAgreementToRepurchase,"165,109,000,000","186,988,000,000","176,865,000,000","170,291,000,000","174,291,000,000","201,277,000,000","198,106,000,000","293,259,000,000","214,864,000,000","245,359,000,000","255,185,000,000","206,598,000,000","221,435,000,000","217,527,000,000","240,655,000,000","119,741,000,000","78,046,000,000","65,079,000,000","47,727,000,000","49,411,000,000","74,561,000,000","67,543,000,000","43,882,000,000","19,378,000,000","28,974,000,000","25,970,000,000","28,371,000,000","16,052,000,000"
	PayablesAndAccruedExpenses,"182,798,000,000","165,078,000,000","152,123,000,000","146,359,000,000","146,286,000,000","145,438,000,000","135,662,000,000","148,579,000,000","123,049,000,000","144,580,000,000","127,854,000,000",,,,,,,,,,,,,,,,,
		CurrentAccruedExpenses,"182,798,000,000","165,078,000,000","152,123,000,000","146,359,000,000","146,286,000,000","145,438,000,000","135,662,000,000","148,579,000,000","123,049,000,000","144,580,000,000","127,854,000,000",,,,,,,,,,,,,,,,,
	CurrentDebtAndCapitalLeaseObligation,"24,204,000,000","20,189,000,000","32,666,000,000","23,944,000,000","28,098,000,000","31,172,000,000","45,999,000,000","30,731,000,000","35,698,000,000","59,962,000,000","69,524,000,000","158,056,000,000","191,089,000,000","141,300,000,000","116,269,000,000","78,598,000,000","42,478,000,000","25,234,000,000","22,217,000,000","42,198,000,000","47,671,000,000","31,491,000,000","6,922,000,000","4,623,000,000","6,916,000,000","5,640,000,000","15,877,000,000","5,905,000,000"
		CurrentDebt,"24,204,000,000","20,189,000,000","32,666,000,000","23,944,000,000","28,098,000,000","31,172,000,000","45,999,000,000","30,731,000,000","35,698,000,000","59,962,000,000","69,524,000,000","158,056,000,000","191,089,000,000","141,300,000,000","116,269,000,000","78,598,000,000","42,478,000,000","25,234,000,000","22,217,000,000","42,198,000,000","47,671,000,000","31,491,000,000","6,922,000,000","4,623,000,000","6,916,000,000","5,640,000,000","15,877,000,000","5,905,000,000"
			CommercialPaper,,,,,,,,"30,731,000,000","35,698,000,000","59,962,000,000","69,524,000,000",,,,,,,,,,,,,,,,,
			OtherCurrentBorrowings,"24,204,000,000","20,189,000,000","32,666,000,000","23,944,000,000","28,098,000,000","31,172,000,000","45,999,000,000",,,"59,962,000,000",,"158,056,000,000","191,089,000,000","141,300,000,000","116,269,000,000","78,598,000,000","42,478,000,000","25,234,000,000","22,217,000,000","42,198,000,000","47,671,000,000","31,491,000,000","6,922,000,000","4,623,000,000","6,916,000,000","5,640,000,000","15,877,000,000","5,905,000,000"
	TradingLiabilities,"83,270,000,000","68,220,000,000","81,187,000,000","63,031,000,000","66,963,000,000","74,192,000,000","83,469,000,000","73,587,000,000","60,508,000,000","71,985,000,000","65,432,000,000",,,,,,,,,,,,,,,,,
	DerivativeProductLiabilities,"38,229,000,000","37,891,000,000","34,300,000,000","39,480,000,000","38,450,000,000","46,909,000,000","37,407,000,000","46,016,000,000","59,520,000,000","55,914,000,000","43,728,000,000",,,,,,,,,,,,,,,,,
