name,01/31/2020,10/31/2019,07/31/2019,04/30/2019,01/31/2019,10/31/2018,07/31/2018,04/30/2018,01/31/2018,10/31/2017,07/31/2017,04/30/2017,01/31/2017,10/31/2016,07/31/2016,04/30/2016,01/31/2016,10/31/2015,07/31/2015,04/30/2015,01/31/2015,10/31/2014,07/31/2014,04/30/2014,01/31/2014,10/31/2013,07/31/2013,04/30/2013,01/31/2013,10/31/2012,07/31/2012,04/30/2012,01/31/2012,10/31/2011,07/31/2011,04/30/2011,10/31/2010,07/31/2010,04/30/2010,01/31/2010,10/31/2009,07/31/2009,04/30/2009,01/31/2009,10/31/2008,07/31/2008,04/30/2008,01/31/2008,10/31/2007,07/31/2007,04/30/2007,01/31/2007,10/31/2006,07/31/2006,04/30/2006,01/31/2006,10/31/2005,07/31/2005,04/30/2005,01/31/2005,10/31/2004,07/31/2004,04/30/2004,01/31/2004,10/31/2003,07/31/2003,04/30/2003,01/31/2003,10/31/2002,07/31/2002,04/30/2002,01/31/2002,10/31/2001,07/31/2001,04/30/2001,01/31/2001,10/31/2000,07/31/2000,04/30/2000,01/31/2000,10/31/1999,07/31/1999,04/30/1999,01/31/1999,10/31/1998,07/31/1998,04/30/1998,01/31/1998,10/31/1997,07/31/1997,04/30/1997,01/31/1997,10/31/1996,07/31/1996,04/30/1996,01/31/1996,10/31/1995,07/31/1995,04/30/1995,01/31/1995,10/31/1994,07/31/1994,04/30/1994,01/31/1994,10/31/1993,07/31/1993,04/30/1993,01/31/1993,10/31/1992,07/31/1992,04/30/1992,01/31/1992,10/31/1991,07/31/1991,04/30/1991,01/31/1991,10/31/1990,07/31/1990,04/30/1990,01/31/1990,10/31/1989,07/31/1989,04/30/1989,04/30/1988,04/30/1987,04/30/1986
				MachineryFurnitureEquipment,,,,"90,830,000",,,,"99,030,000",,,,"118,188,000",,,,"137,941,000",,,,"153,377,000",,,,"149,287,000",,,,"116,863,000",,,,"549,128,000",,,,"631,459,000",,,"635,264,000",,,,"622,837,000",,,,"517,734,000",,,,"530,713,000",,,,"592,610,000",,,,"568,986,000",,,,"636,157,000",,,,"433,649,000",,,,"386,546,000",,,,"338,271,000",,,,"290,386,000",,,,"226,388,000",,,,"180,273,000",,,,"700,136,000",,,,"128,319,000",,,,"367,420,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				OtherProperties,"1,464,618,000","1,466,720,000","1,450,717,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"160,936,000",,,,"137,011,000",,,,"180,591,000",,,,"153,794,000",,,,,,,,"221,308,000",,,,"179,982,000",,,,"148,588,000",,,,"67,827,000",,,,"54,031,000",,,,"39,891,000",,,,"49,558,000",,,,"25,706,000",,,,"29,343,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,,,,,,,"2,527,000",,,,"2,094,000",,,,"2,051,000",,,,"4,374,000",,,"3,902,000",,,,"6,209,000",,,,"6,373,000",,,,"9,627,000",,,,"118,709,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				Leases,,,,"59,941,000",,,,"69,029,000",,,,"74,112,000",,,,"77,712,000",,,,"68,114,000",,,,"51,197,000",,,,"38,771,000",,,,"174,432,000",,,,"191,943,000",,,"199,370,000",,,,"187,180,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-803,272,000","-784,535,000","-764,891,000",,"-800,834,000","-787,978,000","-768,302,000","-745,397,000","-757,809,000","-728,811,000","-706,687,000",,"-673,594,000","-647,689,000","-622,937,000",,"-585,419,000","-563,158,000","-538,823,000",,"-509,039,000","-491,153,000","-468,372,000",,"-469,733,000","-449,738,000","-432,681,000",,"-581,246,000","-562,178,000","-636,384,000","-622,313,000","-617,314,000","-609,439,000","-694,321,000","-677,220,000",,"-673,137,000","-657,008,000","-653,866,000","-640,595,000","-643,978,000","-625,075,000","-642,220,000","-626,896,000","-677,357,000","-670,008,000","-647,151,000","-648,766,000","-656,335,000","-647,151,000","-645,913,000","-755,730,000","-735,426,000","-704,792,000","-729,405,000","-714,971,000","-658,425,000","-658,425,000","-642,536,000","-621,587,000","-597,743,000","-579,535,000","-550,662,000","-523,897,000","-503,445,000","-485,608,000","-462,393,000","-444,671,000","-422,735,000","-410,885,000","-324,287,000","-324,287,000","-324,287,000","-324,287,000","-214,145,000","-214,145,000","-214,145,000","-214,145,000","-193,549,000","-193,549,000","-193,549,000","-193,549,000","-167,065,000","-167,065,000","-167,065,000","-167,065,000","-432,195,000","-432,195,000","-432,195,000","-432,195,000","-122,914,000","-122,914,000","-122,914,000","-122,914,000","-227,056,000","-227,056,000","-227,056,000","-227,056,000","-214,120,000","-214,120,000","-208,090,000","-192,500,000","-172,400,000","-172,400,000","-172,400,000","-172,400,000","-137,500,000","-137,500,000","-137,500,000","-137,500,000","-124,700,000","-124,700,000","-124,700,000","-124,700,000","-113,400,000","-113,400,000","-113,400,000","-113,400,000","-99,500,000","-99,500,000","-99,500,000","-99,500,000","-82,800,000","-68,300,000","-56,400,000"
		GoodwillAndOtherIntangibleAssets,"1,271,904,000","1,240,708,000","1,240,669,000","862,430,000","876,957,000","871,715,000","862,772,000","881,852,000","895,782,000","899,499,000","887,963,000","900,571,000","918,040,000","910,495,000","890,851,000","904,642,000","917,150,000","908,292,000","871,403,000","873,973,000","886,290,000","878,227,000","826,735,000","791,739,000","756,105,000","739,025,000","716,122,000","719,221,000","706,779,000","696,788,000","691,226,000","692,017,000","701,743,000","700,509,000","1,102,646,000","1,214,164,000","1,240,741,000","1,249,353,000","1,207,879,000","1,215,005,000","1,234,992,000","1,231,640,000","1,236,228,000","1,242,549,000","968,836,000","1,148,740,000","1,152,636,000","1,164,884,000","1,168,894,000","1,180,077,000","1,175,332,000","1,166,888,000","1,600,699,000","1,584,640,000","1,592,418,000","1,339,503,000","1,581,364,000","1,250,874,000","1,263,039,000","1,271,110,000","1,264,399,000","1,396,761,000","1,399,068,000","1,395,474,000","1,180,241,000","1,054,366,000","1,056,080,000","1,076,525,000","1,081,718,000","1,077,366,000","1,106,941,000","1,116,675,000","1,073,734,000","1,043,333,000","1,051,826,000","1,069,302,000","1,070,051,000","1,071,053,000","1,095,074,000","1,149,546,000","659,166,000","406,604,000","405,534,000","355,987,000","295,441,000","295,803,000","288,580,000","266,161,000","260,872,000","260,991,000","80,133,000","89,960,000","82,502,000","77,485,000","42,825,000","60,062,000","52,748,000","51,858,000","78,205,000","68,337,000","65,495,000","65,056,000","67,700,000","70,400,000","40,400,000","125,500,000","125,600,000","126,500,000","124,700,000","122,700,000","122,300,000","120,000,000","118,900,000","117,200,000","117,900,000","116,900,000","84,100,000","80,300,000","81,400,000","81,300,000","77,200,000","75,600,000","72,300,000","71,200,000","70,700,000","73,100,000"
			Goodwill,"838,830,000","815,331,000","821,278,000","519,937,000","520,005,000","507,191,000","507,941,000","507,871,000","504,789,000","493,059,000","493,991,000","491,207,000","483,320,000","477,360,000","470,942,000","470,757,000","443,418,000","442,068,000","454,394,000","441,831,000","442,961,000","464,182,000","478,845,000","436,117,000","437,386,000","442,812,000","435,667,000","434,782,000","435,256,000","434,492,000","431,101,000","427,566,000","433,595,000","438,403,000","742,611,000","846,245,000","867,417,000","875,797,000","840,447,000","843,054,000","856,880,000","852,018,000","850,230,000","848,443,000","832,294,000","1,006,207,000","1,005,268,000","1,010,721,000","1,007,695,000","1,006,278,000","993,919,000","982,598,000","1,134,576,000","1,104,273,000","1,100,452,000",,,,,,,,,,,,,,,,,,,,"1,051,826,000","1,069,302,000","1,070,051,000","1,071,053,000","1,095,074,000","1,149,546,000","659,166,000","406,604,000","405,534,000","355,987,000","295,441,000","295,803,000","288,580,000","266,161,000","260,872,000","260,991,000","80,133,000","89,960,000","82,502,000","77,485,000","42,825,000","60,062,000","52,748,000","51,858,000","78,205,000","68,337,000","65,495,000","65,056,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"433,074,000","425,377,000","419,391,000","342,493,000","356,952,000","364,524,000","354,831,000","373,981,000","390,993,000","406,440,000","393,972,000","409,364,000","434,720,000","433,135,000","419,909,000","433,885,000","473,732,000","466,224,000","417,009,000","432,142,000","443,329,000","414,045,000","347,890,000","355,622,000","318,719,000","296,213,000","280,455,000","284,439,000","271,523,000","262,296,000","260,125,000","264,451,000","268,148,000","262,106,000","360,035,000","367,919,000","373,324,000","373,556,000","367,432,000","371,951,000","378,112,000","379,622,000","385,998,000","394,106,000","136,542,000","142,533,000","147,368,000","154,163,000","161,199,000","173,799,000","181,413,000","184,290,000","466,123,000","480,367,000","491,966,000","1,339,503,000","1,581,364,000","1,250,874,000","1,263,039,000","1,271,110,000","1,264,399,000","1,396,761,000","1,399,068,000","1,395,474,000","1,180,241,000","1,054,366,000","1,056,080,000","1,076,525,000","1,081,718,000","1,077,366,000","1,106,941,000","1,116,675,000","1,073,734,000","1,043,333,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"67,700,000","70,400,000","40,400,000","125,500,000","125,600,000","126,500,000","124,700,000","122,700,000","122,300,000","120,000,000","118,900,000","117,200,000","117,900,000","116,900,000","84,100,000","80,300,000","81,400,000","81,300,000","77,200,000","75,600,000","72,300,000","71,200,000","70,700,000","73,100,000"
		InvestmentsAndAdvances,,,,,,,,,,,,,,,,,,,,,"7,883,000","9,774,000","4,289,000","4,329,000","443,770,000","465,344,000","487,033,000","486,876,000","396,312,000","388,640,000","380,765,000","371,315,000","312,183,000","306,310,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,,,,,,,,,,,,,,,"7,883,000","9,774,000","4,289,000","4,329,000","443,770,000","465,344,000","487,033,000","486,876,000","396,312,000","388,640,000","380,765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,,,,,,,,,,,,,,,,,,,,,"7,883,000","9,774,000","4,289,000","4,329,000","443,770,000","465,344,000","487,033,000","486,876,000","396,312,000","388,640,000","380,765,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,108,000","3,274,000",,"3,629,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,,,,"0","0","0","192,375,000","202,385,000","212,106,000","220,671,000","230,130,000","239,338,000","245,663,000","251,092,000","259,732,000","268,428,000","282,149,000","295,907,000","309,681,000","338,789,000","357,887,000","367,742,000","383,485,000","406,201,000","426,560,000","450,137,000","466,663,000","485,008,000","537,226,000","563,090,000","595,405,000","641,157,000","671,049,000","707,712,000","744,899,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"134,901,000","145,807,000","142,416,000","141,979,000","141,366,000","130,987,000","131,683,000","34,095,000","25,305,000","9,205,000","54,348,000","83,728,000","71,639,000","81,755,000","90,498,000","120,123,000","113,887,000","11,264,000","11,377,000","13,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"134,901,000","145,807,000","142,416,000","141,979,000","141,366,000","130,987,000","131,683,000","34,095,000","25,305,000","9,205,000","54,348,000","83,728,000","71,639,000","81,755,000","90,498,000","120,123,000","113,887,000","11,264,000","11,377,000","13,461,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"82,317,000","86,629,000","94,384,000","90,085,000","95,326,000","97,820,000","101,457,000","101,401,000","106,161,000","101,015,000","102,742,000","99,943,000","102,760,000","93,394,000","97,331,000","114,762,000","120,042,000","124,360,000","111,101,000","125,960,000","151,981,000","176,591,000","193,371,000","210,116,000","213,987,000","267,426,000","258,536,000","262,670,000","444,804,000","448,164,000","463,935,000","426,055,000","628,253,000","576,283,000","775,698,000","723,738,000","466,368,000","446,600,000","436,528,000","467,055,000","409,044,000","418,856,000","439,226,000","1,262,550,000","1,418,675,000","1,572,647,000","1,708,471,000","1,887,715,000","1,572,914,000","2,427,167,000","2,490,803,000","2,293,105,000","1,370,076,000","1,210,917,000","1,128,985,000","1,084,242,000","647,855,000","847,210,000","875,460,000","921,440,000","873,731,000","740,669,000","740,439,000","410,395,000","601,075,000","552,735,000","511,870,000","516,254,000","624,355,000","632,339,000","592,207,000","518,311,000","549,413,000","498,567,000","509,745,000","628,332,000","555,865,000","539,874,000","480,067,000","473,695,000","369,705,000","307,372,000","302,998,000","348,153,000","231,549,000","385,715,000","394,905,000","94,370,000","103,887,000","104,134,000","135,849,000","148,095,000","148,786,000","184,554,000","60,311,000","130,187,000","124,708,000","132,707,000","136,877,000","142,603,000","143,586,000","144,955,000","142,000,000","135,400,000","144,900,000","151,100,000","141,900,000","143,700,000","149,400,000","158,800,000","148,900,000","157,800,000","163,300,000","162,700,000","161,600,000","138,500,000","140,200,000","123,800,000","120,800,000","88,300,000","88,700,000","79,800,000","65,700,000","79,000,000","64,600,000","38,600,000"
TotalLiabilitiesNetMinorityInterest,"3,770,809,000","2,832,488,000","2,819,196,000","2,758,418,000","2,782,397,000","2,264,621,000","2,413,029,000","2,747,238,000","3,259,369,000","2,129,334,000","2,346,576,000","2,754,991,000","3,378,447,000","2,639,649,000","2,363,349,000","2,834,672,000","3,410,780,000","2,317,140,000","1,963,264,000","2,682,471,000","3,232,556,000","1,852,614,000","2,493,619,000","3,136,980,000","2,828,528,000","2,319,538,000","2,657,573,000","3,274,232,000","3,297,608,000","3,203,797,000","2,748,604,000","3,323,675,000","4,046,340,000","3,113,691,000","3,074,175,000","3,758,387,000","3,427,977,000","3,399,017,000","3,793,688,000","6,473,662,000","3,896,262,000","3,355,048,000","3,953,863,000","6,461,887,000","4,592,085,000","4,066,760,000","4,635,607,000","11,111,279,000","6,562,491,000","5,786,708,000","6,084,994,000","7,829,804,000","4,578,262,000","3,824,699,000","3,841,336,000","6,084,388,000","3,722,906,000","3,194,186,000","3,562,912,000","4,692,471,000","3,582,191,000","3,099,656,000","3,483,017,000","4,311,621,000","2,925,479,000","2,801,544,000","2,940,196,000","3,081,746,000","2,877,067,000","2,579,660,000","2,861,371,000","4,101,056,000","3,285,879,000","2,961,097,000","2,947,883,000","4,718,233,000","4,473,972,000","4,443,653,000","4,480,761,000","4,996,097,000","1,324,857,000","1,316,034,000","848,189,000","1,316,217,000","1,752,421,000","1,390,623,000","1,562,451,000","1,369,431,000","984,145,000","934,712,000","777,844,000","762,329,000","449,756,000","436,764,000","377,968,000","512,783,000","284,069,000","278,334,000","392,173,000","317,312,000","285,405,000","298,189,000","366,800,000","588,900,000","177,100,000","220,700,000","355,300,000","523,400,000","153,300,000","163,700,000","349,000,000","170,500,000","123,800,000","154,900,000","462,200,000","238,100,000","114,500,000","128,900,000","438,200,000","175,300,000","107,800,000","109,900,000","380,500,000","302,800,000","278,700,000","189,200,000"
	CurrentLiabilities,"1,337,621,000","1,263,957,000","732,969,000","923,001,000","587,646,000","435,721,000","563,996,000","843,651,000","666,528,000","393,177,000","562,506,000","939,280,000","554,637,000","434,857,000","609,159,000","1,039,605,000","589,032,000","566,548,000","1,190,254,000","1,878,289,000","2,471,104,000","1,075,677,000","1,683,919,000","2,313,116,000","2,054,520,000","1,546,685,000","1,450,484,000","2,012,205,000","2,063,194,000","1,931,702,000","1,977,397,000","2,526,428,000","3,243,416,000","1,781,588,000","1,603,234,000","2,214,675,000","1,916,692,000","1,939,279,000","2,321,491,000","4,979,902,000","2,382,867,000","1,823,126,000","2,398,280,000","4,004,728,000","2,441,079,000","2,551,054,000","3,096,376,000","7,670,603,000","3,876,151,000","4,710,363,000","5,176,352,000","7,070,259,000","3,816,471,000","2,934,581,000","2,893,436,000","4,750,262,000","2,376,627,000","1,903,013,000","2,208,920,000","3,402,355,000","2,281,714,000","2,151,126,000","2,472,043,000","3,456,591,000","1,818,202,000","1,742,595,000","1,897,196,000","2,152,740,000","1,938,855,000","1,601,715,000","1,879,702,000","3,125,461,000","2,343,856,000","1,996,575,000","1,988,402,000","3,748,656,000","3,537,099,000","3,482,062,000","3,520,449,000","4,531,472,000","868,208,000","1,019,438,000","553,829,000","1,023,256,000","1,464,122,000","1,102,570,000","1,276,892,000","1,078,336,000","693,086,000","894,614,000","713,142,000","688,103,000","375,790,000","344,406,000","339,746,000","475,003,000","247,794,000","242,782,000","358,711,000","276,278,000","247,786,000","263,807,000","336,200,000","560,200,000","148,100,000","193,300,000","329,900,000","498,800,000","129,500,000","140,600,000","327,800,000","142,700,000","96,700,000","128,500,000","437,300,000","205,000,000","85,700,000","100,200,000","411,800,000","150,100,000","80,200,000","82,400,000","356,700,000","285,400,000","260,600,000","183,400,000"
		PayablesAndAccruedExpenses,"310,467,000","275,166,000","353,250,000","718,025,000","392,012,000","252,046,000","361,252,000","656,524,000","463,525,000","201,651,000","373,723,000","749,083,000","370,079,000","249,394,000","416,991,000","795,126,000","337,369,000","246,314,000","395,843,000","810,750,000","592,621,000","620,045,000","800,239,000","1,142,694,000","652,079,000","491,053,000","691,825,000","1,075,019,000","600,546,000","501,573,000","693,143,000","903,453,000","638,240,000","716,927,000","797,769,000","1,076,980,000","893,870,000","1,154,289,000","1,415,248,000","1,056,731,000","860,474,000","1,080,025,000","1,509,610,000","1,085,505,000","836,934,000","1,665,135,000","2,174,466,000","1,478,985,000","1,114,931,000","1,259,735,000","1,855,330,000","1,500,881,000","1,671,252,000","1,825,890,000","2,386,444,000","2,140,941,000","1,861,506,000","1,877,159,000","2,183,375,000","1,847,898,000","1,688,112,000","1,770,292,000","2,196,374,000","1,767,815,000","1,668,187,000","1,687,377,000","1,841,518,000","1,512,568,000","1,404,419,000","1,384,430,000","1,820,046,000","1,433,437,000","1,411,409,000","1,570,812,000","1,936,639,000","2,071,431,000","2,579,099,000","2,771,404,000","3,168,674,000","2,376,326,000","186,184,000","262,405,000","481,890,000","217,271,000","228,133,000","337,067,000","633,890,000","446,496,000","124,684,000","237,405,000","443,523,000","227,083,000","192,430,000","232,297,000","267,095,000","230,464,000","187,070,000","198,913,000","309,290,000","185,654,000","184,036,000","216,675,000","160,600,000","130,700,000","96,000,000","91,800,000","132,300,000","123,000,000","71,100,000","57,300,000","75,700,000","53,500,000","51,000,000","48,100,000","69,700,000","60,900,000","53,000,000","46,600,000","55,600,000","54,000,000","44,700,000","37,400,000","59,300,000",,,
			Payables,"193,008,000","217,564,000","305,084,000","521,498,000","251,110,000","208,650,000","323,784,000","515,025,000","327,899,000","158,754,000","338,660,000","565,227,000","246,622,000","208,640,000","373,475,000","633,340,000","214,080,000","208,802,000","362,396,000","666,006,000","474,109,000","583,830,000","769,243,000","975,662,000","543,496,000","449,469,000","658,899,000","940,049,000","497,008,000","501,573,000","693,143,000","903,453,000","638,240,000","716,927,000","797,769,000","1,076,980,000","812,707,000","1,077,371,000","1,215,752,000","874,580,000","777,153,000","978,615,000","1,249,912,000","734,755,000","636,050,000","1,258,661,000","1,341,938,000","1,119,614,000","968,860,000","1,014,722,000","1,152,561,000","1,180,559,000","1,351,829,000","1,420,035,000","1,549,808,000","1,634,571,000","1,486,725,000","1,368,930,000","1,515,433,000","1,538,851,000","1,484,079,000","1,423,546,000","1,521,960,000","1,524,353,000","1,454,371,000","1,380,065,000","1,331,627,000","1,262,906,000","1,198,426,000","1,102,469,000","1,313,823,000","1,213,338,000","1,156,871,000","1,256,011,000","1,419,210,000","1,921,542,000","2,465,726,000","2,592,012,000","2,792,562,000","2,288,984,000","108,314,000","127,231,000","168,641,000","135,394,000","86,524,000","97,880,000","114,875,000","132,959,000","81,146,000","152,103,000","193,628,000","175,107,000","172,258,000","166,645,000","95,314,000","157,670,000","128,070,000","118,186,000","145,909,000","121,631,000","123,867,000","119,951,000","160,600,000","130,700,000","96,000,000","91,800,000","132,300,000","123,000,000","71,100,000","57,300,000","75,700,000","53,500,000","51,000,000","48,100,000","69,700,000","60,900,000","53,000,000","46,600,000","55,600,000","54,000,000","44,700,000","37,400,000","59,300,000",,,
				AccountsPayable,"156,766,000","111,439,000","122,156,000","249,525,000","202,101,000","114,393,000","145,471,000","251,975,000","163,653,000","114,875,000","161,751,000","217,028,000","239,085,000","139,808,000","157,085,000","259,586,000","205,981,000","141,070,000","116,855,000","231,322,000","472,490,000","436,830,000","485,205,000","569,007,000","520,121,000","426,994,000","443,065,000","523,921,000","479,660,000","406,447,000","414,604,000","567,079,000","597,644,000","581,069,000","522,130,000","618,070,000","660,999,000","762,281,000","756,577,000","756,501,000","608,149,000","648,470,000","705,945,000","734,755,000","636,050,000","1,258,661,000","1,341,938,000","1,119,614,000","968,860,000","1,014,722,000","1,152,561,000","1,180,559,000","1,351,829,000","1,420,035,000","1,549,808,000","1,634,571,000","1,486,725,000","1,368,930,000","1,515,433,000","1,538,851,000","1,484,079,000","1,423,546,000","1,521,960,000","1,524,353,000","1,454,371,000","1,380,065,000","1,331,627,000","1,262,906,000","1,198,426,000","1,102,469,000","1,313,823,000","1,213,338,000","1,156,871,000","1,256,011,000","1,419,210,000","1,921,542,000","2,465,726,000","2,592,012,000","2,792,562,000","2,288,984,000","108,314,000","127,231,000","168,641,000","135,394,000","86,524,000","97,880,000","114,875,000","132,959,000","81,146,000","152,103,000","193,628,000","175,107,000","172,258,000","166,645,000","95,314,000","157,670,000","128,070,000","118,186,000","145,909,000","121,631,000","123,867,000","119,951,000","160,600,000","130,700,000","96,000,000","91,800,000","132,300,000","123,000,000","71,100,000","57,300,000","75,700,000","53,500,000","51,000,000","48,100,000","69,700,000","60,900,000","53,000,000","46,600,000","55,600,000","54,000,000","44,700,000","37,400,000","59,300,000",,,
				TotalTaxPayable,"36,242,000","106,125,000","182,928,000","271,973,000","49,009,000","94,257,000","178,313,000","263,050,000","164,246,000","43,879,000","176,909,000","348,199,000","7,537,000","68,832,000","216,390,000","373,754,000","8,099,000","67,732,000","245,541,000","434,684,000","1,619,000","147,000,000","284,038,000","406,655,000","23,375,000","22,475,000","215,834,000","416,128,000","17,348,000","95,126,000","278,539,000","336,374,000","40,596,000","135,858,000","275,639,000","458,910,000","151,708,000","315,090,000","459,175,000","118,079,000","169,004,000","330,145,000","543,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"36,242,000","106,125,000","182,928,000","271,973,000","49,009,000","94,257,000","178,313,000","263,050,000","164,246,000","43,879,000","176,909,000","348,199,000","7,537,000","68,832,000","216,390,000","373,754,000","8,099,000","67,732,000","245,541,000","434,684,000","1,619,000","147,000,000","284,038,000","406,655,000","23,375,000","22,475,000","215,834,000","416,128,000","17,348,000","95,126,000","278,539,000","336,374,000","40,596,000","135,858,000","275,639,000","458,910,000","151,708,000","315,090,000","459,175,000","118,079,000","169,004,000","330,145,000","543,967,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"117,459,000","57,602,000","48,166,000","196,527,000","140,902,000","43,396,000","37,468,000","141,499,000","135,626,000","42,897,000","35,063,000","183,856,000","123,457,000","40,754,000","43,516,000","161,786,000","123,289,000","37,512,000","33,447,000","144,744,000","118,512,000","36,215,000","30,996,000","167,032,000","108,583,000","41,584,000","32,926,000","134,970,000","103,538,000",,,,,,,,"81,163,000","76,918,000","199,496,000","182,151,000","83,321,000","101,410,000","259,698,000","350,750,000","200,884,000","406,474,000","832,528,000","359,371,000","146,071,000","245,013,000","702,769,000","320,322,000","319,423,000","405,855,000","836,636,000","506,370,000","374,781,000","508,229,000","667,942,000","309,047,000","204,033,000","346,746,000","674,414,000","243,462,000","213,816,000","307,312,000","509,891,000","249,662,000","205,993,000","281,961,000","506,223,000","220,099,000","254,538,000","314,801,000","517,429,000","149,889,000","113,373,000","179,392,000","376,112,000","87,342,000","77,870,000","135,174,000","313,249,000","81,877,000","141,609,000","239,187,000","519,015,000","313,537,000","43,538,000","85,302,000","249,895,000","51,976,000","20,172,000","65,652,000","171,781,000","72,794,000","59,000,000","80,727,000","163,381,000","64,023,000","60,169,000","96,724,000",,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"39,345,000","35,234,000","163,992,000","130,245,000","46,588,000","83,257,000","257,038,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"836,912,000","811,548,000","186,355,000",,,,"1,038,000","1,026,000","1,015,000","1,004,000","992,000","981,000","942,000","903,000","864,000","826,000","817,000","808,000","799,000","790,000","592,267,000","772,000","400,705,000","400,637,000","595,554,000","400,503,000","730,000","722,000","425,680,000","600,678,000","600,642,000","1,458,983,000","2,474,931,000","819,043,000","722,208,000","880,657,000","1,022,822,000","784,990,000","53,688,000","3,923,171,000","1,522,393,000","743,101,000","888,670,000","803,515,000","110,257,000","108,839,000","136,286,000","1,719,817,000","511,480,000","1,660,608,000","1,576,386,000","3,438,754,000","1,549,450,000","704,661,000","506,992,000","2,609,321,000","515,121,000","25,854,000","25,545,000","1,554,457,000","593,602,000","380,834,000","275,669,000","1,688,776,000","150,015,000","55,218,000","55,678,000","640,172,000","534,436,000","217,285,000","59,656,000","1,692,024,000","932,447,000","425,763,000","51,763,000","1,677,225,000","958,000,000","710,658,000","351,775,000","2,155,146,000","682,024,000","757,033,000","71,939,000","805,985,000","1,235,989,000","765,503,000","643,002,000","631,840,000","568,402,000","657,209,000","269,619,000","461,020,000","183,360,000","112,109,000","72,651,000","244,539,000","60,724,000","43,869,000","49,421,000","90,624,000","63,750,000","47,132,000",,"357,400,000",,,"37,200,000","315,600,000",,,"101,300,000","46,800,000","400,000","5,000,000","228,500,000","108,300,000","1,300,000","300,000","240,600,000","64,000,000","100,000","100,000","206,800,000","153,600,000","121,300,000","55,900,000"
